timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Пыльная (песчаная) буря, слабая или умеренная, ослабела","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,10,752,,,13.2,,41.8,,,юго-западный,0.0,,,3
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,10,752,,,10.9,,53.4,,,западный,0.0,,,2
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,10,752,,,9.4,,53.4,,,западный,0.0,,,3
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,,,10,752,,,8.0,,59.1,7.8,,западный,5.0,,,3
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,10,752,,,16.3,,42.7,,,западный,4.0,,,3
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,10,752,,,22.9,,25.3,,,западный,5.0,,,5
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,10,750,,,24.5,,20.9,,,северо-западный,0.0,,,5
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,,,10,750,,,18.8,,30.5,,,северо-западный,0.0,,24.6,2
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,10,750,,,13.1,,39.1,,,западный,0.0,,,2
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,10,750,,,10.7,,48.2,,,западный,0.0,,,2
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,10,751,,,10.3,,49.9,,,северный,0.0,,,2
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,,,10,751,,,9.7,,54.2,7.3,,восточный,6.0,,,2
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,10,751,,,19.7,,39.9,,,восточный,5.0,,,3
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,10,751,,,23.8,,23.3,,,юго-восточный,6.0,,,4
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,10,751,,,23.4,,25.6,,,восточный,6.0,,,4
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,,,10,751,,,20.6,,30.8,,,восточный,7.0,,24.9,4
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,10,751,,,16.6,,42.2,,,восточный,5.0,,,5
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,10,751,,,13.7,,51.2,,,восточный,4.0,,,5
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,10,751,,,11.9,,56.4,,,восточный,0.0,,,5
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,11.0,,,,,,,,,10,751,,,11.1,,64.2,11.0,,восточный,5.0,,,7
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,11.0,,,,,,,,,10,752,,,16.0,,49.7,,,восточный,5.0,,,7
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,10,752,,,21.7,,35.0,,,восточный,6.0,,,6
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,12.0,,,,,,,,,10,751,,,24.4,,27.8,,,восточный,5.0,,,7
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,,,10,751,,,21.4,,34.7,,,восточный,2.0,,24.8,5
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,10.0,,,,,,,,,10,751,,,18.9,,38.9,,,восточный,4.0,,,5
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,10,751,,,16.8,,43.4,,,восточный,2.0,,,4
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,10,751,,,16.7,,43.1,,,восточный,5.0,,,6
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,,,10,751,,,14.3,,52.1,14.3,,восточный,5.0,,,6
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,10.0,,,,,,,,,10,752,,,17.5,,41.5,14.1,,восточный,6.0,,,7
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,15.0,,,,,,,,,10,752,,,22.5,,25.4,,,юго-восточный,6.0,,,9
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,15.0,,,,,,,,,10,752,,,23.0,,20.4,,,юго-восточный,4.0,,,9
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,14.0,,,,,,,,,10,752,,,18.9,,23.0,,,восточный,4.0,,23.7,9
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,14.0,,,,,,,,,10,753,,,15.9,,32.4,,,восточный,5.0,,,8
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,12.0,,,,,,,,,10,754,,,13.0,,37.1,,,восточный,4.0,,,8
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,12.0,,,,,,,,,10,754,,,9.5,,49.3,,,восточный,4.0,,,7
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,,,10,754,,,9.3,,48.2,9.2,,восточный,4.0,,,6
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,13.0,,,,,,,,,10,756,,,14.4,,40.1,,,восточный,4.0,,,10
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,18.0,,,,,,,,,10,756,,,18.8,,29.0,,,восточный,5.0,,,12
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,18.0,,,,,,,,,10,756,,,19.6,,24.4,,,восточный,5.0,,,10
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,15.0,,,,,,,,,10,756,,,17.2,,27.3,,,восточный,5.0,,20.5,8
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,15.0,,,,,,,,,10,757,,,14.5,,36.2,,,юго-восточный,6.0,,,7
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,10.0,,,,,,,,,10,758,,,12.1,,44.3,,,юго-восточный,6.0,,,6
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,10.0,,,,,,,,,10,758,,,8.2,,53.8,,,восточный,4.0,,,3
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,,,10,759,,,7.7,,53.7,6.6,,юго-восточный,5.0,,,5
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,10,759,,,14.0,,38.8,,,юго-восточный,5.0,,,7
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,15.0,,,,,,,,,10,759,,,19.0,,25.5,,,юго-восточный,7.0,,,9
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,15.0,,,,,,,,,10,759,,,19.3,,23.8,,,восточный,7.0,,,9
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,12.0,,,,,,,,,10,759,,,15.9,,30.8,,,восточный,7.0,,20.2,4
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,12.0,,,,,,,,,10,759,,,14.0,,36.3,,,восточный,0.0,,,5
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,10,759,,,9.6,,55.4,,,юго-восточный,4.0,,,4
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,10,758,,,7.8,,63.0,,,восточный,0.0,,,4
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,,,10,759,,,6.5,,68.4,4.4,,восточный,4.0,,,5
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,10,759,,,14.0,,34.8,,,юго-восточный,4.0,,,7
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,14.0,,,,,,,,,10,758,,,19.3,,24.1,,,юго-восточный,6.0,,,9
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,14.0,,,,,,,,,10,756,,,20.7,,19.8,,,юго-восточный,7.0,,,8
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,12.0,,,,,,,,,10,756,,,16.3,,27.3,,,восточный,7.0,,21.4,4
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,12.0,,,,,,,,,10,755,,,15.8,,28.4,,,восточный,5.0,,,6
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,10,754,,,12.5,,42.2,,,юго-восточный,6.0,,,5
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,10,754,,,10.9,,44.9,,,юго-восточный,6.0,,,6
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,,,10,754,,,10.1,,44.7,8.4,,восточный,6.0,,,5
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,10,754,,,15.6,,33.0,,,юго-восточный,6.0,,,8
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,13.0,,,,,,,,,10,754,,,21.2,,23.2,,,юго-восточный,6.0,,,12
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,18.0,,,,,,,,,10,753,,,22.1,,23.5,,,восточный,6.0,,,11
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,16.0,,,,,,,,,10,753,,,20.3,,25.3,,,юго-восточный,6.0,,23.5,9
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,16.0,,,,,,,,,10,754,,,16.1,,30.8,,,юго-восточный,6.0,,,9
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,12.0,,,,,,,,,10,754,,,13.1,,39.1,,,юго-восточный,6.0,,,6
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,12.0,,,,,,,,,10,754,,,11.2,,43.0,,,восточный,4.0,,,5
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,,,10,754,,,9.2,,48.8,9.1,,восточный,6.0,,,4
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,13.0,,,,,,,,,10,754,,,17.2,,33.0,,,юго-восточный,6.0,,,9
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,15.0,,,,,,,,,10,754,,,21.9,,25.9,,,восточный,6.0,,,11
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,17.0,,,,,,,,True,4,753,,,22.6,,21.3,,,юго-восточный,7.0,,,11
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,17.0,,,,,,,,,10,753,,,19.5,,29.4,,,восточный,6.0,,23.5,8
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,17.0,,,,,,,,,10,754,,,17.1,,40.0,,,восточный,6.0,,,8
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,10.0,,,,,,,,,10,754,,,14.1,,46.8,,,восточный,4.0,,,6
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,10.0,,,,,,,,,10,754,,,10.2,,59.2,,,восточный,5.0,,,4
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,,,10,754,,,9.0,,66.0,8.9,,восточный,5.0,,,5
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,11.0,,,,,,,,,10,755,,,15.8,,41.6,,,восточный,7.0,,,7
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,18.0,,,,,,,,,10,755,,,21.2,,28.2,,,юго-восточный,7.0,,,12
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,18.0,,,,,,,,,10,754,,,21.9,,25.6,,,восточный,6.0,,,9
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,13.0,,,,,,,,,10,755,,,19.1,,30.8,,,восточный,6.0,,22.6,6
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,13.0,,,,,,,,,10,755,,,16.5,,31.9,,,восточный,4.0,,,6
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,10,756,,,12.8,,34.7,,,юго-восточный,4.0,,,4
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,10,756,,,8.5,,52.0,,,восточный,7.0,,,5
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,,10,756,,,7.5,,48.0,7.2,,восточный,7.0,,,5
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,10,757,,,14.4,,30.6,,,восточный,7.0,,,6
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,10,757,,,19.5,,18.8,,,восточный,7.0,,,7
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,10.0,,,,,,,,,10,757,,,21.0,,14.1,,,юго-восточный,7.0,,,5
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,,10,757,,,14.1,,18.5,,,восточный,7.0,,21.7,4
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,10,757,,,11.2,,25.8,,,восточный,7.0,,,5
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,10,757,,,8.8,,32.2,,,восточный,6.0,,,5
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,10,757,,,7.4,,39.5,,,восточный,5.0,,,5
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,,10,757,,,8.3,,53.1,6.6,,восточный,7.0,,,6
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,10,758,,,15.0,,35.9,,,восточный,9.0,,,6
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,10,758,,,19.3,,27.7,,,восточный,7.0,,,7
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,10.0,,,,,,,,,10,757,,,21.0,,29.6,,,восточный,7.0,,,7
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,,,10,757,,,16.2,,44.5,,,восточный,7.0,,21.4,4
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,10,758,,,13.5,,53.7,,,восточный,7.0,,,5
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,10,758,,,11.5,,57.1,,,северо-восточный,4.0,,,6
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,10,759,,,10.6,,52.5,,,восточный,0.0,,,6
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,,10,760,,,8.9,,68.4,8.8,,восточный,0.0,,,7
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,10.0,,,,,,,,,10,760,,,12.7,,57.0,8.6,,восточный,0.0,,,8
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,10.0,,,,,,,,,10,760,,,17.0,,40.5,,,восточный,4.0,,,7
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,11.0,,,,,,,,,10,760,,,19.7,,32.3,,,восточный,4.0,,,6
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,,10,760,,,14.8,,41.6,,,восточный,2.0,,20.1,4
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,10,761,,,10.6,,53.7,,,восточный,0.0,,,5
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,10,761,,,8.9,,52.5,,,восточный,0.0,,,6
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,10,761,,,4.6,,59.1,,,восточный,0.0,,,4
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,,,10,761,,,4.5,,56.9,4.1,,восточный,0.0,,,4
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,10,761,,,13.6,,34.4,,,восточный,0.0,,,4
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,10,761,,,16.7,,30.3,,,восточный,0.0,,,3
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,10,760,,,18.2,,27.6,,,юго-восточный,0.0,,,4
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,,,10,760,,,11.4,,38.9,,,восточный,5.0,,18.7,3
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,10,759,,,9.8,,44.9,,,восточный,2.0,,,4
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,10,759,,,7.9,,63.5,,,юго-восточный,0.0,,,5
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,10,759,,,6.5,,71.4,,,юго-восточный,0.0,,,4
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,,,10,759,,,4.9,,80.3,5.0,,юго-восточный,0.0,,,4
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,10,759,,,11.4,,61.2,4.2,,юго-восточный,0.0,,,4
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,10,759,,,16.0,,39.7,,,юго-восточный,0.0,,,6
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,10,759,,,18.4,,27.9,,,юго-восточный,0.0,,,5
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,,,10,758,,,12.0,,39.1,,,восточный,0.0,,18.8,4
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,10,759,,,8.4,,41.6,,,восточный,0.0,,,5
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,10,759,,,6.0,,42.5,,,юго-восточный,0.0,,,5
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,10,759,,,3.6,,55.4,,,восточный,0.0,,,4
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,,,10,760,,,4.2,,67.4,1.7,,восточный,0.0,,,5
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,10,760,,,11.0,,49.0,,,юго-восточный,0.0,,,6
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,10.0,,,,,,,,,10,761,,,16.1,,23.1,,,юго-восточный,0.0,,,7
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,10.0,,,,,,,,,10,760,,,18.4,,15.6,,,юго-восточный,0.0,,,7
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,,,10,760,,,14.0,,24.5,,,восточный,0.0,,18.6,5
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,10,760,,,12.5,,26.0,,,юго-восточный,0.0,,,5
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,10,760,,,10.0,,35.4,,,юго-восточный,0.0,,,6
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,10,761,,,7.4,,46.6,,,юго-восточный,0.0,,,5
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,,,,,,,10,761,,,6.5,,50.3,6.0,,восточный,0.0,,,5
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,10,761,,,11.4,,35.6,5.9,,юго-восточный,0.0,,,7
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,14.0,,,,,,,,,10,760,,,17.8,,18.8,,,юго-восточный,0.0,,,11
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,15.0,,,,,,,,,10,760,,,19.8,,14.3,,,юго-восточный,0.0,,,11
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,14.0,,,,,,,,,10,760,,,16.4,,27.3,,,юго-восточный,0.0,,20.3,6
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,14.0,,,,,,,,,10,760,,,13.7,,41.0,,,юго-восточный,0.0,,,7
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,10.0,,,,,,,,,10,760,,,9.9,,61.3,,,юго-восточный,0.0,,,7
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,10.0,,,,,,,,,10,760,,,7.5,,73.6,,,восточный,0.0,,,6
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,,,10,759,,,6.1,,79.4,6.0,,восточный,0.0,,,5
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,11.0,,,,,,,,,10,759,,,10.6,,63.7,5.8,,юго-восточный,6.0,,,8
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,13.0,,,,,,,,,10,758,,,16.1,,37.5,,,юго-восточный,6.0,,,9
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,15.0,,,,,,,,,10,757,,,18.0,,23.8,,,юго-восточный,6.0,,,10
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,13.0,,,,,,,,,10,757,,,14.6,,28.6,,,юго-восточный,6.0,,18.1,7
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,13.0,,,,,,,,,10,757,,,11.3,,38.9,,,юго-восточный,6.0,,,8
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,12.0,,,,,,,,,10,757,,,8.0,,52.6,,,юго-восточный,6.0,,,7
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,13.0,,,,,,,,,10,756,,,5.5,,63.8,,,восточный,4.0,,,5
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,,,,,,10,756,,,5.1,,67.6,4.3,,восточный,4.0,,,6
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,11.0,,,,,,,,,10,756,,,9.9,,56.7,,,юго-восточный,4.0,,,8
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,11.0,,,,,,,,,10,755,,,16.2,,47.4,,,юго-восточный,6.0,,,8
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,14.0,,,,,,,,,10,754,,,17.5,,32.9,,,юго-восточный,6.0,,,10
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,11.0,,,,,,,,,10,754,,,16.0,,23.9,,,юго-восточный,7.0,,18.3,7
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,11.0,,,,,,,,,10,755,,,12.8,,36.0,,,юго-восточный,7.0,,,8
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,12.0,,,,,,,,,10,754,,,10.9,,41.7,,,юго-восточный,7.0,,,8
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,,12.0,,,,,,,,,10,754,,,9.0,,56.8,,,юго-восточный,7.0,,,6
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,,,,,,,,,,,10,754,,,7.8,,59.9,7.4,,юго-восточный,9.0,,,5
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,,,,,,,,,,,10,754,,,9.9,,57.9,,,юго-восточный,9.0,,,6
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,,,,,,,,,,,10,754,,,15.5,,49.9,,,юго-восточный,9.0,,,6
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,,10.0,,,,,,,,,10,753,,,18.7,,52.2,,,юго-восточный,5.0,,,8
1602514800,"Понедельник, 12 октября
15:00 (UTC)",,,11.0,,,,,,,,,10,753,,,16.4,,62.4,,,юго-восточный,7.0,,19.4,3
