timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь со снегом,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Изменение количества облаков неизвестно,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневой снег умеренный или сильный,Снежная крупа (возможно с дождем) слабая,Дождь (незамерзающий) слабый с перерывами
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,,,,,10,747,,,11.5,,55.1,9.7,,западный,10,,,,,1,,,,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,10,748,,,14.5,,41.9,,,западный,7,,,,,3,,,,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,10.0,,,,,,,,,,,10,749,,,14.9,,34.0,,,юго-западный,6,,,,,3,,,,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,0,,,,,,,,,10,749,,,14.1,,33.6,,,юго-западный,9,,,,15.9,1,,,,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,,,,,,,,10,749,,,10.9,,51.1,,,,6,,,,,0,,,,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,10,748,,,9.7,,60.4,,,восточный,9,,,,,1,,,,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,10,746,,,8.5,,65.5,,,восточный,7,,,,,1,,,,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,менее 0.1,,,,менее 0.1,,,,,10,745,,,8.7,,76.0,8.4,True,,10,,,,,0,,,,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,True,,,4,745,,,8.6,,71.8,,,юго-западный,10,,,,,1,,,,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,10,744,,,9.5,,65.7,,True,юго-западный,10,,,,,4,,,,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,10,744,,,10.4,,62.3,,True,юго-западный,9,,,,,2,,,,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,10.0,,0.7,,,,,,,,,10,743,,,8.7,,70.8,,True,юго-западный,9,,,,10.9,3,,,,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,,,,10,742,,,8.9,,70.4,,,южный,6,,,,,1,,,,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,True,,,4,738,,,8.6,,73.8,,,южный,10,,,,,1,,,,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,True,,,4,736,,,8.5,,74.9,,,юго-восточный,10,,,,,2,,,,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,10.0,,1,,,,2,,True,,,4,734,,,8.5,,80.3,7.8,,юго-восточный,9,,,,,2,,,,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,10.0,,,,,,,,True,,,4,732,,,8.5,,85.4,,,юго-восточный,10,,,,,3,,,,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,10.0,,,,,,,,,,,10,734,,,8.6,,77.0,,True,юго-западный,10,,,,,3,,,,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,10.0,,,,,True,,,,,,10,736,,,9.9,,64.9,,,юго-западный,7,,,,,3,,,,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,5,,,,,,,,,10,738,,,9.4,,64.3,,True,,7,,,,10.8,0,,,,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,,,,10,739,,,7.6,,76.8,,,,7,,,,,0,,,,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,True,,,4,740,,,6.9,,84.1,,,восточный,9,,,,,1,,,,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,10,741,,,6.0,,86.4,,True,,10,,,,,0,,,,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,0.3,,,,5,,True,,,4,742,,,6.6,,86.4,5.7,,,10,,,,,0,,,,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,,True,,4,744,,,7.2,,80.7,,,северо-восточный,10,,,,,1,,,,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,True,,4,746,,,9.0,,73.4,,,,10,,,,,0,,,,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,10,747,,,11.8,,56.4,,,северо-восточный,7,,,,,1,,,,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,менее 0.1,,,,,,,,,10,749,,,9.0,,78.2,,True,,10,,,,11.9,0,,,,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,True,,,,,,10,751,,,7.7,,84.8,,,,7,,,,,0,,,,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,10,752,,,7.6,,89.6,,True,,10,,,,,0,,,,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,True,,,4,752,,,7.7,,89.6,,,,10,,,,,0,,,,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,4,,,True,4,,,,,10,754,,,7.3,,89.0,7.3,,северо-западный,10,,,,,1,,,,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,,,,10,755,,,6.3,,84.0,6.2,,северный,10,,,,,1,,,,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,10,756,,,9.0,,57.2,,,северный,10,,,,,1,,,,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,10,756,,,10.1,,48.7,,,северный,10,,,,,1,,,,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,0,,,,,,,,,10,757,,,8.8,,54.0,,,северо-восточный,10,,,,10.1,1,,,,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,,,,10,759,,,7.2,,67.6,,,восточный,9,,,,,1,,,,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,,10,759,,,6.8,,69.4,,,восточный,10,,,,,1,,,,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,10,760,,,6.5,,72.9,,,,10,,,,,0,,,,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,0,,,,0,,,,,10,760,,,6.3,,77.2,6.3,,,9,,,,,0,,,,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,,,,10,761,,,7.3,,70.5,,,,10,,,,,0,,,,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,,10,761,,,8.9,,61.9,,,,9,,,,,0,,,,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,,10,761,,,10.1,,60.0,,,,9,,,,,0,,,,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,0,,,,,,,,,10,761,,,9.9,,59.6,,,,7,,,,11.1,0,,,,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,,,,,True,,4,761,,,7.0,,76.2,,,,0,,,,,0,,,,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,True,,4,761,,,4.1,,88.7,,,,6,,,,,0,,,,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,True,,4,760,,,2.6,,91.1,,,,4,,,,,0,,,,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,0,,,,0,,,True,,4,759,,,1.6,,93.1,1.5,,,2,,,,,0,,,,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,,True,,1,759,,,5.8,,85.8,1.3,,,4,,,,,0,,,,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,,10,758,,,12.3,,55.3,,,южный,7,,,,,1,,,,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,,10,757,,,13.8,,41.1,,,северо-западный,7,,,,,2,,,,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,0,,,,,,,,,10,756,,,12.7,,43.2,,,западный,6,,,,14.6,1,,,,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,,,,,,True,4,756,,,9.2,,55.7,,,,6,,,,,0,,,,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,True,4,755,,,6.7,,65.5,,,,7,,,,,0,,,,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,True,4,753,,,7.9,,67.7,,,западный,10,,,,,1,,,,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,0.1,,,,0.1,,True,,,4,752,,,7.4,,81.8,6.3,,западный,10,,,,,1,,,,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,,,,2,752,True,,6.6,,87.0,,,северо-восточный,10,,,,,2,,,,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,True,,,4,755,,,3.1,,87.3,,,северо-восточный,10,,,,,1,,,,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,True,,,,10,757,,,5.7,,61.6,,,северо-восточный,7,,,,,2,,,,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,19,,,,,,,,,10,759,,,6.3,,41.3,,True,северо-восточный,4,,,,7.4,2,,,,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,,,,,10,761,,,4.4,,53.2,,,северный,2,,,,,1,,,,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,10,762,,,2.3,,64.0,,,,2,,,,,0,,,,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,10,762,,,0.8,,74.6,,,северо-западный,0,,,,,1,,,,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,0,,,,19,,,,,10,763,,,-1.3,,83.7,-1.3,,,1,,,,,0,,,,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,,,,10,763,,,2.6,,69.1,-1.7,,,10,,,,,0,,,,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,10,763,,,6.6,,51.4,,,северо-западный,7,,,,,2,,,,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,,10,761,,,8.5,,42.6,,,западный,10,,,,,1,,,,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,0,,,,,,,,,10,759,,,7.8,,41.4,,,западный,10,,,,8.8,1,,,,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,,,,,10,759,,,6.7,,49.6,,,северо-западный,10,,,,,1,,,,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,10,758,,,5.5,,58.0,,,западный,10,,,,,1,,,,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,10,757,,,4.6,,74.7,,,северо-западный,10,,,,,2,,,,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,менее 0.1,,,True,менее 0.1,,,,,10,757,,,4.2,,88.1,3.9,,северо-западный,9,,,,,2,,,,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,True,,,,,,10,759,,,4.5,,80.9,,,,9,,,,,0,,,,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,True,,,,,,10,759,,,6.4,,70.4,,,северо-западный,9,,,,,2,,,,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,,10,760,,,6.8,,59.7,,,северо-западный,10,,,,,2,,,,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,менее 0.1,,,,,,,,,10,761,,,6.4,,67.9,,,северо-западный,10,,,,6.8,1,,,,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,,True,,4,762,,,4.9,,80.3,,,,9,,,,,0,,,,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,True,,4,762,,,4.9,,80.9,,,северо-западный,10,,,,,1,,,,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,True,,4,762,,,4.6,,82.0,,,,7,,,,,0,,,,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,0,,,,менее 0.1,,,True,,4,762,,,2.1,,89.8,1.6,,,7,,,,,0,,,,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,,True,,4,762,,,5.2,,75.9,,,юго-западный,9,,,,,1,,,,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,10,761,,,7.7,,60.7,,,западный,10,,,,,1,,,,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,,10,760,,,8.1,,59.1,,,западный,10,,,,,1,,,,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,0,,,,,,,,,10,760,,,7.8,,64.8,,,,10,,,,8.4,0,,,,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,,True,,4,760,,,6.8,,69.9,,,,10,,,,,0,,,,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,True,,4,759,,,5.7,,78.7,,,,6,,,,,0,,,,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,True,,4,758,,,4.5,,86.2,,,,7,,,,,0,,,,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,0,,,,0,,,True,,4,757,,,4.8,,86.3,4.3,,,10,,,,,0,,,,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,True,,4,757,,,6.2,,81.1,,,юго-западный,4,,,,,2,,,,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,10,756,,,10.8,,65.5,,,южный,9,,,,,1,,,,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,10,755,,,12.7,,57.4,,,юго-западный,7,,,,,3,,,,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,0,,,,,,,,,10,754,,,10.6,,64.1,,,юго-западный,7,,,,12.7,2,,,,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,,,10,754,,,8.1,,72.7,,,юго-западный,7,,,,,1,,,,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,10,753,,,7.1,,73.0,,,юго-западный,6,,,,,1,,,,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,10,752,,,6.5,,78.9,,,юго-западный,6,,,,,1,,,,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,0,,,,0,,,,,10,751,,,5.9,,76.0,5.7,,юго-западный,2,,,,,1,,,,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,,,10,751,,,8.2,,63.1,,,южный,7,,,,,1,,,,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,10,750,,,11.2,,48.4,,,южный,10,,,,,2,,,,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,10,750,,,12.7,,53.9,,,юго-западный,10,,,,,2,,,,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,0,,,,,,,,,10,750,,,11.2,,56.6,,,северо-западный,10,,,,13.3,2,,,,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,True,,,,,,10,751,,,7.0,,87.7,,,северо-западный,10,,,,,2,,,,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,True,,,4,752,,,3.4,,88.0,,,западный,10,,,,,1,,,,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,10,753,,,2.3,,87.2,,True,северо-западный,10,,,,,1,,,,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,1,,,,1,,,,,10,754,,,1.8,,83.5,1.7,True,северо-западный,7,,,,,1,,,,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,,,10,755,,,1.5,,76.9,1.3,,северо-западный,10,,,,,2,,,,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,4,755,,,2.2,,69.0,,,северо-западный,10,,,True,,1,,,,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,10,755,,,2.9,,54.4,,True,западный,10,,,,,1,,,,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,0.3,,,,,,,,,10,755,,,0.8,,74.6,,True,юго-западный,9,,,,3.0,1,,,,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,,,10,755,,,0.3,,73.4,,,,7,,,,,0,,,,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,10,755,,,-0.5,,76.6,,,юго-западный,7,,,,,1,,,,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,10,754,,,-2.0,,81.1,,,,7,,,,,0,,,,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,0,,,,0.3,,,,,10,753,,,-3.1,,87.4,-3.1,,западный,7,,,,,1,,,,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,,,,10,753,,,-1.5,,86.2,,,западный,9,,,,,1,,,,
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,10,753,,,1.6,,69.9,,,западный,10,,,,,2,,,,
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,10,753,,,2.4,,65.5,,True,юго-западный,10,,,,,3,,,,
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,менее 0.1,,,,,,,,,10,753,,,2.6,,62.2,,True,юго-западный,10,,,,2.6,4,,,,
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,,,,10,752,,,3.2,,57.9,,,юго-западный,10,,,,,3,,,,
1602007200,"Вторник, 6 октября
18:00 (UTC)",,10.0,,,,,,,,,,,10,751,,,3.6,,52.1,,,юго-западный,10,,,,,4,,,,
1602018000,"Вторник, 6 октября
21:00 (UTC)",,10.0,,,,,,,,,,,10,750,,,3.0,,56.1,,,юго-западный,10,,,,,2,,,,
1602028800,"Среда, 7 октября
00:00 (UTC)",,11.0,,менее 0.1,,,,менее 0.1,,,,,4,749,,,1.7,,68.9,1.7,,юго-западный,10,,,True,,3,,,,
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,,,,2,750,,,0.8,,87.1,0.8,,юго-западный,10,,,,,3,,True,,
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,2,750,,,1.4,,91.0,,,западный,10,,,,,1,,True,,
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,True,,,4,751,,,1.8,,89.1,,,северо-западный,10,,,,,1,,,,
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,5,,,,,,,,,10,753,,,0.6,,83.3,,True,северный,10,,,,2.2,1,,,,
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,,,,10,755,,,-0.1,,67.4,,,северо-западный,10,,,,,1,,,,
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,10,756,,,-0.3,,58.3,,,,7,,,,,0,,,,
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,10,756,,,-0.8,,67.8,,,западный,10,,,,,1,,,,
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,0,,,,5,,,,,10,756,,,-0.7,,66.8,-0.8,,,10,,,,,0,,,,
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,,,,10,756,,,-0.1,,66.4,,,западный,10,,,,,1,,,,
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,4,757,,,-0.3,,85.1,,,северо-западный,10,,,True,,2,,,,
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,4,757,,,1.0,,68.7,,,северо-западный,9,,,,,3,,,True,
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,1,,True,,,,,,,10,759,,,-0.7,,81.3,,,западный,4,,,,1.8,1,,,,
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,,,,10,760,,,-2.0,,83.6,,,,6,,,,,0,,,,
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,10,761,,,-1.8,,83.6,,,,10,,,,,0,,,,
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,10,761,,,-0.8,,86.9,,,западный,10,,,,,1,,,,
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,0.1,1.0,,,2,,,,,10,761,,,-0.3,,88.3,-2.3,True,западный,10,,,,,1,,,,
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,,,,,,,,2,761,,,0.1,,82.6,,,северо-западный,10,,,,,1,,True,,
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,,10,761,,,1.8,,77.0,,True,западный,10,,,,,2,,,,
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,,10,760,,,3.8,,58.9,,,западный,9,,,,,2,,,,
1602244800,"Пятница, 9 октября
12:00 (UTC)",,10.0,,0.3,,,,,,,,,10,760,,,3.4,,56.6,,,западный,10,,,,3.9,1,,,,
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,,,,,,,10,759,,,2.4,,60.3,,,юго-западный,10,,,,,3,,,,
1602266400,"Пятница, 9 октября
18:00 (UTC)",,10.0,,,,,,,,,,,10,758,,,1.7,,69.4,,,юго-западный,10,,,,,4,,,,
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,,10,758,,,1.4,,70.9,,,западный,10,,,,,2,,,,
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,1,1.0,,,1,,,,,4,757,,,0.1,,89.6,0.0,,юго-западный,10,,,True,,2,,,,
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,,,,4,758,,,0.2,,91.0,,,юго-западный,10,,,True,,2,,,,
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,,,,10,758,,,1.3,,87.1,,True,западный,10,,,,,2,,,,
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,True,,,4,758,,,2.4,,87.9,,,юго-западный,10,,,,,1,,,,
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,0.5,,,,,,True,,,2,758,,,2.5,,91.8,,,западный,10,,,,2.7,1,,,,
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,,,,,,True,,2,758,,,2.7,,92.5,,,юго-западный,10,,,,,2,,,,
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,True,,,4,758,,,3.2,,93.1,,,юго-западный,10,,,,,1,,,,
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,True,,,4,757,,,3.4,,93.2,,,западный,10,,,,,1,,,,
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,1,,,,2,,True,,,4,757,,,3.4,,93.2,2.5,,западный,10,,,,,1,,,,
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,,,,,True,,2,757,,,3.5,,93.2,,,юго-западный,10,,,,,1,,,,
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,,True,,4,757,,,4.2,,91.2,,,юго-западный,10,,,,,1,,,,
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,True,,,4,757,,,4.8,,90.0,,,юго-западный,10,,,,,1,,,,
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,1,,,,,,,,,4,756,,,4.9,,90.0,,,юго-западный,10,,,,5.0,2,True,,,
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,,,,,,,,,,4,756,,,4.9,,91.3,,,юго-западный,10,,,,,1,True,,,
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,,,,4,756,,,5.3,,91.3,,,юго-западный,10,,,,,1,True,,,
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,,,,,,,,,,,4,755,,,5.3,,91.3,,,юго-западный,10,,,,,1,True,,,
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,,,1,,,,2,,,,,10,755,,,4.9,,89.4,4.8,True,юго-западный,10,,,,,1,,,,
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,,,,,,,,,,,,4,755,,,4.8,,88.1,4.7,,южный,10,,,,,1,,,,True
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,,,,,,,,,,,,4,754,,,5.5,,88.8,,,юго-западный,10,,,,,2,True,,,
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,,,,,,,,,,,,4,754,,,6.0,,91.4,,,западный,10,,,,,1,True,,,
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,,,3,,,,,,,,,2,754,,,6.9,,91.4,,,западный,10,,,,6.9,1,,,,True
1602514800,"Понедельник, 12 октября
15:00 (UTC)",,,,,,,,,,True,,,4,753,,,7.2,,92.1,,,западный,9,,,,,1,,,,
1602525600,"Понедельник, 12 октября
18:00 (UTC)",,,,,,,True,,,,,,10,752,,,8.0,,91.5,,,западный,10,,,,,1,,,,
1602536400,"Понедельник, 12 октября
21:00 (UTC)",,,,,,,,,,,,,10,752,,,7.2,,87.7,,,западный,7,,,,,1,,,,
1602547200,"Вторник, 13 октября
00:00 (UTC)",,,,7,,,,10,,,,,10,753,,,6.7,,85.8,6.7,,северо-западный,10,,,,,2,,,,
