timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Ливневый дождь со снегом,Ливневый дождь,Снежная крупа (возможно с дождем) умеренная или сильная,Количество облаков уменьшилось,Дождь со снегом слабый,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Гроза,Снег слабый с перерывами,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Ливневой дождь со снегом умеренный или сильный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),Снежная крупа (возможно с дождем) слабая,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Снег слабый непрерывный,Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый
1599922800,"Суббота, 12 сентября
15:00 (UTC)",,5.0,,,,,,,,,,,67.6,,,,западный,,,15.7,1,,,,0,,,,,,,,20.0,751,,,12.0,,,,9.0,
1599933600,"Суббота, 12 сентября
18:00 (UTC)",,2.0,,,,,,,,,,,89.5,,,,,,,,0,,,,,,,,,,,,20.0,751,,,6.7,,,,2.0,
1599944400,"Суббота, 12 сентября
21:00 (UTC)",,2.0,,,,,,,,,,,90.2,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,752,,,7.4,,,,7.0,
1599955200,"Воскресенье, 13 сентября
00:00 (UTC)",,2.0,,,,,,,,,,,90.8,,,,,,,,0,,,,,,,,,,,,20.0,752,,,7.3,,,,6.0,
1599966000,"Воскресенье, 13 сентября
03:00 (UTC)",,3.0,,,,,,,,,,,89.6,,,6.3,юго-западный,,,,1,,,,0,,,0,,,,,20.0,751,,,7.7,,,,9.0,
1599976800,"Воскресенье, 13 сентября
06:00 (UTC)",,5.0,,,,,,,,,,,70.2,,,,юго-западный,,,,2,,,,,,,,,,,,20.0,750,,,13.0,,,,10.0,
1599987600,"Воскресенье, 13 сентября
09:00 (UTC)",,7.0,,,,,,,,,,,62.0,,,,юго-западный,,,,3,,,,,,,,,,,,20.0,749,,,14.6,,,,10.0,
1599998400,"Воскресенье, 13 сентября
12:00 (UTC)",,9.0,,,,,,,,,,,57.2,,,,юго-западный,,,,3,,,,,,,,,,,,20.0,747,,,15.2,,,,10.0,
1600009200,"Воскресенье, 13 сентября
15:00 (UTC)",,8.0,,,,,,,,,,,60.5,,,,юго-западный,,,16.3,3,,,,0,,,,,,,,20.0,745,,,13.9,,,,10.0,
1600020000,"Воскресенье, 13 сентября
18:00 (UTC)",,9.0,,,,,,,,,,,59.8,,,,юго-западный,,,,3,,,,,,,,,,,,20.0,743,,,14.2,,,,10.0,
1600030800,"Воскресенье, 13 сентября
21:00 (UTC)",,9.0,,,,,,,,,,,89.3,,,,юго-западный,,,,2,,,,,,,,,,,,10.0,741,True,,11.2,,,,10.0,
1600041600,"Понедельник, 14 сентября
00:00 (UTC)",,6.0,,,,True,,,,,,,89.2,,,,юго-западный,,,,2,,,,,,,,,,,,20.0,740,,,10.4,,,,10.0,
1600052400,"Понедельник, 14 сентября
03:00 (UTC)",,6.0,,,,,,,,,,,88.6,,,10.2,западный,,,,2,,,,4,,,4,,,,,20.0,739,,,10.5,,,,10.0,
1600063200,"Понедельник, 14 сентября
06:00 (UTC)",,8.0,,,,,,,,,,,77.2,,,9.8,западный,,,,3,,,,,,,,,,,,20.0,738,,,10.1,,,,10.0,
1600074000,"Понедельник, 14 сентября
09:00 (UTC)",,8.0,,,,,,,,,,,65.0,,,,западный,,,,3,,,,,,,,,,,,20.0,738,,,12.6,,,,9.0,
1600084800,"Понедельник, 14 сентября
12:00 (UTC)",,10.0,,,,,,,,,,,66.1,,,,западный,,,,3,,,,,,,,,,,,20.0,739,,,11.6,,,,10.0,
1600095600,"Понедельник, 14 сентября
15:00 (UTC)",,9.0,,,,,,,,,,,85.6,,,,западный,,,12.7,2,,,,0.5,,,,,True,,,20.0,739,,,9.6,,,,10.0,
1600106400,"Понедельник, 14 сентября
18:00 (UTC)",,7.0,,,,,,,,,,,86.1,,,,западный,,,,2,,,,,,,,,,,,20.0,739,,,8.9,,,True,7.0,
1600117200,"Понедельник, 14 сентября
21:00 (UTC)",,6.0,,,,,,,,,,,87.3,,,,западный,,,,2,,,,,,,,,,,,20.0,739,,,8.7,,,,10.0,
1600128000,"Вторник, 15 сентября
00:00 (UTC)",,5.0,,,,,,,,,,,88.4,,,,западный,,,,2,,,,,,,,,,,,20.0,739,,,8.1,,,,10.0,
1600138800,"Вторник, 15 сентября
03:00 (UTC)",,5.0,,,,,,,,,,,87.2,,,7.9,западный,,,,2,,,,0.4,,,0.9,,,,,20.0,739,,,8.2,,,,10.0,
1600149600,"Вторник, 15 сентября
06:00 (UTC)",,5.0,,,,,,,,,,,79.3,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,739,,,9.6,,,,10.0,
1600160400,"Вторник, 15 сентября
09:00 (UTC)",,8.0,,,,,,,,,,,85.4,,,,северо-западный,,,,1,,,,,,,,,,,,10.0,740,True,,7.8,,,,10.0,
1600171200,"Вторник, 15 сентября
12:00 (UTC)",,4.0,,,,True,,,,,,,80.5,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,740,,,9.8,,,,9.0,
1600182000,"Вторник, 15 сентября
15:00 (UTC)",,4.0,,,,,,,,,,,87.9,,,,западный,,,10.2,2,,,,5,,,,,,,,20.0,740,,,9.1,,,True,7.0,
1600192800,"Вторник, 15 сентября
18:00 (UTC)",,4.0,,,,,,,,,,,89.0,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,740,,,7.6,,,True,6.0,
1600203600,"Вторник, 15 сентября
21:00 (UTC)",,4.0,,,,,,,,,,,90.2,,,,северо-западный,,,,1,,,,,,,,True,,,,4.0,741,,,7.0,,,,7.0,
1600214400,"Среда, 16 сентября
00:00 (UTC)",,4.0,,,,,,,,,,,88.4,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,741,,,7.8,,,,10.0,
1600225200,"Среда, 16 сентября
03:00 (UTC)",,5.0,,,,,,,,,,,88.4,,,6.9,северо-западный,,,,1,,,,0,,,5,,,,,20.0,742,,,8.1,,,,10.0,
1600236000,"Среда, 16 сентября
06:00 (UTC)",,5.0,,,,,,,,,,,83.8,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,743,,,9.2,,,,10.0,
1600246800,"Среда, 16 сентября
09:00 (UTC)",,8.0,,,,,,,,,,,82.7,,,,северо-западный,,,,2,,,,,,,,,True,,,10.0,744,,,9.9,,,,10.0,
1600257600,"Среда, 16 сентября
12:00 (UTC)",,9.0,,,,,,,,,,,81.7,,,,северо-западный,,,,2,,,,,,,,,True,,,10.0,745,,,10.5,,,,10.0,
1600268400,"Среда, 16 сентября
15:00 (UTC)",,8.0,,,,,,,,,,,77.8,,,,северо-западный,,,11.6,2,,,,1,,,,,True,,,10.0,746,,,10.0,,,,10.0,
1600279200,"Среда, 16 сентября
18:00 (UTC)",,6.0,,,,,,,,,,,81.4,,,,северо-западный,,,,1,,,,,,,,,True,,,10.0,747,,,8.7,,,,10.0,
1600290000,"Среда, 16 сентября
21:00 (UTC)",,8.0,,,,,,,,,,,76.2,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,748,,,6.9,,,True,10.0,
1600300800,"Четверг, 17 сентября
00:00 (UTC)",,5.0,,,,,,,,,,,72.4,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,748,,,6.5,,,True,10.0,
1600311600,"Четверг, 17 сентября
03:00 (UTC)",,7.0,,,,,,,,,,,73.8,,,5.1,северо-западный,,,,1,,,,менее 0.1,,,1,,,,,20.0,748,,,5.6,,,,10.0,
1600322400,"Четверг, 17 сентября
06:00 (UTC)",,4.0,,,,,,,,,,,72.8,,,,северный,,,,2,,,,,,,,,,,,20.0,749,,,5.8,,,,10.0,
1600333200,"Четверг, 17 сентября
09:00 (UTC)",,4.0,,,,,,,,,,,71.4,,,,западный,,,,1,,,,,,,,,,,,20.0,748,,,6.4,,,,10.0,
1600344000,"Четверг, 17 сентября
12:00 (UTC)",,3.0,,,,,,,,,,,68.6,,,,южный,,,,1,,,,,,,,,,,,20.0,748,,,7.4,,,,10.0,
1600354800,"Четверг, 17 сентября
15:00 (UTC)",,4.0,,,,,,,,,,,77.1,,,,юго-восточный,,,8.0,2,,,,0,,,,,,,,20.0,746,,,6.1,,,,10.0,
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,6.0,,,,,,,,,,,81.0,,,,юго-восточный,,,,3,,,,,,,,,,,,20.0,745,,,5.8,,,,10.0,
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,7.0,,,,True,,,,,,,85.2,,,,юго-восточный,,,,3,,,,,,,,,,,,20.0,742,,,6.5,,,,10.0,
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,8.0,,,,True,,,,,,,87.1,,,,юго-восточный,,,,3,,,,,,,,,,,,20.0,739,,,7.2,,,,10.0,
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,5.0,,,,,,,,,,,86.0,,,5.6,южный,,,,2,,,,5,,,5,,,,,20.0,738,,,7.9,,,,10.0,
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,6.0,,,,,,,,,,,71.9,,,,южный,,,,2,,,,,,,,,,,,20.0,738,,,11.8,,,,10.0,
1600419600,"Пятница, 18 сентября
09:00 (UTC)",,6.0,,,,,,,,,,,63.6,,,,южный,,,,2,,,,,,,,,,,,20.0,738,,,14.1,,,,9.0,
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,8.0,,,,,,,,,,,72.4,,,,юго-западный,,,,2,,,,,,,,,,,,20.0,738,,,14.3,,,,10.0,
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,7.0,,,,,,,,,,,80.7,,,,юго-западный,,,17.0,2,,,,0,,,,,,,,20.0,739,,,11.7,,,,10.0,
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,7.0,,,,,,,,,,,83.2,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,739,,,9.3,,,,2.0,
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,3.0,,,,,,,,,,,86.4,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,738,,,6.0,,,,1.0,
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,4.0,,,,,,,,,,,87.1,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,737,,,6.7,,,,4.0,
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,4.0,,,,,,,,,,,88.8,,,5.4,юго-западный,,,,2,,,,0,,,0,,,,,20.0,736,,,5.5,,,,4.0,
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,6.0,,,,,,,,,,,79.9,,,,юго-западный,,,,2,,,,,,,,,,,,20.0,735,,,9.8,,,,10.0,
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,8.0,,,,,,,,,,,85.9,,,,северо-западный,,,,2,,,,,,,,,,,,10.0,735,True,,6.8,,,,10.0,
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,6.0,,,,,,,,,,,79.0,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,736,,,7.5,,,True,7.0,
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,4.0,,,,,,,,,,,84.7,,,,западный,,,9.8,1,,,,2,,,,,,,,20.0,737,,,6.7,,,True,4.0,
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,5.0,,,,,,,,,,,87.0,,,,западный,,,,2,,,,,,,,,,,,20.0,736,,,5.9,,,True,4.0,
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,5.0,,,,,,,,,,,91.9,,,,,,,,0,,,,,,,,,,,,20.0,736,,,4.1,,,,6.0,
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,3.0,,,,,,,,,,,91.3,,,,западный,,,,1,,,,,,,,,,,,20.0,735,,,5.4,,,,10.0,
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,3.0,,,,,,,,,,,91.9,,,3.4,северо-западный,,,,1,,,,0.1,,,2,True,,,,2.0,735,,,5.1,,,,10.0,
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,4.0,,,,,,,,True,,,92.0,,,,северо-западный,,,,1,,,,,,,,,,,,10.0,735,,,5.7,,,,10.0,
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,5.0,,,,,,,,,,,76.4,,,,северо-западный,,,,2,,,,,,,,,True,,,10.0,735,,,8.1,,,,9.0,
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,8.0,,,,,,,,,,,75.8,,,,северный,,,,2,,,,,,,,,True,,,20.0,736,,,8.0,,,,7.0,
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,6.0,,,,,,,,,,,78.8,,,,северо-западный,,,10.0,1,,,,2,,,,,,,,20.0,737,,,6.2,,,True,9.0,
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,4.0,,,,,,,,,,,90.0,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,738,,,5.1,,,True,10.0,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,4.0,,,,,,,,,,,88.1,,,,северо-западный,,,,1,,,,,,,,,True,,,10.0,739,,,4.9,,,,10.0,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,8.0,,,,,,,,,,,85.5,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,740,,,3.3,,,True,6.0,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,4.0,,,,,,,,,,,89.8,,,1.6,западный,,,,1,,,,0.8,,,3,,,,,20.0,740,,,1.6,,,,10.0,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,5.0,,,,,,,,,,,85.6,,,,юго-западный,,,,1,,,,,,,,,True,,,20.0,739,,,4.2,,,,10.0,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,7.0,,,,,,,,,,,83.4,,,,юго-западный,,,,2,,,,,,,,,True,,,20.0,737,,,5.9,,,,10.0,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,7.0,True,,,,,,,,,,88.8,,,,юго-западный,,,,1,,,,,,,,,,,,10.0,737,,,5.5,,,,10.0,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,5.0,,,,,,,,,,,89.5,,,,западный,,,6.3,2,,,,2,,,,,,,,20.0,737,,,6.1,,,True,7.0,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,7.0,,,,,,,,,,,88.9,,,,западный,,,,2,,,,,,,,,,,,20.0,738,,,6.4,,,True,7.0,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,7.0,,,,,,,,,,,89.4,,,,западный,,,,2,,,,,,,,,,,,20.0,739,,,5.5,,,,7.0,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,5.0,,,,,,,,,,,91.3,,,,юго-западный,,,,2,,,,,,,,,,,,20.0,739,,,4.9,,,,9.0,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,5.0,,,,,,,,,True,,90.7,,,4.3,юго-западный,,,,2,,,,0.6,,,2,,,,,4.0,739,,,5.9,,,,10.0,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,7.0,True,,,,,,,,,,90.8,,,,юго-западный,,,,3,,,,,,,,,,,,20.0,737,,,7.4,,,,10.0,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,9.0,True,,,,,,,,,,90.3,,,,юго-западный,,,,3,,,,,,,,,,,,4.0,736,,,9.0,,,,10.0,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,8.0,True,,,,,,,,,,90.4,,,,юго-западный,,,,3,,,,,,,,,,,,4.0,735,,,10.5,,,,10.0,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,9.0,,,,,,,,,,,87.5,,,,западный,,,11.2,2,,,,2,,,,,True,,,4.0,735,,,11.2,,,,10.0,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,10.0,,,,,,,,,,,81.8,,,,западный,,,,4,,,,,,,,,,,,20.0,734,,,11.5,,,True,10.0,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,10.0,,,,,,,,,,,82.7,,,,западный,,,,2,,,,,,,,,True,,,20.0,735,,,10.1,,,,7.0,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,6.0,,,,,,,,,,,83.2,,,,западный,,,,2,,,,,,,,,,,,20.0,737,,,9.2,,,True,7.0,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,6.0,,,,,,,,,,,81.9,,,7.7,западный,,,,2,,,,0.3,,,3,,,,,20.0,739,,,7.7,,,,7.0,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,7.0,,,,,,,,,,,63.8,,,7.6,северо-западный,,,,2,,,,,,,,,,,,20.0,741,,,9.3,,,,9.0,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,10.0,,,,,,,,,,,48.2,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,743,,,12.0,,,,9.0,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,9.0,,,,,,,,,,,47.0,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,745,,,12.4,,,,9.0,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,7.0,,,,,,,,,,,62.9,,,,,,,12.7,0,,,,0,,,,,,,,20.0,747,,,9.2,,,,7.0,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,2.0,,,,,,,,,,,86.2,,,,,,,,0,,,,,,,,,,,,20.0,748,,,3.8,,,,2.0,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,1.0,,,,,,,,,,,90.4,,,,,,,,0,,,,,,,,,,,,20.0,750,,,1.8,,,,0.0,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,1.0,,,,,,,,,,,93.0,,,,,,,,0,,,,,,,,,,,,20.0,751,,,0.8,,,,0.0,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,1.0,,,,,,,,,,,93.7,,,-0.2,,,,,0,,,,0,,,0,,,,,20.0,752,,,0.0,,,,1.0,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,3.0,,,,,,,,,,,63.7,,,-0.3,юго-западный,,,,1,,,,,,,,,,,,20.0,753,,,10.8,,,,0.0,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,5.0,,,,,,,,,,,41.9,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,753,,,14.5,,,,0.0,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,5.0,,,,,,,,,,,33.1,,,,юго-западный,,,,2,,,,,,,,,,,,20.0,753,,,16.0,,,,4.0,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,4.0,,,,,,,,,,,62.0,,,,,,,16.3,0,,,,0,,,,,,,,20.0,754,,,9.4,,,,2.0,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,3.0,,,,,,,,,,,64.5,,,,,,,,0,,,,,,,,,,,,20.0,754,,,8.2,,,,0.0,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,1.0,,,,,,,,,,,85.6,,,,юго-восточный,,,,1,,,,,,,,,,,,20.0,754,,,4.3,,,,0.0,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,2.0,,,,,,,,,,,85.0,,,,южный,,,,1,,,,,,,,,,,,20.0,755,,,4.5,,,,0.0,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,2.0,,,,,,,,,,,89.9,,,3.6,юго-восточный,,,,1,,,,0,,,0,,,,,20.0,755,,,3.8,,,,7.0,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,3.0,,,,,,,,,,,63.2,,,,южный,,,,2,,,,,,,,,,,,20.0,755,,,12.3,,,,2.0,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,5.0,,,,,,,,,,,50.8,,,,южный,,,,2,,,,,,,,,,,,20.0,755,,,18.8,,,,7.0,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,6.0,,,,,,,,,,,46.3,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,756,,,19.4,,,,7.0,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,3.0,,,,,,,,,,,70.7,,,,юго-западный,,,20.0,1,,,,0,,,,,,,,20.0,756,,,13.3,,,,7.0,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,2.0,,,,,,,,,,,83.9,,,,,,,,0,,,,,,,,,,,,20.0,756,,,10.5,,,,9.0,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,3.0,,,,,,,,,,,86.1,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,756,,,9.1,,,,0.0,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,2.0,,,,,,,,,,,91.4,,,,южный,,,,1,,,,,,,,,,,,20.0,757,,,6.2,,,,0.0,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,1.0,,,,,,,,,,,92.6,,,4.5,,,,,0,,,,0,,,0,,,,,20.0,758,,,4.5,,,,7.0,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,3.0,,,,,,,,,,,67.7,,,,юго-восточный,,,,1,,,,,,,,,,,,20.0,758,,,12.2,,,,7.0,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,5.0,,,,,,,,,,,44.4,,,,южный,,,,2,,,,,,,,,,,,20.0,758,,,17.9,,,,6.0,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,6.0,,,,,,,,,,,39.7,,,,южный,,,,2,,,,,,,,,,,,20.0,758,,,18.1,,,,7.0,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,4.0,,,,,,,,,,,73.6,,,,,,,18.7,0,,,,0,,,,,,,,20.0,758,,,10.1,,,,4.0,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,1.0,,,,,,,,,,,85.2,,,,,,,,0,,,,,,,,,,,,20.0,759,,,6.1,,,,0.0,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,2.0,,,,,,,,,,,87.5,,,,,,,,0,,,,,,,,,,,,20.0,759,,,5.4,,,,0.0,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,1.0,,,,,,,,,,,91.8,,,,,,,,0,,,,,,,,,,,,20.0,759,,,3.4,,,,0.0,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,1.0,,,,,,,,,,,93.1,,,2.7,юго-восточный,,,,1,,,,0,,,0,,,,,20.0,760,,,2.9,,,,2.0,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,3.0,,,,,,,,,,,61.0,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,760,,,12.1,,,,0.0,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,4.0,,,,,,,,,,,44.8,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,760,,,17.2,,,,0.0,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,4.0,,,,,,,,,,,39.7,,,,западный,,,,1,,,,,,,,,,,,20.0,760,,,18.9,,,,0.0,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,3.0,,,,,,,,,,,78.8,,,,,,,19.4,0,,,,0,,,,,,,,20.0,760,,,10.0,,,,0.0,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,2.0,,,,,,,,,,,77.1,,,,западный,,,,1,,,,,,,,,,,,20.0,760,,,9.1,,,,0.0,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,2.0,,,,,,,,,,,84.1,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,761,,,6.8,,,,0.0,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,2.0,,,,,,,,,,,85.7,,,,западный,,,,1,,,,,,,,,,,,20.0,762,,,5.1,,,,0.0,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,1.0,,,,,,,,,,,92.5,,,3.2,юго-западный,,,,1,,,,0,,,0,,,,,20.0,762,,,3.5,,,,2.0,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,2.0,,,,,,,,,,,61.6,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,762,,,12.9,,,,0.0,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,4.0,,,,,,,,,,,42.6,,,,западный,,,,1,,,,,,,,,,,,20.0,762,,,17.0,,,,2.0,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,4.0,,,,,,,,,,,38.3,,,,западный,,,,1,,,,,,,,,,,,20.0,762,,,18.0,,,,2.0,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,3.0,,,,,,,,,,,78.8,,,,,,,18.3,0,,,,0,,,,,,,,20.0,762,,,9.6,,,,2.0,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,1.0,,,,,,,,,,,90.1,,,,,,,,0,,,,,,,,,,,,20.0,762,,,5.6,,,,0.0,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,0.0,,,,,,,,,,,91.2,,,,,,,,0,,,,,,,,,,,,20.0,762,,,3.9,,,,0.0,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,1.0,,,,,,,,,,,93.1,,,,,,,,0,,,,,,,,,,,,20.0,762,,,2.6,,,,0.0,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,1.0,,,,,,,,,,,93.1,,,1.9,,,,,0,,,,0,,,0,,,,,20.0,762,,,2.2,,,,10.0,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,1.0,,,,,,,,,,,59.8,,,,,,,,0,,,,,,,,,,,,20.0,762,,,12.6,,,,2.0,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,4.0,,,,,,,,,,,34.3,,,,юго-восточный,,,,2,,,,,,,,,,,,20.0,762,,,17.6,,,,7.0,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,4.0,,,,,,,,,,,36.0,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,761,,,18.1,,,,10.0,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,3.0,,,,,,,,,,,75.5,,,,,,,18.5,0,,,,0,,,,,,,,20.0,761,,,8.9,,,,10.0,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,1.0,,,,,,,,,,,83.5,,,,,,,,0,,,,,,,,,,,,20.0,761,,,6.5,,,,10.0,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,1.0,,,,,,,,,,,85.8,,,,,,,,0,,,,,,,,,,,,20.0,761,,,6.2,,,,10.0,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,1.0,,,,,,,,,,,89.4,,,,,,,,0,,,,,,,,,,,,20.0,761,,,4.8,,,,10.0,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,1.0,,,,,,,,,,,91.9,,,3.3,,,,,0,,,,0,,,0,,,,,20.0,761,,,4.0,,,,10.0,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,2.0,,,,,,,,,,,67.4,,,,юго-восточный,,,,1,,,,,,,,,,,,20.0,761,,,10.9,,,,10.0,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,4.0,,,,,,,,,,,39.6,,,,южный,,,,2,,,,,,,,,,,,20.0,761,,,17.7,,,,10.0,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,5.0,,,,,,,,,,,35.0,,,,южный,,,,1,,,,,,,,,,,,20.0,761,,,18.3,,,,10.0,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,3.0,,,,,,,,,,,56.2,,,,южный,,,18.6,1,,,,0,,,,,,,,20.0,760,,,12.7,,,,10.0,
