timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Ливневой дождь со снегом слабый,"Высота снежного покрова, см",Ливневый дождь со снегом,Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дождь (незамерзающий) слабый с перерывами,"Горизонтальная видимость, км",Дождь (незамерзающий) умеренный непрерывный,"Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,11.0,,0,,,,,,,,10.0,,744,,,14.3,,73.3,,,,западный,10.0,,,15.2,2
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,744,,,14.5,,74.9,,,,западный,9.0,,,,3
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,743,,,14.0,,79.4,,,,западный,6.0,,,,2
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,,744,,,13.7,,78.3,,,,западный,0.0,,,,3
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,745,,,12.3,,81.9,,12.3,,западный,7.0,,,,3
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,,747,,,13.6,,72.7,,,,северо-западный,7.0,,,,3
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,,748,,,16.0,,36.7,,,,северо-западный,7.0,,,,3
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,,750,,,16.6,,26.9,,,,северо-западный,7.0,,,,3
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,751,,,14.0,,35.0,,,,северо-западный,6.0,,,17.0,2
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,753,,,8.5,,75.4,,,,,0.0,,,,0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,754,,,6.8,,84.1,,,,,0.0,,,,0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,,756,,,4.7,,98.6,,,,,0.0,,,,0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,757,,,6.7,,69.9,,4.0,,восточный,5.0,,,,1
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,,758,,,11.0,,56.5,,,,южный,2.0,,,,1
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,,758,,,16.3,,44.5,,,,юго-западный,2.0,,,,1
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,,758,,,17.1,,37.8,,,,южный,1.0,,,,1
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,758,,,12.9,,46.8,,,,восточный,1.0,,,17.9,1
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,759,,,11.3,,50.2,,,,восточный,1.0,,,,2
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,759,,,9.1,,70.4,,,,восточный,2.0,,,,1
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,8.3,,77.0,,,,восточный,0.0,,,,2
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,760,,,8.0,,78.5,,8.0,,юго-восточный,7.0,,,,1
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,13.5,,60.5,,,,южный,6.0,,,,1
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,17.2,,42.0,,,,южный,7.0,,,,2
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,18.0,,39.7,,,,юго-восточный,7.0,,,,2
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,760,,,13.4,,58.8,,,,восточный,7.0,,,18.5,1
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,12.1,,64.4,,,,восточный,7.0,,,,1
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,11.2,,66.1,,,,восточный,7.0,,,,1
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,9.7,,62.6,,,,восточный,2.0,,,,1
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,761,,,8.1,,73.2,,8.0,,восточный,10.0,,,,2
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,12.1,,62.2,,,,юго-восточный,9.0,,,,1
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,17.2,,38.6,,,,юго-восточный,10.0,,,,1
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,17.5,,40.7,,,,южный,9.0,,,,1
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,762,,,14.5,,52.9,,,,восточный,4.0,,,18.3,1
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,11.7,,63.9,,,,восточный,2.0,,,,1
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,10.7,,69.2,,,,восточный,2.0,,,,1
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,10.0,,72.6,,,,восточный,5.0,,,,1
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,765,,,9.4,,77.7,,9.3,,юго-восточный,7.0,,,,1
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,13.0,,65.1,,,,южный,7.0,,,,1
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,17.5,,43.0,,,,южный,9.0,,,,1
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,17.6,,44.0,,,,юго-восточный,9.0,,,,1
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,765,,,13.6,,51.9,,,,,9.0,,,18.3,0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,10.1,,72.6,,,,,9.0,,,,0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,8.9,,75.5,,,,,9.0,,,,0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,7.7,,84.2,,,,,9.0,,,,0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,766,,,7.4,,98.0,,7.0,,,9.0,,,,0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,13.1,,66.9,,,,юго-восточный,9.0,,,,1
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,17.7,,34.6,,,,юго-западный,5.0,,,,1
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,19.2,,29.3,,,,юго-восточный,5.0,,,,1
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,766,,,12.8,,59.9,,,,,1.0,,,19.5,0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,11.2,,57.0,,,,юго-восточный,0.0,,,,1
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,8.8,,70.8,,,,юго-восточный,2.0,,,,1
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,7.4,,89.0,,,,,2.0,,,,0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,766,,,6.7,,86.5,,5.9,,,5.0,,,,0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,12.2,,65.4,,,,южный,5.0,,,,1
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,17.6,,36.4,,,,южный,9.0,,,,1
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,18.0,,32.1,,,,юго-восточный,9.0,,,,1
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,764,,,13.1,,49.9,,,,восточный,10.0,,,18.4,1
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,13.3,,48.6,,,,восточный,7.0,,,,2
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,11.1,,56.6,,,,восточный,7.0,,,,1
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,10.1,,64.4,,,,восточный,7.0,,,,1
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,764,,,9.0,,73.9,,9.0,,восточный,7.0,,,,1
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,13.1,,65.1,,,,,10.0,,,,0
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,17.5,,48.7,,,,юго-восточный,10.0,,,,2
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,18.2,,47.9,,,,восточный,10.0,,,,2
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,763,,,15.1,,60.4,,,,восточный,10.0,,,18.5,1
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,13.0,,66.9,,,,восточный,4.0,,,,1
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,11.5,,74.9,,,,восточный,5.0,,,,1
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,9.8,,82.7,,,,,2.0,,,,0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,764,,,8.6,,92.8,,8.6,,восточный,7.0,,,,1
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,13.1,,70.2,,,,южный,9.0,,,,1
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,18.9,,44.0,,,,южный,9.0,,,,1
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,19.1,,43.8,,,,,9.0,,,,0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,763,,,13.0,,73.6,,,,,9.0,,,19.9,0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,9.9,,92.2,,,,,9.0,,,,0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,8.2,,98.0,,,,,9.0,,,,0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,7.4,,100.0,,,,,9.0,,,,0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,0,,,,,0,,,10.0,,763,,,6.2,,100.0,,6.2,,,9.0,,,,0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,14.5,,66.8,,,,,2.0,,,,0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,18.2,,51.0,,,,западный,5.0,,,,1
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,18.9,,42.0,,,,западный,5.0,,,,1
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,0,,,,,,,,10.0,,763,,,12.5,,73.0,,,,,1.0,,,19.3,0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,9.8,,85.0,,,,,2.0,,,,0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,8.5,,100.0,,,,,0.0,,,,0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,9.6,,85.6,,,,северо-западный,0.0,,,,1
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,763,,,8.4,,92.2,,8.1,,северо-западный,7.0,,,,1
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,12.4,,71.5,,,,северо-западный,5.0,,,,1
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,17.8,,46.9,,,,северо-западный,0.0,,,,1
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,18.8,,32.1,,,,северо-западный,0.0,,,,2
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,762,,,13.4,,54.1,,,,,0.0,,,19.0,0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,12.2,,62.3,,,,северо-восточный,0.0,,,,2
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,10.5,,69.2,,,,северо-восточный,4.0,,,,1
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,8.7,,72.3,,,,северо-восточный,10.0,,,,2
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,765,,,5.6,,76.5,,5.6,,северо-восточный,10.0,,,,2
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,7.1,,60.2,,,,восточный,0.0,,,,2
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,9.4,,47.5,,,,северо-восточный,0.0,,,,2
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,9.8,,36.4,,,,северо-восточный,0.0,,,,2
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,767,,,7.2,,44.5,,,,северо-восточный,0.0,,,10.1,1
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,767,,,5.6,,51.2,,,,восточный,0.0,,,,1
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,768,,,4.4,,57.7,,,,восточный,4.0,,,,2
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,768,,,2.3,,70.5,,,,,4.0,,,,0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,769,,,1.0,,83.4,,0.4,,юго-восточный,4.0,,,,1
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,769,,,7.5,,63.8,,,,южный,4.0,,,,1
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,768,,,10.7,,44.5,,,,южный,4.0,,,,1
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,767,,,12.0,,38.8,,,,южный,4.0,,,,1
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,766,,,7.6,,55.7,,,,юго-восточный,9.0,,,12.3,1
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,6.5,,58.3,,,,,9.0,,,,0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,5.5,,66.2,,,,юго-восточный,10.0,,,,1
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,5.7,,66.3,,,,,10.0,,,,0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,762,,,7.4,,53.6,,5.4,,юго-западный,10.0,,,,2
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,9.6,,47.2,,,,юго-западный,10.0,,,,3
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,12.7,,45.1,,,,западный,10.0,,,,2
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,14.3,,43.9,,,,западный,10.0,,,,2
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,0.3,,,,,,,,10.0,,759,,,13.7,,50.8,,,True,западный,10.0,,,14.5,2
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,759,,,13.6,,53.7,,,True,западный,10.0,,,,2
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,759,,,13.3,,54.4,,,,западный,10.0,,,,1
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,759,,,12.6,,58.6,,,,западный,7.0,,,,1
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,0.0,,,,,0.3,,,10.0,,760,,,10.8,,64.6,,10.7,,западный,9.0,,,,1
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,12.4,,60.2,,8.7,,,7.0,,,,0
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,15.5,,50.6,,,,западный,9.0,,,,1
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,15.6,,52.1,,,,восточный,7.0,,,,2
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,763,,,9.8,,91.0,,,,восточный,2.0,,,16.3,4
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,8.5,,93.4,,,,восточный,10.0,,,,2
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,7.5,,91.5,,,,восточный,10.0,,,,1
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,6.7,,92.0,,,,юго-восточный,9.0,,,,2
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,766,,,6.8,,92.7,,6.2,,восточный,10.0,,,,2
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,8.3,,86.6,,,,юго-восточный,10.0,,,,1
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,766,,,10.8,,74.7,,,,юго-восточный,9.0,,,,3
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,12.9,,64.2,,,,юго-восточный,10.0,,,,3
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,765,,,11.9,,70.9,,,,юго-восточный,5.0,,,13.5,2
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,10.9,,75.8,,,,южный,0.0,,,,2
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,9.0,,86.1,,,,юго-восточный,0.0,,,,1
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,9.2,,83.2,,,,южный,2.0,,,,2
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,765,,,7.2,,98.6,,7.2,,юго-восточный,1.0,,,,1
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,765,,,11.3,,71.8,,,,южный,7.0,,,,1
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,16.3,,30.0,,,,юго-западный,7.0,,,,4
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,764,,,16.5,,35.5,,,,южный,9.0,,,,2
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,763,,,12.9,,49.5,,,,южный,9.0,,,17.4,2
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,10.7,,62.4,,,,южный,7.0,,,,2
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,763,,,9.1,,59.8,,,,юго-восточный,6.0,,,,1
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,8.6,,56.3,,,,восточный,7.0,,,,1
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,762,,,8.0,,59.1,,7.0,,юго-восточный,10.0,,,,1
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,12.0,,51.1,,,,,7.0,,,,0
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,15.2,,36.4,,,,юго-западный,7.0,,,,3
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,16.9,,39.7,,,,южный,9.0,,,,1
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,761,,,12.2,,48.6,,,,южный,9.0,,,17.0,1
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,10.3,,56.4,,,,южный,6.0,,,,2
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,10.5,,42.8,,,,юго-западный,2.0,,,,1
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,7.6,,52.5,,,,юго-восточный,0.0,,,,1
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,762,,,6.1,,58.2,,6.1,,юго-восточный,6.0,,,,1
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,10.6,,43.2,,5.7,,южный,6.0,,,,1
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,762,,,15.2,,30.1,,,,южный,7.0,,,,1
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,15.3,,29.1,,,,южный,10.0,,,,2
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,761,,,10.5,,41.9,,,,юго-восточный,10.0,,,16.0,1
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,8.9,,44.0,,,,юго-восточный,7.0,,,,1
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,7.7,,45.6,,,,восточный,7.0,,,,2
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,761,,,5.8,,60.7,,,,восточный,5.0,,,,1
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,760,,,6.2,,62.6,,5.7,,юго-восточный,6.0,,,16.0,2
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,760,,,9.1,,53.7,,,,южный,9.0,,,,1
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,759,,,13.5,,33.6,,,,южный,10.0,,,,2
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,758,,,14.4,,29.5,,,,юго-восточный,9.0,,,,2
1602514800,"Понедельник, 12 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,757,,,12.2,,32.5,,,,юго-восточный,6.0,,,14.9,1
1602525600,"Понедельник, 12 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,,756,,,10.9,,39.6,,,,юго-восточный,7.0,,,,1
1602536400,"Понедельник, 12 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,,756,,,10.1,,48.7,,,True,юго-восточный,9.0,,,,1
1602547200,"Вторник, 13 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,,756,,,10.7,,56.5,,,True,юго-восточный,10.0,,,,1
1602558000,"Вторник, 13 октября
03:00 (UTC)",,,,,0.0,,,,,0.0,,,10.0,,756,,,10.4,,64.1,,9.7,,юго-восточный,10.0,,,,1
1602568800,"Вторник, 13 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,,757,,,10.7,,73.7,,,True,,10.0,,,,0
1602579600,"Вторник, 13 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,,757,,,13.4,,63.0,,,,западный,10.0,,,,1
1602590400,"Вторник, 13 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,,757,,,16.4,,53.0,,,,,7.0,,,,0
1602601200,"Вторник, 13 октября
15:00 (UTC)",,,,,0.0,,,,,,,,10.0,,757,,,13.0,,66.9,,,,,4.0,,,16.4,0
