timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь со снегом слабый,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Метель низовая (слабая или умеренная),"Минимальная температура, °C",Направление ветра,Снег,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Ливневой дождь со снегом умеренный или сильный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Количество облаков увеличилось,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Снег слабый непрерывный,Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый
1600009200,"Воскресенье, 13 сентября
15:00 (UTC)",,14,,,,,,,,49.6,,,,юго-западный,,,18.4,5,,,,0,,,,,,,10.0,747,,,,15.8,,,,6.0,
1600020000,"Воскресенье, 13 сентября
18:00 (UTC)",,9,,,,,,,,52.9,,,,юго-западный,,,,6,,,,,,,,,,,10.0,746,,,,14.6,,,,6.0,
1600030800,"Воскресенье, 13 сентября
21:00 (UTC)",,9,,,,,,,,53.2,,,,юго-западный,,,,5,,,,,,,,,,,10.0,744,,,,14.3,,,True,6.0,
1600041600,"Понедельник, 14 сентября
00:00 (UTC)",,10,,,,,,,,88.6,,,,юго-западный,,,,1,,,,,,,,,,,10.0,743,,,,10.8,,,True,6.0,
1600052400,"Понедельник, 14 сентября
03:00 (UTC)",,5,,,,,,,,89.2,,,10.5,западный,,,,3,,,,9,,,9,True,,,10.0,742,,,,10.5,,,,10.0,
1600063200,"Понедельник, 14 сентября
06:00 (UTC)",,10,,,,,,,,77.1,,,10.4,западный,,,,5,,,,,,,,,,,10.0,742,,,,12.5,,,True,7.0,
1600074000,"Понедельник, 14 сентября
09:00 (UTC)",,12,,,,,,,,62.3,,,,западный,,,,6,,,,,,,,,,,10.0,742,,,,14.0,,,,7.0,
1600084800,"Понедельник, 14 сентября
12:00 (UTC)",,15,,,,True,,,,66.8,,,,северо-западный,,,,5,,,,,,,,,,,10.0,742,,,,12.6,,,,9.0,
1600095600,"Понедельник, 14 сентября
15:00 (UTC)",,11,,,,,,,,66.8,,,,западный,,,15.6,6,,,,менее 0.1,,,,,,,10.0,743,,,,12.5,,,True,9.0,
1600106400,"Понедельник, 14 сентября
18:00 (UTC)",,12,,,,,True,,,69.4,,,,северо-западный,,,,6,,,,,,,,,,,10.0,743,,,,11.3,,,,2.0,
1600117200,"Понедельник, 14 сентября
21:00 (UTC)",,11,,,,,,,,71.8,,,,северо-западный,,,,5,,,,,,,,,,,10.0,742,,,,11.0,,,,2.0,
1600128000,"Вторник, 15 сентября
00:00 (UTC)",,10,,,,,,,,81.5,,,,западный,,,,4,,,,,,,,,,,10.0,742,,,,9.2,,,,2.0,
1600138800,"Вторник, 15 сентября
03:00 (UTC)",,8,,,,,,,,83.7,,,8.3,западный,,,,4,,,,0,,,0,,,,10.0,742,,,,8.5,,,,2.0,
1600149600,"Вторник, 15 сентября
06:00 (UTC)",,11,,,,,,,,71.8,,,,западный,,,,6,,,,,,,,,,,10.0,742,,,,11.3,,,,6.0,
1600160400,"Вторник, 15 сентября
09:00 (UTC)",,11,,,,,,,,53.6,,,,северо-западный,,,,6,,,,,,,,,,,10.0,742,,,,13.3,,,,7.0,
1600171200,"Вторник, 15 сентября
12:00 (UTC)",,14,,,,,,,,63.5,,,,западный,,,,6,,,,,,,,,,,10.0,742,,,,11.9,,,True,6.0,
1600182000,"Вторник, 15 сентября
15:00 (UTC)",,11,,,,,,,,68.2,,,,северо-западный,,,14.5,4,,,,менее 0.1,,,,,,,10.0,742,,,,10.4,,,,6.0,
1600192800,"Вторник, 15 сентября
18:00 (UTC)",,11,,,,,,,,66.7,,,,северо-западный,,,,5,,,,,,,,,,,10.0,742,,,,10.0,,,,4.0,
1600203600,"Вторник, 15 сентября
21:00 (UTC)",,11,,,,,,,,75.3,,,,северо-западный,,,,6,,,,,,,,,,,10.0,742,,,,8.1,,,,4.0,
1600214400,"Среда, 16 сентября
00:00 (UTC)",,11,,,,,,,,84.0,,,,северо-западный,,,,7,,,,,,,,,,,10.0,743,,,,6.5,,,,4.0,
1600225200,"Среда, 16 сентября
03:00 (UTC)",,11,,,,,,,,85.2,,,5.9,северо-западный,,,,6,,,,0,,,менее 0.1,,,,10.0,744,,,,6.4,,,,9.0,
1600236000,"Среда, 16 сентября
06:00 (UTC)",,12,,,,,,,,79.1,,,,северо-западный,,,,6,,,,,,,,,,,10.0,746,,,,8.2,,,,10.0,
1600246800,"Среда, 16 сентября
09:00 (UTC)",,11,,,,,,,,65.5,,,,северо-западный,,,,7,,,,,,,,,,,10.0,746,,,,10.7,,,,10.0,
1600257600,"Среда, 16 сентября
12:00 (UTC)",,13,,,,,,,,62.0,,,,северо-западный,,,,7,,,,,,,,,,,10.0,747,,,,11.2,,,,10.0,
1600268400,"Среда, 16 сентября
15:00 (UTC)",,13,,,,,,,,64.4,,,,северо-западный,,,11.6,8,,,,0,,,,,,,10.0,748,,,,10.0,,,,7.0,
1600279200,"Среда, 16 сентября
18:00 (UTC)",,13,,,,,,,,67.9,,,,северо-западный,,,,6,,,,,,,,,,,10.0,749,,,,9.0,,,,7.0,
1600290000,"Среда, 16 сентября
21:00 (UTC)",,11,,,,,,,,70.2,,,,северо-западный,,,,6,,,,,,,,,,,10.0,749,,,,8.2,,,,7.0,
1600300800,"Четверг, 17 сентября
00:00 (UTC)",,9,,,,,,,,70.6,,,,северо-западный,,,,5,,,,,,,,,,,10.0,749,,,,7.4,,,,6.0,
1600311600,"Четверг, 17 сентября
03:00 (UTC)",,8,,,,,,,,72.0,,,6.5,северо-западный,,,,3,,,,0,,,0,,,,10.0,750,,,,7.1,,,,6.0,
1600322400,"Четверг, 17 сентября
06:00 (UTC)",,7,,,,,,,,62.4,,,,северо-западный,,,,3,,,,,,,,,,,10.0,750,,,,9.1,,,,6.0,
1600333200,"Четверг, 17 сентября
09:00 (UTC)",,6,,,,,,,,53.6,,,,западный,,,,1,,,,,,,,,,,10.0,749,,,,11.8,,,,4.0,
1600344000,"Четверг, 17 сентября
12:00 (UTC)",,7,,,,,,,,50.9,,,,юго-западный,,,,5,,,,,,,,,,,10.0,748,,,,13.9,,,,7.0,
1600354800,"Четверг, 17 сентября
15:00 (UTC)",,7,,,,,,,,66.9,,,,южный,,,14.0,4,,,,0,,,,,,,10.0,746,,,,10.8,,,,7.0,
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,9,,,,,,,,66.4,,,,южный,,,,6,,,,,,,,,,,10.0,744,,,,10.8,,,,6.0,
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,8,,,,,,,,62.5,,,,южный,,,,5,,,,,,,,,,,10.0,742,,,,11.2,,,,7.0,
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,9,,,,,,,,60.7,,,,южный,,,,5,,,,,,,,,,,,740,,,,11.2,,,,,
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,10,,,,,,,,55.4,,,10.2,южный,,,,7,,,,0,,,0,,,,10.0,738,,,,11.2,,,,7.0,
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,13,,,,,,,,60.9,,,,южный,,,,8,,,,,,,,True,,,10.0,739,,,,11.7,,,,10.0,
1600419600,"Пятница, 18 сентября
09:00 (UTC)",,15,,,,,,,,78.4,,,,южный,,,,6,,,,,,,,True,,,10.0,739,,,,10.7,,,,10.0,
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,10,,,,,,,,82.9,,,,юго-западный,,,,5,,,,,,,,,,,10.0,740,,,,11.1,,,True,10.0,
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,8,,,,,,,,81.2,,,,западный,,,12.9,3,,,,0.7,,,,,,,10.0,740,,,,10.8,,,,9.0,
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,6,,,,,,,,84.4,,,,южный,,,,2,,,,,,,,,,,10.0,740,,,,10.0,,,,7.0,
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,4,,,,,,,,89.1,,,,юго-западный,,,,2,,,,,,,,,,,10.0,739,,,,9.3,,,,7.0,
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,3,,,,,,,,90.2,,,,юго-западный,,,,2,,,,,,,,,,,10.0,739,,,,7.8,,,,4.0,
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,3,,,,,,,,90.6,,,4.3,западный,,,,2,,,,0,,,0.7,,,,10.0,737,,,,4.8,,,,2.0,
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,9,,,,,,,,82.6,,,,западный,,,,5,,,,,,,,,,,10.0,737,,,,9.1,,,,6.0,
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,9,,,,,,,,81.9,,,,северо-западный,,,,4,,,,,,,,,,,10.0,737,,,,8.2,,,,10.0,
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,10,,,,True,,,,79.0,,,,северо-западный,,,,6,,,,,,,,,,,10.0,738,,,,7.4,,,,7.0,
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,9,,,,,,,,76.8,,,,северо-западный,,,9.8,6,,,,менее 0.1,,,,,,,10.0,738,,,,7.5,,,,7.0,
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,10,,,,,,,,77.9,,,,северо-западный,,,,5,,,,,,,,,,,10.0,738,,,,7.6,,,,6.0,
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,9,,,,,,,,79.1,,,,северо-западный,,,,4,,,,,,,,,,,10.0,738,,,,7.8,,,,7.0,
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,6,,,,,,,,87.0,,,,западный,,,,3,,,,,,,,,,,10.0,737,,,,6.6,,,,7.0,
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,8,,,,,,,,85.2,,,6.0,северо-западный,,,,4,,,,0,,,менее 0.1,,,,10.0,736,,,,6.2,,,,9.0,
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,13,,,,True,,,,85.2,,,5.6,северо-западный,,,,7,,,,,,,,,,,10.0,737,,,,6.1,,,,10.0,
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,15,,,,True,,,,76.9,,,,северо-западный,,,,6,,,,,,,,,,,10.0,738,,,,7.9,,,,7.0,
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,13,,,,True,,,,68.0,,,,северо-западный,,,,8,,,,,,,,,,,10.0,739,,,,9.1,,,,7.0,
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,12,,,,,,,,76.8,,,,северо-западный,,,9.3,5,,,,3,,,,,,,10.0,740,,,,7.2,,,,6.0,
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,13,,,,,,,,77.9,,,,северо-западный,,,,7,,,,,,,,,,,10.0,741,,,,7.2,,,True,10.0,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,14,,,,,,,,76.2,,,,северо-западный,,,,6,,,,,,,,,,,10.0,742,,,,6.8,,,,7.0,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,11,,,,,,,,75.5,,,,северо-западный,,,,5,,,,,,,,,,,10.0,743,,,,6.1,,,,7.0,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,9,,,,,,,,81.6,,,5.5,западный,,,,4,,,,менее 0.1,,,3,,,,10.0,743,,,,5.5,,,,9.0,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,8,,,,,,,,73.6,,,5.1,западный,,,,5,,,,,,,,,,,10.0,743,,,,7.2,,,,10.0,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,12,,,,,,,,77.5,,,,западный,,,,8,,,,,,,,True,,,10.0,741,,,,8.3,,,,10.0,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,13,,,,,,,,84.2,,,,западный,,,,7,,,,,,,,True,,,10.0,740,,,,8.2,,,,10.0,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,13,,,,,,,,84.3,,,,западный,,,8.6,7,,,,4,,,,True,,,10.0,741,,,,8.6,,,,10.0,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,13,,,,,,,,82.0,,,,западный,,,,5,,,,,,,,,,,10.0,742,,,,8.9,,,True,10.0,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,10,,,,,,,,81.5,,,,северо-западный,,,,4,,,,,,,,,,,10.0,742,,,,9.0,,,,10.0,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,7,,,,,,,,85.4,,,,западный,,,,3,,,,,,,,,,,10.0,743,,,,8.4,,,,10.0,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,7,,,,,,,,86.0,,,8.1,западный,,,,4,,,,менее 0.1,,,4,,,,10.0,743,,,,8.3,,,,10.0,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,11,,,,,,,,85.6,,,,юго-западный,,,,8,,,,,,,,,,,10.0,742,,,,9.6,,,,10.0,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,16,,,,,,,,68.9,,,,юго-западный,,,,11,,,,,,,,,,,10.0,741,,,,13.6,,,,7.0,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,16,,,,,,,,64.2,,,,западный,,,,9,,,,,,,,,,,10.0,740,,,,14.9,,,,10.0,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,15,,,,,,,,70.4,,,,западный,,,15.3,7,,,,0,,,,,,,10.0,740,,,,14.1,,,,10.0,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,11,,,,,,,,68.7,,,,западный,,,,7,,,,,,,,,,,10.0,740,,,,14.8,,,,4.0,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,13,,,,,,,,65.0,,,,западный,,,,6,,,,,,,,,,,10.0,740,,,,14.8,,,,4.0,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,13,,,,,,,,70.7,,,,северо-западный,,,,6,,,,,,,,,,,10.0,741,,,,13.0,,,,4.0,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,12,,,,,,,,75.9,,,11.6,западный,,,,5,,,,0,,,0,,,,10.0,743,,,,11.6,,,,4.0,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,11,,,,,,,,70.7,,,,северо-западный,,,,5,,,,,,,,,,,10.0,745,,,,13.1,,,,6.0,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,10,,,,,,,,57.1,,,,западный,,,,5,,,,,,,,,,,10.0,746,,,,14.9,,,,2.0,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,10,,,,,,,,43.1,,,,северо-западный,,,,5,,,,,,,,,,,10.0,747,,,,15.7,,,,2.0,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,10,,,,,,,,55.3,,,,западный,,,15.7,3,,,,0,,,,,,,10.0,748,,,,12.4,,,,2.0,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,4,,,,,,,,67.6,,,,северо-западный,,,,2,,,,,,,,,,,10.0,749,,,,9.8,,,,0.0,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,2,,,,,,,,74.3,,,,,,,,0,,,,,,,,,,,10.0,750,,,,8.1,,,,0.0,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,3,,,,,,,,76.7,,,,южный,,,,3,,,,,,,,,,,10.0,751,,,,6.7,,,,0.0,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,3,,,,,,,,79.2,,,4.7,южный,,,,3,,,,0,,,0,,,,10.0,752,,,,5.0,,,,2.0,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,5,,,,,,,,62.7,,,,южный,,,,3,,,,,,,,,,,10.0,753,,,,12.0,,,,2.0,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,5,,,,,,,,49.4,,,,южный,,,,3,,,,,,,,,,,10.0,753,,,,17.4,,,,2.0,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,6,,,,,,,,46.0,,,,южный,,,,3,,,,,,,,,,,10.0,753,,,,18.2,,,,0.0,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,5,,,,,,,,60.0,,,,юго-восточный,,,18.3,2,,,,0,,,,,,,10.0,753,,,,13.4,,,,0.0,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,4,,,,,,,,70.2,,,,южный,,,,3,,,,,,,,,,,10.0,754,,,,10.5,,,,0.0,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,5,,,,,,,,74.3,,,,южный,,,,3,,,,,,,,,,,10.0,754,,,,8.5,,,,0.0,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,5,,,,,,,,80.0,,,,южный,,,,3,,,,,,,,,,,10.0,755,,,,6.8,,,,0.0,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,4,,,,,,,,82.2,,,5.7,южный,,,,2,,,,0,,,0,,,,10.0,755,,,,5.8,,,,2.0,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,5,,,,,,,,66.3,,,,южный,,,,3,,,,,,,,,,,10.0,755,,,,12.1,,,,2.0,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,6,,,,,,,,47.4,,,,южный,,,,4,,,,,,,,,,,10.0,756,,,,17.6,,,,4.0,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,8,,,,,,,,34.5,,,,южный,,,,4,,,,,,,,,,,10.0,756,,,,18.3,,,,4.0,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,6,,,,,,,,52.6,,,,южный,,,19.1,2,,,,0,,,,,,,10.0,755,,,,13.5,,,,4.0,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,5,,,,,,,,67.6,,,,южный,,,,3,,,,,,,,,,,10.0,756,,,,9.6,,,,4.0,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,4,,,,,,,,73.7,,,,южный,,,,3,,,,,,,,,,,10.0,756,,,,7.6,,,,4.0,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,3,,,,,,,,76.7,,,,южный,,,,2,,,,,,,,,,,10.0,756,,,,6.9,,,,0.0,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,3,,,,,,,,80.5,,,5.4,южный,,,,1,,,,0,,,0,,,,10.0,757,,,,5.8,,,,4.0,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,3,,,,,,,,59.6,,,,южный,,,,2,,,,,,,,,,,10.0,757,,,,11.8,,,,2.0,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,5,,,,,,,,43.4,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,758,,,,16.8,,,,7.0,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,6,,,,,,,,38.6,,,,юго-восточный,,,,4,,,,,,,,,,,10.0,758,,,,17.9,,,,7.0,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,6,,,,,,,,62.4,,,,юго-восточный,,,18.1,4,,,,0,,,,,,,10.0,757,,,,12.6,,,,9.0,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,4,,,,,,,,67.1,,,,южный,,,,3,,,,,,,,,,,10.0,758,,,,9.4,,,,2.0,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,4,,,,,,,,67.8,,,,южный,,,,3,,,,,,,,,,,10.0,758,,,,8.5,,,,0.0,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,4,,,,,,,,72.6,,,,южный,,,,4,,,,,,,,,,,10.0,759,,,,7.4,,,,0.0,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,4,,,,,,,,72.9,,,6.3,южный,,,,2,,,,0,,,0,,,,10.0,760,,,,6.3,,,,6.0,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,6,,,,,,,,54.1,,,6.0,южный,,,,3,,,,,,,,,,,10.0,761,,,,13.4,,,,6.0,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,6,,,,,,,,36.3,,,,южный,,,,4,,,,,,,,,,,10.0,761,,,,17.5,,,,7.0,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,7,,,,,,,,33.6,,,,южный,,,,4,,,,,,,,,,,10.0,761,,,,17.7,,,,7.0,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,5,,,,,,,,53.2,,,,юго-восточный,,,18.5,2,,,,0,,,,,,,10.0,760,,,,13.1,,,,6.0,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,5,,,,,,,,59.9,,,,юго-восточный,,,,2,,,,,,,,,,,10.0,761,,,,9.7,,,,4.0,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,3,,,,,,,,68.5,,,,юго-восточный,,,,2,,,,,,,,,,,10.0,761,,,,6.9,,,,4.0,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,3,,,,,,,,72.8,,,,южный,,,,2,,,,,,,,,,,10.0,762,,,,5.6,,,,4.0,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,4,,,,,,,,75.7,,,4.0,южный,,,,2,,,,0,,,0,,,,10.0,762,,,,4.0,,,,6.0,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,3,,,,,,,,60.0,,,3.9,юго-западный,,,,2,,,,,,,,,,,10.0,762,,,,11.5,,,,6.0,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,4,,,,,,,,32.6,,,,южный,,,,2,,,,,,,,,,,10.0,762,,,,17.5,,,,4.0,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,5,,,,,,,,30.5,,,,юго-западный,,,,2,,,,,,,,,,,10.0,762,,,,18.7,,,,4.0,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,4,,,,,,,,37.7,,,,южный,,,18.7,2,,,,0,,,,,,,10.0,761,,,,14.0,,,,4.0,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,3,,,,,,,,47.3,,,,южный,,,,2,,,,,,,,,,,10.0,761,,,,11.0,,,,2.0,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,3,,,,,,,,59.9,,,,южный,,,,2,,,,,,,,,,,10.0,762,,,,7.8,,,,0.0,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,2,,,,,,,,70.1,,,,южный,,,,1,,,,,,,,,,,10.0,761,,,,5.2,,,,0.0,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,3,,,,,,,,74.7,,,3.7,южный,,,,2,,,,0,,,0,,,,10.0,761,,,,4.3,,,,6.0,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,4,,,,,,,,57.9,,,,южный,,,,2,,,,,,,,,,,10.0,761,,,,11.5,,,,6.0,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,4,,,,,,,,41.2,,,,южный,,,,2,,,,,,,,,,,10.0,761,,,,16.3,,,,7.0,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,4,,,,,,,,37.8,,,,юго-восточный,,,,2,,,,,,,,,,,10.0,761,,,,17.2,,,,6.0,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,4,,,,,,,,53.7,,,,юго-восточный,,,18.0,3,,,,0,,,,,,,10.0,760,,,,12.1,,,,6.0,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,5,,,,,,,,61.7,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,760,,,,9.8,,,,2.0,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,5,,,,,,,,65.4,,,,южный,,,,2,,,,,,,,,,,10.0,760,,,,8.3,,,,2.0,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,3,,,,,,,,74.0,,,,южный,,,,2,,,,,,,,,,,10.0,760,,,,6.5,,,,0.0,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,3,,,,,,,,72.0,,,5.4,,,,,0,,,,0,,,0,,,,10.0,760,,,,7.0,,,,6.0,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,4,,,,,,,,63.3,,,,южный,,,,2,,,,,,,,,,,10.0,760,,,,11.1,,,,6.0,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,4,,,,,,,,50.4,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,759,,,,17.5,,,,4.0,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,6,,,,,,,,44.4,,,,юго-восточный,,,,4,,,,,,,,,,,10.0,759,,,,18.0,,,,7.0,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,5,,,,,,,,68.7,,,,юго-восточный,,,19.0,4,,,,0,,,,,,,10.0,759,,,,12.7,,,,7.0,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,4,,,,,,,,71.3,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,759,,,,11.1,,,,7.0,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,5,,,,,,,,76.1,,,,юго-восточный,,,,2,,,,,,,,,,,10.0,759,,,,9.7,,,,0.0,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,3,,,,,,,,83.6,,,,южный,,,,3,,,,,,,,,,,10.0,759,,,,7.8,,,,0.0,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,3,,,,,,,,87.1,,,6.6,южный,,,,3,,,,0,,,0,,,,10.0,759,,,,6.8,,,,6.0,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,3,,,,,,,,74.0,,,,южный,,,,2,,,,,,,,,,,10.0,760,,,,12.4,,,,6.0,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,3,,,,,,,,50.2,,,,юго-восточный,,,,2,,,,,,,,,,,10.0,760,,,,18.0,,,,7.0,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,4,,,,,,,,33.9,,,,южный,,,,1,,,,,,,,,,,10.0,759,,,,20.2,,,,6.0,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,4,,,,,,,,54.8,,,,,,,20.3,0,,,,0,,,,,,,10.0,759,,,,13.4,,,,6.0,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,2,,,,,,,,69.7,,,,южный,,,,1,,,,,,,,,,,10.0,759,,,,10.4,,,,6.0,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,3,,,,,,,,64.1,,,,южный,,,,2,,,,,,,,,,,10.0,759,,,,10.6,,,,0.0,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,3,,,,,,,,72.2,,,,южный,,,,2,,,,,,,,,,,10.0,759,,,,8.3,,,,2.0,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,2,,,,,,,,74.2,,,7.7,западный,,,,1,,,,0,,,0,,,,10.0,759,,,,7.7,,,,4.0,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,1,,,,,,,,70.2,,,7.6,южный,,,,1,,,,,,,,,,,10.0,760,,,,13.3,,,,6.0,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,3,,,,,,,,43.9,,,,юго-восточный,,,,1,,,,,,,,,,,10.0,759,,,,18.4,,,,2.0,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,3,,,,,,,,33.3,,,,,,,,0,,,,,,,,,,,10.0,759,,,,18.9,,,,7.0,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,2,,,,,,,,48.9,,,,восточный,,,20.2,1,,,,0,,,,,,,10.0,759,,,,14.3,,,,4.0,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,2,,,,,,,,60.0,,,,южный,,,,1,,,,,,,,,,,10.0,759,,,,11.5,,,,2.0,
