timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,Морось (незамерзающая). Снежные зерна,Ливневый дождь со снегом,Ливневый дождь,Дождь (незамерзающий) слабый с перерывами,"Пыльная (песчаная) буря, слабая или умеренная",Пыльная/песчаная буря,"Гроза, но без осадков","Относительная влажность, %","Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой снег умеренный или сильный,Зарница,"Осадки за 12 часов, мм","Высота снежного покрова, см","Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Пыльная (песчаная) буря, слабая или умеренная началась (усилилась)",Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности
1600192800,"Вторник, 15 сентября
18:00 (UTC)",,,,,,,,,,,,91.9,,северо-западный,,,4.0,,,,,,,,,,10.0,748,14.0,,True,6.0
1600203600,"Вторник, 15 сентября
21:00 (UTC)",,,,,,,,,,,,90.5,,северо-западный,,,4.0,,,,,,,,,,10.0,749,12.0,,,2.0
1600214400,"Среда, 16 сентября
00:00 (UTC)",,,,,,,,,,,,87.9,,северный,,,2.0,,,,,,,,,,10.0,750,9.0,,,2.0
1600225200,"Среда, 16 сентября
03:00 (UTC)",,,,,,,,,,,,88.3,6.0,северо-западный,,,2.0,,,0,,1,,,,,10.0,750,6.9,,,1.0
1600236000,"Среда, 16 сентября
06:00 (UTC)",,,,,,,,,,,,73.3,,северо-западный,,,3.0,,,,,,,,,,10.0,751,11.2,,,2.0
1600246800,"Среда, 16 сентября
09:00 (UTC)",,,,,,,,,,,,38.0,,северный,,,5.0,,,,,,,,,,10.0,752,15.8,,,4.0
1600257600,"Среда, 16 сентября
12:00 (UTC)",,,,,,,,,,,,31.5,,северный,,,4.0,,,,,,,,,,10.0,751,17.6,,,5.0
1600268400,"Среда, 16 сентября
15:00 (UTC)",,,,,,,,,,,,36.8,,северный,,18.0,3.0,,,0,,,,,,,10.0,751,16.5,,,4.0
1600279200,"Среда, 16 сентября
18:00 (UTC)",,,,,,,,,,,,48.2,,,,,0.0,,,,,,,,,,10.0,751,12.0,,,2.0
1600290000,"Среда, 16 сентября
21:00 (UTC)",,,,,,,,,,,,65.0,,юго-восточный,,,1.0,,,,,,,,,,10.0,751,8.5,,,2.0
1600300800,"Четверг, 17 сентября
00:00 (UTC)",,,,,,,,,,,,78.4,,южный,,,2.0,,,,,,,,,,10.0,750,7.0,,,7.0
1600311600,"Четверг, 17 сентября
03:00 (UTC)",,,,,,,,,,,,69.9,6.1,южный,,,4.0,,,0,,0,,,,,10.0,749,11.6,,,9.0
1600322400,"Четверг, 17 сентября
06:00 (UTC)",,,,,,,,,,,,48.8,,южный,,,5.0,,,,,,,,,,10.0,748,12.9,,,9.0
1600333200,"Четверг, 17 сентября
09:00 (UTC)",,12.0,,,,,,,,,,42.8,,юго-западный,,,9.0,,,,,,,,,,10.0,746,22.8,,,9.0
1600344000,"Четверг, 17 сентября
12:00 (UTC)",,16.0,,,,,,,,,,33.7,,южный,,,10.0,,,,,,,,,,10.0,744,25.4,,,7.0
1600354800,"Четверг, 17 сентября
15:00 (UTC)",,16.0,,,,,,,,,,34.8,,южный,,25.7,8.0,,,0,,,,,,,10.0,741,24.1,,,9.0
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,11.0,,,,,,,,,,39.8,,южный,,,8.0,,,,,,,,,,10.0,740,20.4,,,9.0
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,,,,,,,,,,,43.0,,юго-западный,,,5.0,,,,,,,,,,10.0,739,19.6,,,9.0
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,13.0,,,,,True,,,,,79.7,,западный,,,7.0,,,,,,,,,,10.0,739,12.2,,,10.0
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,10.0,,,,,,,,,,83.8,8.7,западный,,,4.0,,,4,,4,,,,,10.0,740,9.4,,,9.0
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,,,,,,,,,,,73.7,,юго-западный,,,7.0,,,,,,,,,,10.0,740,10.4,,,9.0
1600419600,"Пятница, 18 сентября
09:00 (UTC)",,10.0,,,,,,,,,,68.1,,юго-западный,,,4.0,,,,,,,,,,10.0,740,12.2,,,9.0
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,,,,,,True,,,,,78.0,,западный,,,4.0,,,,,,,,,,10.0,740,11.2,,,9.0
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,,,,,,,,,,,81.6,,западный,,12.5,3.0,,,0.7,,,,,,,10.0,740,9.8,,,7.0
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,,,,,,,,,,,89.5,,западный,,,4.0,,,,,,,,,,10.0,741,6.6,,,6.0
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,,,,,,,,,,,89.5,,северо-западный,,,4.0,,,,,,,,,,10.0,741,7.0,,,2.0
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,,,,,,,,,,,77.4,,северо-западный,,,4.0,,,,,,,,,,10.0,742,7.5,,,6.0
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,,,,,,,True,,,,90.2,5.0,северо-западный,,,4.0,,,менее 0.1,,1,,,,,6.0,742,7.6,,,10.0
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,,,,89.0,,северо-западный,,,4.0,,,,,,True,,,,5.0,743,8.0,,,10.0
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,12.0,,,,,,,,,,61.4,,северо-западный,,,8.0,,,,,,,,,,10.0,743,10.4,,True,9.0
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,12.0,,,,,,,,,,51.4,,северо-западный,,,7.0,,,,,,,,,,10.0,743,14.4,,True,9.0
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,11.0,,,,,,,,,,57.2,,северо-западный,,14.6,7.0,,,1,,,,,,,10.0,744,13.5,,,7.0
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,10.0,,,,,,,,,,76.3,,западный,,,4.0,,,,,,,,,,10.0,745,7.8,,,2.0
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,,,87.6,,западный,,,5.0,,,,,,,,,,10.0,744,6.1,,,2.0
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,,,90.7,,западный,,,5.0,,,,,,,,,,10.0,744,5.1,,,2.0
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,,,,,,,93.9,4.3,западный,,,4.0,,,0,,1,,,,,10.0,744,5.1,,,2.0
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,11.0,,,,,,,,,,82.0,,северо-западный,,,7.0,,,,,,,,,,10.0,745,8.4,,,2.0
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,13.0,,,,,,,,,,46.2,,северный,,,7.0,,,,,,,,,,10.0,746,12.1,,,7.0
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,13.0,,,,,,,,,,32.7,,северный,,,5.0,,,,,,,,,,10.0,747,14.6,,,6.0
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,12.0,,,,,,,,,,38.1,,северо-западный,,14.8,4.0,,,0,,,,,,,10.0,748,12.6,,,2.0
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,63.6,,западный,,,4.0,,,,,,,,,,10.0,749,6.6,,,2.0
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,74.2,,западный,,,2.0,,,,,,,,,,10.0,750,4.5,,,4.0
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,86.0,,западный,,,3.0,,,,,,,,,,10.0,750,2.4,,,0.0
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,,,,,,,91.1,1.5,западный,,,4.0,,,0,,0,,,,,10.0,750,2.5,,,10.0
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,73.1,,западный,,,4.0,,,,,,,,,,10.0,750,7.4,,,6.0
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,13.0,,,,,,,,,,39.4,,западный,,,7.0,,,,,,,,,,10.0,749,15.2,,,9.0
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,12.0,,,,,,,,,,35.5,,западный,,,8.0,,,,,,,,,,10.0,749,16.3,,,6.0
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,10.0,,,,,,,,,,42.8,,западный,,16.5,5.0,,,0,,,,,,,10.0,748,14.5,,,10.0
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,62.2,,западный,,,4.0,,,,,,,,,,10.0,748,10.2,,,10.0
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,82.3,,западный,,,3.0,,,,,,,,,,10.0,748,6.9,,,6.0
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,75.0,,западный,,,3.0,,,,,,,,,,10.0,748,9.1,,,7.0
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,,,,69.3,6.1,западный,,,4.0,,,0,,0,,,,,10.0,749,11.1,,,9.0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,66.0,,западный,,,4.0,,,,,,,,,,10.0,749,12.9,,,6.0
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,12.0,,,,,,,,,,51.4,,западный,,,5.0,,,,,,,,,,10.0,749,18.6,,,10.0
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,13.0,,,,,,,,,,37.7,,западный,,,6.0,,,,,,,,,,10.0,748,20.4,,,7.0
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,11.0,,,,,,,,,,40.7,,западный,,20.5,5.0,,,0,,,,,,,10.0,748,18.6,,,10.0
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,58.5,,западный,,,4.0,,,,,,,,,,10.0,748,12.4,,,10.0
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,69.6,,западный,,,4.0,,,,,,,,,,10.0,748,10.0,,,7.0
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,84.8,,западный,,,3.0,,,,,,,,,,10.0,748,8.0,,,4.0
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,,,92.7,6.5,западный,,,4.0,,,0,,0,,,,,10.0,748,7.2,,,4.0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,72.1,,западный,,,3.0,,,,,,,,,,10.0,749,12.6,,,0.0
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,41.3,,западный,,,4.0,,,,,,,,,,10.0,749,21.7,,,0.0
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,34.4,,западный,,,4.0,,,,,,,,,,10.0,748,23.8,,,7.0
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,,,39.5,,юго-западный,,24.1,1.0,,,0,,,,,,,10.0,748,21.1,,,7.0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,54.7,,,,,0.0,,,,,,,,,,10.0,748,16.0,,,7.0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,72.7,,южный,,,1.0,,,,,,,,,,10.0,748,10.8,,,6.0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,77.0,,западный,,,1.0,,,,,,,,,,10.0,749,8.6,,,2.0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,,,83.1,7.3,южный,,,1.0,,,0,,0,,,,,10.0,749,8.1,,,2.0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,64.9,,юго-восточный,,,2.0,,,,,,,,,,10.0,749,14.1,,,2.0
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,31.7,,южный,,,3.0,,,,,,,,,,10.0,749,23.0,,,7.0
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,28.3,,юго-восточный,,,2.0,,,,,,,,,,10.0,749,24.3,,,6.0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,,,36.6,,юго-восточный,,24.4,2.0,,,0,,,,,,,10.0,749,21.0,,,6.0
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,47.2,,юго-восточный,,,2.0,,,,,,,,,,10.0,749,15.4,,,6.0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,63.8,,восточный,,,1.0,,,,,,,,,,10.0,749,11.2,,,6.0
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,73.1,,юго-восточный,,,2.0,,,,,,,,,,10.0,749,7.4,,,4.0
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,,,78.5,5.5,юго-восточный,,,4.0,,,0,,0,,,,,10.0,749,7.4,,,6.0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,55.5,,южный,,,3.0,,,,,,,,,,10.0,750,13.2,,,6.0
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,38.5,,юго-восточный,,,5.0,,,,,,,,,,10.0,750,20.5,,,7.0
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,28.8,,восточный,,,6.0,,,,,,,,,,10.0,749,23.2,,,6.0
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,,,36.6,,восточный,,23.7,4.0,,,0,,,,,,,10.0,749,20.2,,,4.0
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,55.4,,восточный,,,4.0,,,,,,,,,,10.0,749,15.8,,,6.0
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,55.3,,юго-восточный,,,4.0,,,,,,,,,,10.0,749,12.2,,,6.0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,60.7,,восточный,,,3.0,,,,,,,,,,10.0,749,9.1,,,4.0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,,,62.3,8.0,восточный,,,4.0,,,0,,0,,,,,10.0,750,8.5,,,5.0
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,47.0,,восточный,,,4.0,,,,,,,,,,10.0,750,12.5,,,4.0
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,32.5,,юго-восточный,,,5.0,,,,,,,,,,10.0,750,20.4,,,4.0
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,11.0,,,,,,,,,,25.2,,юго-восточный,,,8.0,,,,,,,,,,10.0,749,24.6,,,7.0
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,11.0,,,,,,,,,,31.4,,восточный,,24.6,5.0,,,0,,,,,,,10.0,749,21.3,,,7.0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,34.7,,юго-восточный,,,5.0,,,,,,,,,,10.0,750,17.2,,,4.0
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,37.3,,юго-восточный,,,6.0,,,,,,,,,,10.0,751,14.5,,,2.0
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,39.1,,восточный,,,4.0,,,,,,,,,,10.0,752,12.2,,,2.0
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,,,49.1,8.5,юго-восточный,,,4.0,,,0,,0,,,,,10.0,752,8.8,,,2.0
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,42.0,,юго-восточный,,,6.0,,,,,,,,,,10.0,753,12.0,,,2.0
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,14.0,,,,,,,,,,25.3,,юго-восточный,,,10.0,,,,,,,,,,10.0,753,17.7,,,1.0
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,14.0,,,,,,,,,,17.1,,юго-восточный,,,11.0,,,,,,,,,,10.0,753,20.4,,,1.0
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,13.0,,,,,,,,,,23.0,,юго-восточный,,20.7,6.0,,,0,,,,,,,10.0,753,18.3,,,1.0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,10.0,,,,,,,,,,27.6,,юго-восточный,,,7.0,,,,,,,,,,10.0,753,15.5,,,2.0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,10.0,,,,,,,,,,40.0,,юго-восточный,,,5.0,,,,,,,,,,10.0,754,12.1,,,2.0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,44.9,,юго-восточный,,,6.0,,,,,,,,,,10.0,754,10.8,,,4.0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,,,41.9,9.4,юго-восточный,,,7.0,,,0,,0,,,,,10.0,754,10.5,,,9.0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,47.0,,юго-восточный,,,7.0,,,,,,True,,,,10.0,754,10.2,,,9.0
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,13.0,,,,,,,,,,55.7,,южный,,,4.0,,,,,,,,,,10.0,755,13.9,,True,9.0
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,12.0,,,,,,,,,,38.7,,юго-восточный,,,7.0,,,,,,True,,,,10.0,755,16.6,,,9.0
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,11.0,,,,,,,,,,35.7,,юго-восточный,,18.2,3.0,,,0.9,,,,,,,10.0,755,15.5,,True,9.0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,32.7,,юго-восточный,,,3.0,,,,,,,,,,10.0,755,14.6,,True,7.0
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,41.0,,юго-восточный,,,3.0,,,,,,,,,,10.0,755,11.6,,,10.0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,44.3,,юго-восточный,,,5.0,,,,,,,,,,10.0,755,11.0,,,6.0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,,,47.0,10.0,юго-восточный,,,4.0,,,0,,0.9,,,,,10.0,755,10.2,,,9.0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,44.8,9.0,юго-восточный,,,3.0,,,,,,,,,,10.0,755,11.8,,,9.0
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,16.0,,,,,,,,,,21.4,,юго-восточный,,,10.0,,,,,,,,,,10.0,754,17.3,,,7.0
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,16.0,,,,,,,,,,20.6,,юго-восточный,,,8.0,,,,,,,,,,10.0,753,17.3,,,10.0
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,10.0,,,,,,,,,,32.0,,юго-восточный,,17.9,4.0,,,0,,,,,,,10.0,753,14.7,,,7.0
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,35.6,,восточный,,,4.0,,,,,,,,,,10.0,752,12.5,,,7.0
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,44.5,,юго-восточный,,,4.0,,,,,,,,,,10.0,752,9.5,,,9.0
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,45.8,,юго-восточный,,,3.0,,,,,,,,,,10.0,751,8.4,,,9.0
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,,,42.3,7.5,юго-восточный,,,5.0,,,0,,0,,,,,10.0,751,9.6,,,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,41.2,,восточный,,,3.0,,,,,,,,,,10.0,752,12.1,,,7.0
1601456400,"Среда, 30 сентября
09:00 (UTC)",,12.0,,,,,,,,,,24.6,,юго-восточный,,,7.0,,,,,,,,,,10.0,751,19.0,,,10.0
1601467200,"Среда, 30 сентября
12:00 (UTC)",,13.0,,,,,,,,,,21.0,,юго-восточный,,,9.0,,,,,,,,,,10.0,751,20.0,,,10.0
1601478000,"Среда, 30 сентября
15:00 (UTC)",,12.0,,,,,,,,,,24.2,,восточный,,20.7,5.0,,,0,,,,,,,10.0,751,18.8,,,10.0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,26.9,,юго-восточный,,,5.0,,,,,,,,,,10.0,751,16.6,,,7.0
1601499600,"Среда, 30 сентября
21:00 (UTC)",,10.0,,,,,,,,,,34.1,,юго-восточный,,,4.0,,,,,,,,,,10.0,751,14.4,,,4.0
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,38.8,,юго-восточный,,,5.0,,,,,,,,,,10.0,752,13.0,,,7.0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,,,49.1,9.9,юго-восточный,,,5.0,,,0,,0,,,,,10.0,752,10.0,,,6.0
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,32.4,9.0,юго-восточный,,,5.0,,,,,,,,,,10.0,753,13.6,,,7.0
1601542800,"Четверг, 1 октября
09:00 (UTC)",,12.0,,,,,,,,,,25.4,,юго-восточный,,,9.0,,,,,,,,,,10.0,753,18.0,,,7.0
1601553600,"Четверг, 1 октября
12:00 (UTC)",,16.0,,,,,,,,,,19.4,,юго-восточный,,,9.0,,,,,,,,,,10.0,752,21.4,,,9.0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,12.0,,,,,,,,,,24.6,,юго-восточный,,21.5,6.0,,,0,,,,,,,10.0,752,19.0,,,9.0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,32.8,,восточный,,,5.0,,,,,,,,,,10.0,753,15.0,,,9.0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,36.5,,восточный,,,4.0,,,,,,,,,,10.0,753,12.8,,,9.0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,39.0,,восточный,,,3.0,,,,,,,,,,10.0,753,10.7,,,9.0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,,,55.1,8.4,восточный,,,3.0,,,0,,0,,,,,10.0,753,8.7,,,9.0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,54.4,7.6,восточный,,,4.0,,,,,,,,,,10.0,754,10.5,,,9.0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,34.3,,юго-восточный,,,6.0,,,,,,,,,,10.0,754,18.2,,,9.0
1601640000,"Пятница, 2 октября
12:00 (UTC)",,12.0,,,,,,,,,,29.1,,юго-восточный,,,9.0,,,,,,,,,,10.0,754,19.8,,,9.0
1601650800,"Пятница, 2 октября
15:00 (UTC)",,12.0,,,,,,,,,,35.7,,восточный,,21.2,4.0,,,0,,,,,,,10.0,754,18.1,,,9.0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,44.8,,восточный,,,4.0,,,,,,,,,,10.0,754,15.0,,,9.0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,52.8,,восточный,,,2.0,,,,,,,,,,10.0,755,11.4,,,7.0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,57.3,,восточный,,,2.0,,,,,,,,,,10.0,755,9.2,,,9.0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,,66.4,6.3,восточный,,,2.0,,,0,,0,,,,,10.0,755,6.5,,,9.0
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,51.9,,восточный,,,3.0,,,,,,,,,,10.0,756,11.0,,,9.0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,26.1,,восточный,,,5.0,,,,,,,,,,10.0,756,18.3,,,9.0
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,20.4,,юго-восточный,,,7.0,,,,,,,,,,10.0,756,19.4,,,9.0
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,,24.3,,восточный,,19.5,3.0,,,0,,,,,,,10.0,756,16.2,,,7.0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,34.0,,восточный,,,3.0,,,,,,,,,,10.0,756,12.2,,,7.0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,50.0,,северо-восточный,,,1.0,,,,,,,,,,10.0,756,10.6,,,9.0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,60.4,,восточный,,,3.0,,,,,,,,,,10.0,756,6.2,,,4.0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,,66.1,3.5,восточный,,,3.0,,,0,,0,,,,,10.0,756,4.9,,,2.0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,48.9,2.5,восточный,,,2.0,,,,,,,,,,10.0,757,10.6,,,2.0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,18.5,,юго-восточный,,,5.0,,,,,,,,,,10.0,757,20.1,,,2.0
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,16.7,,юго-восточный,,,5.0,,,,,,,,,,10.0,756,21.1,,,2.0
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,,,34.9,,юго-восточный,,21.1,3.0,,,0,,,,,,,10.0,756,16.0,,,2.0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,53.7,,юго-восточный,,,2.0,,,,,,,,,,10.0,757,10.7,,,2.0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,62.8,,юго-восточный,,,2.0,,,,,,,,,,10.0,757,7.1,,,2.0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,69.1,,восточный,,,2.0,,,,,,,,,,10.0,758,5.4,,,2.0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,,77.5,4.1,восточный,,,2.0,,,0,,0,,,,,10.0,758,4.7,,,2.0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,55.3,2.7,юго-восточный,,,4.0,,,,,,,,,,10.0,759,10.9,,,6.0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,41.3,,юго-восточный,,,4.0,,,,,,,,,,10.0,759,17.5,,,7.0
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,31.5,,юго-восточный,,,7.0,,,,,,,,,,10.0,758,19.8,,,7.0
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,,39.1,,юго-восточный,,20.1,4.0,,,0,,,,,,,10.0,757,14.9,,,2.0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,57.1,,юго-восточный,,,4.0,,,,,,,,,,10.0,758,9.9,,,4.0
