timestamp,date,Дождь (незамерзающий),Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Ливневый дождь,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),Мгла,Дождь (незамерзающий) слабый с перерывами,Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C","Пыль, песок или брызги, поднятые ветром",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,,13.0,,,,,,,,,,,10,759,,,,,18.2,,40.9,,,,западный,7.0,,,6
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,,14.0,,,,,,,,,,,10,760,,,,,18.6,,31.3,,,,западный,7.0,,,7
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,,,14.0,,3,,,,,,,,,10,760,,,,,16.4,,37.9,,,,западный,4.0,,19.6,4
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,761,,,,,14.0,,47.8,,,,западный,2.0,,,3
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,762,,,,,12.5,,53.8,,,,западный,0.0,,,4
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,,,,,,10,763,,,,,10.4,,66.8,,,,юго-западный,6.0,,,4
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,0,,3,,,,,,,10,763,,,,,10.2,,69.6,10.2,,,юго-западный,0.0,,,3
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,,,,,10,764,,,,,14.2,,55.0,10.2,,,западный,2.0,,,4
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,,13.0,,,,,,,,,,,10,763,,,,,18.8,,36.2,,,,западный,9.0,,,6
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,14.0,,,,,,,,,,,10,763,,,,,20.6,,28.9,,,,западный,6.0,,,6
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,12.0,,0,,,,,,,,,10,763,,,,,18.6,,34.6,,,,западный,4.0,,20.9,2
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,765,,,,,14.2,,53.9,,,,северо-западный,0.0,,,1
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,766,,,,,10.8,,70.7,,,,западный,0.0,,,2
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,,,,10,767,,,,,8.6,,63.6,,,,западный,2.0,,,2
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,0,,0,,,,,,,10,769,,,,,7.9,,71.2,7.7,,,северо-западный,4.0,,,2
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,13.6,,46.7,,,,северный,0.0,,,1
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,17.7,,25.9,,,,северо-западный,0.0,,,2
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,18.8,,21.9,,,,северо-западный,0.0,,,2
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,10,769,,,,,15.0,,33.8,,,,восточный,2.0,,19.3,1
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,10.4,,54.8,,,,юго-восточный,0.0,,,1
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,8.0,,77.5,,,,юго-восточный,0.0,,,1
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,True,,,,,,4,769,,,,,5.5,,89.4,,,,юго-восточный,0.0,,,1
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,0,,0,True,,,,,,4,770,,,,,5.1,,92.6,4.4,,,,6.0,,,0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,16.5,,48.1,,,,юго-западный,2.0,,,2
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,20.3,,22.7,,,,юго-западный,6.0,,,2
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,21.6,,20.2,,,,юго-западный,7.0,,,2
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,10,769,,,,,17.7,,30.9,,,,южный,7.0,,21.8,1
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,13.5,,56.4,,,,южный,6.0,,,2
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,13.1,,80.4,,,,юго-западный,4.0,,,2
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,True,,,,,,4,769,,,,,8.6,,91.5,,,,юго-западный,2.0,,,1
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,0,,0,True,,,,,,4,769,,,,,7.9,,92.8,7.6,,,,1.0,,,0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,16.9,,62.9,,,,юго-западный,2.0,,,1
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,,,10,768,,,,,23.2,,24.7,,,,южный,0.0,,,1
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,,,,10,767,,,,,24.0,,19.3,,,,юго-западный,0.0,,,1
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,10,766,,,,,16.9,,52.4,,,,,2.0,,24.2,0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,766,,,,,14.6,,73.4,,,,юго-восточный,0.0,,,1
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,True,,,,,,4,766,,,,,12.9,,91.2,,,,южный,0.0,,,1
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,,,0,766,,True,,,10.6,,94.2,,,,,,,,0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,0,,0,,,True,,,,0,767,,,,,10.4,,95.4,10.2,,,,,,,0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,True,,,,,,4,767,,,,,16.4,,95.6,,,,северо-западный,0.0,,,1
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,,,10,767,,,,,24.3,,32.3,,,,юго-восточный,6.0,,,1
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,,,10,766,,,,,23.8,,26.3,,,,юго-восточный,9.0,,,3
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,10,767,,,,,20.0,,30.2,,,,восточный,9.0,,24.5,1
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,767,,,,,17.3,,50.1,,,,,10.0,,,0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,True,,,,,10,767,,,,,16.0,,62.3,,,,северо-восточный,10.0,,,2
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,True,,,,,,,,10,766,,,,,14.9,,66.4,,,,северный,9.0,,,2
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,3,,3,,,,,,,10,766,,,,,15.2,,63.4,14.1,,,северо-восточный,9.0,,,2
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,,,10,766,,,,,17.9,,57.5,,,,северо-восточный,9.0,,,3
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,,,10,766,,,,,24.4,,33.5,,,,восточный,9.0,,,4
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,,,10,766,,,,,23.1,,30.4,,,,восточный,9.0,,,3
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,10,766,,,,,20.4,,46.3,,,,северо-восточный,9.0,,24.5,2
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,766,,,,,16.8,,69.5,,,,восточный,7.0,,,2
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,766,,,,,15.4,,74.0,,,,северо-восточный,0.0,,,2
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,,,10,765,,,,,15.4,,68.3,,,,северо-восточный,0.0,,,2
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,0,,0,,,,,,,10,766,,,,,14.8,,61.2,14.8,,,северо-восточный,2.0,,,2
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,11.0,,,,,,,,,,,10,767,,,,,19.0,,50.2,14.7,,,восточный,0.0,,,3
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,12.0,,,,,,,,,,,10,767,,,,,21.5,,32.2,,,,северо-восточный,2.0,,,5
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,12.0,,,,,,,,,,,10,767,,,,,19.9,,32.9,,,,восточный,2.0,,,5
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,12.0,,0,,,,,,,,,10,768,,,,,15.3,,50.5,,,,северо-восточный,6.0,,21.7,3
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,768,,,,,13.7,,60.1,,,,северо-восточный,4.0,,,3
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,768,,,,,13.0,,70.7,,,,северо-восточный,2.0,,,2
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,,,10,768,,,,,13.0,,66.0,,,,северо-восточный,7.0,,,2
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,0,,0,,,,,,,10,769,,,,,11.8,,68.5,11.8,,,северо-восточный,7.0,,,3
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,True,,,10,771,,,,,16.7,,50.9,11.7,,,восточный,7.0,,,4
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,13.0,,,,,,,,,,,10,771,,,,,19.5,,27.0,,True,,восточный,1.0,,,5
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,13.0,,,,,,,,,,,10,772,,,,,18.3,,29.1,,True,,восточный,0.0,,,5
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,12.0,,0,,,,,,,,,10,773,,,,,14.4,,47.5,,,,восточный,0.0,,19.8,2
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,773,,,,,12.2,,63.6,,,,северо-восточный,0.0,,,3
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,774,,,,,11.5,,70.4,,,,северо-восточный,0.0,,,2
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,,,10,774,,,,,10.4,,80.0,,,,северо-восточный,0.0,,,2
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,0,,0,True,,,,,,4,774,,,,,9.7,,86.2,9.6,,,северо-восточный,0.0,,,2
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,16.9,,45.0,,,,восточный,0.0,,,4
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,11.0,,,,,,,,,,,10,775,,,,,19.2,,31.3,,True,,восточный,4.0,,,5
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,12.0,,,,,,,,,,,10,775,,,,,18.6,,30.9,,True,,восточный,2.0,,,5
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,10,775,,,,,13.7,,48.4,,,,восточный,6.0,,19.6,1
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,10.7,,67.3,,,,северо-восточный,2.0,,,2
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,10.1,,74.1,,,,северо-восточный,2.0,,,2
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,,,10,774,,,,,9.2,,76.0,,,,северо-восточный,0.0,,,1
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,0,,0,,,,,,,10,774,,,,,9.4,,86.1,8.8,,,восточный,1.0,,,1
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,,,,10,774,,,,,17.7,,53.3,,,,восточный,0.0,,,3
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,10.0,,,,,,,,,,,10,774,,,,,21.6,,20.9,,,,восточный,2.0,,,5
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,12.0,,,,,,,,,,,10,772,,,,,20.9,,21.7,,,,восточный,2.0,,,5
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,11.0,,0,,,,,,,,,10,772,,,,,15.8,,42.5,,,,восточный,2.0,,22.1,1
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,12.5,,66.8,,,,восточный,0.0,,,1
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,12.0,,70.5,,,,восточный,2.0,,,1
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,11.4,,78.5,,,,восточный,2.0,,,1
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,0,,0,,,,,,,10,770,,,,,12.5,,71.1,11.1,,,северо-восточный,2.0,,,2
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,19.0,,41.4,,,,восточный,2.0,,,3
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,13.0,,,,,,,,,,,10,769,,,,,22.1,,24.7,,True,,восточный,4.0,,,5
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,15.0,,,,,,,,,,,10,769,,,,,19.4,,26.6,,True,,восточный,2.0,,,5
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,14.0,,0,,,,,,,,,10,769,,,,,15.6,,41.6,,,,северо-восточный,1.0,,22.3,2
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,13.5,,45.6,,,,северо-восточный,0.0,,,3
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,11.8,,54.0,,,,северо-восточный,0.0,,,3
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,11.2,,62.0,,,,северо-восточный,0.0,,,2
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,0,,0,,,,,,,10,769,,,,,11.8,,80.7,10.7,,,северо-восточный,0.0,,,2
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,19.3,,44.1,,,,восточный,0.0,,,3
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,12.0,,,,,,,,,,,10,769,,,,,22.9,,24.7,,,,восточный,2.0,,,5
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,14.0,,,,,,,,,,,10,769,,,,,21.8,,24.1,,True,,восточный,4.0,,,4
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,12.0,,0,,,,,,,,,10,769,,,,,16.9,,50.6,,,,северо-восточный,7.0,,23.1,2
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,14.1,,61.9,,,,северо-восточный,7.0,,,2
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,13.4,,57.6,,,,северо-восточный,4.0,,,2
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,,,10,769,,,,,12.4,,72.0,,,,северо-восточный,4.0,,,2
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,0.0,,0.0,,,,,,,10,769,,,,,11.9,,78.6,11.8,,,северо-восточный,6.0,,,2
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,19.2,,46.9,,,,восточный,6.0,,,2
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,13.0,,,,,,,,,,,10,770,,,,,22.5,,24.1,,True,,восточный,2.0,,,5
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,10.0,,,,,,,,,,,10,770,,,,,21.7,,26.1,,True,,восточный,4.0,,,4
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,10,770,,,,,16.1,,34.4,,,,северо-восточный,6.0,,23.0,2
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,12.1,,61.0,,,,северо-восточный,6.0,,,2
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,11.3,,67.5,,,,северо-восточный,6.0,,,2
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,,,10,770,,,,,11.5,,64.3,,,,северо-восточный,7.0,,,3
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,0.0,,0.0,,,,,,,10,771,,,,,8.9,,78.7,8.8,,,северо-восточный,7.0,,,2
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,,,10,771,,,,,18.0,,40.0,,,,восточный,7.0,,,2
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,,,10,771,,,,,22.7,,22.3,,,,восточный,7.0,,,4
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,,,10,771,,,,,22.4,,13.2,,,,восточный,9.0,,,3
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,10,772,,,,,15.9,,25.4,,,,восточный,7.0,,23.2,1
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,10.7,,51.8,,,,северо-восточный,7.0,,,1
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,8.9,,78.1,,,,северо-восточный,6.0,,,1
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,9.0,,75.0,,,,северо-восточный,6.0,,,2
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,0.0,,0.0,,,,,,,10,772,,,,,10.0,,41.4,8.6,,,северо-восточный,9.0,,,2
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,17.4,,33.6,,,,восточный,9.0,,,2
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,22.5,,23.9,,,,восточный,9.0,,,3
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,23.1,,16.8,,,,восточный,9.0,,,2
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,10,772,,,,,16.5,,34.8,,,,,9.0,,23.7,0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,13.0,,58.3,,,,,6.0,,,0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,11.6,,62.1,,,,северо-восточный,1.0,,,1
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,,,10,772,,,,,11.2,,43.0,,,,северо-восточный,2.0,,,2
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,0.0,,0.0,,,,,,,10,773,,,,,11.3,,34.0,10.1,,,северо-восточный,7.0,,,3
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,,,10,774,,,,,17.5,,26.0,,,,северо-восточный,4.0,,,4
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,,,10,774,,,,,22.7,,18.3,,,,северо-восточный,2.0,,,4
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,,,,10,774,,,,,22.6,,24.1,,,,северо-восточный,2.0,,,2
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,10,775,,,,,17.0,,38.6,,,,северо-восточный,2.0,,23.4,1
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,12.6,,59.4,,,,северо-восточный,0.0,,,2
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,11.7,,67.6,,,,северо-восточный,0.0,,,3
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,,,10,776,,,,,10.0,,83.3,,,,северо-восточный,0.0,,,2
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,0.0,,0.0,True,,,,,,4,776,,,,,8.8,,87.3,8.7,,,северо-восточный,0.0,,,1
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,,,10,776,,,,,15.5,,60.5,,,,восточный,0.0,,,3
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,,,10,776,,,,,19.0,,33.5,,,,восточный,0.0,,,4
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,,,True,10,776,,,,,18.1,,35.2,,,,восточный,0.0,,,3
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,10,776,,,,,12.8,,51.7,,,,восточный,0.0,,19.6,1
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,,,,10,776,,,,,8.6,,72.3,,,,северо-восточный,0.0,,,1
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,7.1,,80.6,,,,северо-восточный,0.0,,,1
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,6.7,,82.3,,,,северо-восточный,0.0,,,1
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,0.0,,0.0,,,,,,,10,775,,,,,6.0,,81.6,5.9,,,северо-восточный,1.0,,,1
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,14.3,,56.2,,,,восточный,0.0,,,2
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,19.1,,39.5,,,,восточный,0.0,,,2
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,,,,10,774,,,,,19.0,,22.3,,,,восточный,1.0,,,3
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,10,775,,,,,11.8,,38.7,,,,восточный,1.0,,20.0,2
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,7.8,,63.0,,,,восточный,0.0,,,1
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,,,10,775,,,,,6.1,,77.1,,,,северо-восточный,2.0,,,1
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,True,,,,,,4,775,,,,,5.9,,85.8,,,,северо-восточный,0.0,,,2
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,0.0,,0.0,True,,,,,,4,776,,,,,5.3,,89.4,5.2,,,северо-восточный,0.0,,,1
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,,,10,776,,,,,14.2,,52.0,,,,восточный,0.0,,,3
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,,,10,776,,,,,19.5,,18.5,,,,восточный,0.0,,,3
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,,,,,10,776,,,,,18.7,,18.7,,,,восточный,1.0,,,3
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,10,777,,,,,12.9,,35.5,,,,восточный,0.0,,19.7,1
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,,,10,777,,,,,9.3,,61.1,,,,восточный,0.0,,,2
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,,,10,777,,,,,7.9,,75.8,,,,северо-восточный,0.0,,,1
