timestamp,date,Ливневой снег умеренный или сильный,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Туман начался (усилился). Небо видно,Туман ослабел (небо видно),Ливневый дождь,Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",В окрестности станции местами туман,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Направление ветра,Туман без изменений (небо видно),Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой дождь со снегом умеренный или сильный,Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,9,737,,,7.2,,100.0,,,,западный,,0,,,,2.0,,,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,9,736,,,5.6,,100.0,,,,западный,,0,,,,2.0,,,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,10,736,,,6.3,,100.0,,,,западный,,0,,,,1.0,,,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,,,,,10,736,,,14.3,,65.8,5.5,,,юго-восточный,,0,,,,3.0,,,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,10,734,,,21.2,,42.9,,,,,,0,,,,,,,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,10,733,,,23.7,,46.9,,,,северный,,0,,,,4.0,,,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,,,,,,,10,733,,,20.7,,52.0,,,,,,0,,,,,,,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,,,,,,,10,733,,,11.8,,100.0,,,,юго-западный,,0,,,24.1,2.0,,,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,10,733,,,10.5,,100.0,,,,западный,,0,,,,3.0,,,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,10,733,,,9.8,,100.0,,,,западный,,0,,,,2.0,,,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,10,733,,,12.4,,68.2,,,,западный,,7,,,,2.0,,,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,13.0,,,,,,,10,737,,,12.5,,55.0,8.9,,,северный,,9,,,,2.0,,,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,13.0,,,,,True,,10,738,,,12.6,,65.0,,,,,,7,,,,,,,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,True,,10,739,,,12.1,,66.3,,,,,,6,,,,,,,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,,,,,10,738,,,10.1,,94.8,,,,,,0,,,,0.0,,,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,,,,,0,737,,,7.2,,100.0,,,,юго-западный,,0,,,14.4,1.0,,,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,0,734,,,6.5,,100.0,,,,западный,,0,,,,1.0,,,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,8,733,,,7.1,,100.0,,,,,,0,,,,,,,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,2,733,,,6.3,,100.0,,,,юго-западный,,7,,,,3.0,,,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,True,,5,734,,,7.6,,100.0,5.9,,,юго-восточный,,9,,,,2.0,,,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,12.0,,,,,True,,7,736,,,7.1,,100.0,,,,,,10,,,,,,,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,True,,10,735,,,9.7,,92.2,,,,восточный,,4,,,,4.0,,,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,10,734,,,10.2,,100.0,,True,,,,1,,,,0.0,,,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,0,733,,,4.3,,100.0,,,,,,0,,,11.4,0.0,,,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,10,731,,,8.8,,66.9,,,,северный,,0,,,,2.0,,,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,10,728,,,11.7,,46.1,,,,южный,,0,,,,2.0,,,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,16.0,,,,,,,10,726,,,13.4,,44.0,,,,южный,,10,,,,9.0,,,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,15.0,,,,,,,10,724,,,14.0,,45.1,3.8,,,южный,,10,,,,8.0,,,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,17.0,,,,,,,10,724,,,15.4,,45.2,,,,юго-западный,,9,,,,6.0,,,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,16.0,,,,,True,,10,726,,,8.3,,100.0,,,,восточный,,10,,,,2.0,,,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,16.0,,,,,,,10,728,,,7.4,,100.0,,,,южный,,0,,,,2.0,,,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,10,729,,,5.2,,100.0,,,,юго-западный,,0,,,16.0,2.0,,,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,8,729,,,5.2,,100.0,,,,восточный,,0,,,,3.0,,,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,8,729,,,5.3,,100.0,,,,,,0,,,,,,,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,10,730,,,6.8,,90.8,,,,западный,,10,,,,2.0,,,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,True,,10,732,,,6.4,,100.0,4.8,,,,,10,,,,0.0,,,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,True,,10,733,,,8.3,,90.3,,,,,,10,,,,,,,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,10.0,,,,,,,10,734,,,8.8,,83.2,,True,,западный,,10,,,,2.0,,,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,10.0,,,,,True,,10,736,,,6.9,,100.0,,,,южный,,10,,,,1.0,,,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,10,737,,,6.2,,100.0,,,,юго-западный,,0,,,9.0,1.0,,,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,8,738,,,6.0,,100.0,,,,,,0,,,,,,,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,10,738,,,5.5,,100.0,,,,южный,,0,,,,2.0,,,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,True,,10,739,,,5.4,,100.0,,,,юго-западный,,10,,,,3.0,,,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,10,740,,,6.5,,94.0,5.3,True,,южный,,9,,,,3.0,,,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,10,740,,,8.0,,84.2,,True,,,,9,,,,,,,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,10,741,,,8.3,,83.1,,True,,западный,,9,,,,3.0,,,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,10,742,,,7.1,,96.0,,,,западный,,0,,,,1.0,,,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,10,743,,,6.4,,100.0,,,,западный,,0,,,8.9,1.0,,,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,10,744,,,6.2,,100.0,,,,юго-западный,,0,,,,1.0,,,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,10,744,,,5.5,,100.0,,,,,,0,,,,,,,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,10,745,,,5.5,,100.0,,,,,,10,,,,0.0,,,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,10,745,,,6.9,,100.0,5.4,True,,северный,,9,,,,2.0,,,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,10,744,,,9.2,,76.0,,True,,северный,,9,,,,3.0,,,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,10,744,,,10.2,,71.1,,,,северный,,9,,,,4.0,,,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,,,,9,744,,,9.3,,76.1,,,,,,7,,,,,,,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,,,,10,745,,,6.9,,87.1,,,,юго-западный,,0,,,10.7,1.0,,,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,9,744,,,5.5,,100.0,,,,,,0,,,,,,,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,0,744,,,2.7,,100.0,,,,западный,,0,,,,1.0,,,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,True,,,,,0,743,,,1.1,,100.0,,,,,,6,,,,0.0,,,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,10,743,,,4.1,,100.0,0.7,,True,,,6,,,,0.0,,,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,10,742,,,11.4,,69.9,,True,,северо-восточный,,2,,,,2.0,,,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,10,741,,,11.6,,69.0,,,,северный,,5,,,,4.0,,,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,10,742,,,9.5,,76.1,,,,западный,,2,,,,2.0,,,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,,,,10,743,,,6.6,,92.0,,,,западный,,0,,,13.0,2.0,,,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,9,743,,,4.1,,100.0,,,,юго-западный,,0,,,,1.0,,,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,10,742,,,5.3,,100.0,,,,западный,,0,,,,2.0,,,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,10,742,,,5.1,,100.0,,,,,,6,,,,0.0,,,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,10,741,,,8.9,,87.3,3.7,,,южный,,4,,,,2.0,,,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,10,740,,,12.0,,57.2,,,,южный,,5,,,,3.0,,,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,10,740,,,10.9,,61.1,,,,северо-западный,,9,,,,5.0,,,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,11.0,,,,,,,10,741,,,7.0,,85.9,,,,северо-западный,,0,,,,3.0,,,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,,9,742,,,6.0,,100.0,,,,,,0,,,12.9,0.0,,,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,9,742,,,5.7,,100.0,,,,северо-западный,,0,,,,1.0,,,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,10,744,,,3.2,,99.3,,,,юго-западный,,0,,,,2.0,,,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,10,745,,,2.6,,100.0,,,,юго-западный,,9,,,,2.0,,,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,True,,,10,747,,,2.3,,100.0,1.6,,,западный,,10,,,,2.0,,,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,10,747,,,3.1,,93.1,,True,,северо-западный,,10,,,,5.0,,,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,10,747,,,3.3,,95.8,,,,северо-западный,,10,,,,2.0,,,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,10,747,,,3.4,,99.3,,,,юго-западный,,9,,,,2.0,,,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,,10,747,,,3.1,,100.0,,,,южный,,0,,,3.7,2.0,,,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,10,746,,,1.4,,100.0,,,,западный,,0,,,,2.0,,,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,10,745,,,1.6,,100.0,,,,юго-западный,,0,,,,2.0,,,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,10,745,,,2.0,,97.2,,,,юго-западный,,6,,,,2.0,,,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,10,745,,,4.0,,82.0,1.1,,,южный,,9,,,,2.0,,,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,10,745,,,6.0,,64.9,,,,юго-западный,,9,,,,4.0,,,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,10,745,,,6.7,,60.1,,,,западный,,10,,,,4.0,,,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,10,746,,,5.0,,85.1,,,,западный,,0,,,,4.0,,,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,10,747,,,4.4,,95.2,,,,юго-западный,,0,,,7.1,2.0,,,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,10,747,,,2.8,,100.0,,,,,,0,,,,,,,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,5,747,,,0.7,,100.0,,,,южный,,0,,,,2.0,,,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,0,747,,,-0.3,,100.0,,,,западный,True,6,,,,1.0,,,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,True,,,,1,747,,,1.6,,100.0,-0.9,,,,,4,,,,,,,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,10,746,,,8.5,,69.3,,True,,северный,,0,,,,4.0,,,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,10,745,,,10.1,,50.9,,,,северо-восточный,,0,,,,4.0,,,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,10,745,,,7.3,,58.9,,,,северный,,0,,,,2.0,,,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,10,745,,,1.3,,95.8,,,,западный,,0,,,10.4,2.0,,,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,4,744,,,-1.1,,100.0,,,,западный,,0,,,,2.0,,,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,10,744,,,-2.1,,100.0,,,,западный,,0,,,,2.0,,,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,10,744,,,-2.2,,100.0,,,,,,0,,,,,,,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,10,743,,,1.8,,100.0,-2.7,,,,,0,,,,,,,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,10,742,,,10.2,,55.9,,,,,,0,,,,,,,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,10,742,,,11.1,,57.0,,,,северо-восточный,,0,,,,3.0,,,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,10,742,,,8.3,,65.0,,,,северный,,0,,,,1.0,,,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,9,742,,,2.3,,100.0,,,,западный,,0,,,11.4,2.0,,,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,9,742,,,0.7,,100.0,,,,западный,,0,,,,2.0,,,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,10,741,,,-0.2,,100.0,,,,западный,,0,,,,2.0,,,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,10,741,,,-0.4,,100.0,,,,,,0,,,,0.0,,,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,10,740,,,6.2,,84.0,-1.1,,,,,1,,,,0.0,,,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,10,739,,,15.9,,39.1,,,,южный,,0,,,,2.0,,,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,10,738,,,17.3,,33.0,,,,северо-восточный,,0,,,,4.0,,,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,9,738,,,12.9,,50.2,,,,,,7,,,,0.0,,,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,2,738,,,7.4,,85.3,,,,южный,,0,,,17.8,2.0,,,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,2,738,,,6.8,,88.3,,,,западный,,0,,,,2.0,,,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,2,738,,,6.1,,94.0,,,,западный,,0,,,,1.0,,,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,2,738,,,5.4,,100.0,,,,,,9,,,,,,,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,10,739,,,9.0,,92.8,5.2,,,северо-западный,,9,,,,3.0,,,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,10,739,,,7.0,,100.0,,,,северо-западный,,9,,,,3.0,,,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,True,,9,739,,,5.3,,100.0,,,,северо-западный,,10,,,,3.0,,,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,True,,9,740,,,2.7,,100.0,,,,западный,,10,,,,3.0,,,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,10,741,,,1.2,,100.0,,,,юго-западный,,0,,,9.1,2.0,,,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,1,740,,,0.2,,100.0,,,,западный,,0,,,,2.0,,,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,0,739,,,0.0,,100.0,,,,западный,,0,,,,2.0,,,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,9,740,,,-0.2,,100.0,,,,западный,,10,,True,,1.0,,,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,10,741,,,0.2,,100.0,-0.6,,,западный,,10,,True,,2.0,,,
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,10,742,,,2.3,,82.9,,True,,западный,,9,,,,2.0,,,
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,10,742,,,0.9,,82.1,,,,,,9,,,,,,,
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,10,742,,,0.4,,94.4,,,,юго-западный,,0,,,,2.0,,,
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,10,743,,,-0.2,,100.0,,,,юго-западный,,0,,,3.2,2.0,,,
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,10,743,,,-0.1,,100.0,,,,юго-западный,,0,,,,2.0,,,
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,10,743,,,-2.2,,100.0,,,,южный,,0,,,,3.0,,,
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,10,742,,,-1.2,,100.0,,,,южный,,10,,,,3.0,,,
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,10,741,,,0.9,,87.1,-3.5,,,южный,,7,,,,4.0,,,
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,10,740,,,5.5,,61.1,,,,южный,,10,,,,4.0,,,
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,10,740,,,6.5,,60.9,,,,западный,,10,,,,3.0,,,
1602072000,"Среда, 7 октября
12:00 (UTC)",,,10.0,,,,,,,10,740,,,5.2,,66.1,,,,западный,,10,,,,2.0,,,
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,10,742,,,3.6,,84.9,,,,западный,,0,,,8.1,2.0,,,
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,10,742,,,2.4,,100.0,,,,,,0,,,,,,,
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,10,742,,,2.2,,100.0,,,,,,0,,,,,,,
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,10,742,,,1.3,,100.0,,,,северо-восточный,,10,,,,2.0,,,
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,4,742,,,0.6,,100.0,0.3,,,,,10,,,,0.0,True,,
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,9,742,,,1.5,,100.0,,,,западный,,10,,,,2.0,,,True
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,9,742,,,1.1,,100.0,,,,западный,,10,,,,4.0,,,True
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,3,744,,,-0.7,,100.0,,,,западный,,0,,,,2.0,,,
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,10,746,,,-1.0,,100.0,,,,юго-западный,,0,,,1.8,2.0,,,
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,2,747,,,-1.1,,100.0,,,,западный,,0,,,,1.0,,,
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,10,749,,,-2.1,,96.4,,,,западный,,0,,,,2.0,,,
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,10,750,,,-4.3,,100.0,,,,южный,,6,,,,3.0,,,
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,,,,,10,751,,,-1.2,,88.2,-4.6,,,,,9,,,,0.0,,,
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,10,751,,,1.7,,63.9,,,,южный,,10,,,,4.0,,,
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,10,750,,,2.3,,61.2,,,,северо-западный,,10,,,,3.0,,,
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,10,750,,,0.7,,72.9,,,,северо-западный,,7,,,,1.0,,,
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,,,,10,750,,,-1.8,,95.7,,,,юго-западный,,0,,,3.2,2.0,,,
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,10,750,,,-3.2,,100.0,,,,южный,,0,,,,3.0,,,
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,10,749,,,-3.2,,92.8,,,,южный,,0,,,,3.0,,,
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,10,748,,,-4.1,,87.3,,,,,,7,,,,,,,
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,10,748,,,-1.5,,80.0,-4.6,,,южный,,9,,,,2.0,,,
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,10,748,,,1.9,,63.0,,,,,,9,,,,,,,
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,10,747,,,3.0,,64.2,,,,юго-западный,,9,,,,2.0,,,
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,10,748,,,2.6,,69.1,,,,,,0,,,,0.0,,,
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,,,,,10,747,,,1.7,,85.3,,,,юго-западный,,0,,,3.4,2.0,,,
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,5,747,,,0.9,,99.3,,,,,,0,,,,0.0,,,
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,10,746,,,0.8,,100.0,,,,южный,,0,,,,2.0,,,
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,10,745,,,0.9,,100.0,,,,западный,,9,,,,1.0,,,
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,,,,10,745,,,1.9,,93.1,0.7,,,,,9,,,,,,,
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,10,745,,,3.7,,77.3,,,,северный,,9,,,,2.0,,,
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,10,745,,,4.6,,73.1,,,,,,9,,,,,,,
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,,,,,,10,744,,,3.4,,84.3,,,,северо-восточный,,9,,,,1.0,,,
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,,,,,,,10,744,,,2.4,,93.8,,,,,,9,,,4.9,0.0,,,
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,10,744,,,1.8,,100.0,,,,западный,,0,,,,2.0,,,
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,,,,,,,,10,743,,,1.6,,100.0,,,,западный,,0,,,,2.0,,,
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,,,,,,,True,,7,743,,,1.8,,100.0,,,,,,10,,,,0.0,,,
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,,,,,,,True,,9,743,,,3.6,,100.0,1.5,,,,,10,,,,0.0,,,
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,,,,,,,True,,10,743,,,6.2,,100.0,,,,,,10,,,,,,,
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,,,,,,,,,10,742,,,6.7,,98.0,,,,южный,,10,,,,2.0,,True,
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,,,,,,,True,,9,743,,,5.4,,100.0,,,,юго-западный,,10,,,,2.0,,,
