timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Ливневой дождь очень сильный,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),Дождь (незамерзающий) слабый с перерывами,"Дождь замерзающий, образующий гололёд, слабый","Горизонтальная видимость, км",Дождь (незамерзающий) умеренный непрерывный,"Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,0,,,0,,,,,,,20.0,,708.0,,,10.3,,84.5,9.6,,южный,0.0,,,2.0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,16.8,,58.4,,,западный,0.0,,,1.0
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,20.8,,39.1,,,южный,0.0,,,2.0
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,20.0,,47.8,,,юго-восточный,0.0,,,2.0
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,,2.0,,708.0,,,14.8,,49.0,,,,7.0,,21.0,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,14.2,,60.2,,,южный,0.0,,,3.0
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,708.0,,,12.2,,87.0,,,южный,10.0,,,2.0
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,20.0,,707.0,,,10.6,,77.3,,,южный,10.0,,,2.0
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,0,,,0,,,,,,,20.0,,707.0,,,11.4,,92.3,11.1,,юго-восточный,7.0,,,2.0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,707.0,,,17.8,,68.4,,,северный,0.0,,,1.0
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,706.0,,,22.9,,55.0,,,северо-восточный,0.0,,,4.0
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,20.0,,47.8,,,юго-восточный,0.0,,,2.0
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,,20.0,,705.0,,,17.3,,70.6,,,восточный,0.0,,23.2,2.0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20.0,,705.0,,,15.1,,85.6,,,юго-восточный,0.0,,,1.0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,20.0,,705.0,,,13.8,,91.9,,,южный,0.0,,,2.0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,705.0,,,14.0,,63.6,,,юго-восточный,0.0,,,2.0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,0,,,0,,,,,,,20.0,,705.0,,,12.1,,77.6,12.0,,южный,0.0,,,2.0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,706.0,,,16.0,,92.0,,,западный,6.0,,,2.0
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,705.0,,,22.9,,54.7,,,северо-восточный,6.0,,,1.0
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,705.0,,,22.7,,57.6,,,восточный,0.0,,,4.0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,,20.0,,705.0,,,19.0,,68.2,,,восточный,7.0,,23.0,2.0
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20.0,,705.0,,,15.8,,87.9,,,южный,10.0,,,1.0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,705.0,,,14.3,,94.9,,,южный,10.0,,,2.0
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,704.0,,,13.3,,97.4,,,южный,10.0,,,2.0
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,0,,,0,,,,,,,20.0,,704.0,,,12.7,,98.1,12.7,,южный,0.0,,,1.0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,704.0,,,18.8,,79.1,12.7,,северо-восточный,0.0,,,1.0
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,704.0,,,23.6,,58.5,,,северо-восточный,0.0,,,4.0
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,704.0,,,24.0,,57.1,,,юго-восточный,0.0,,,2.0
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,,20.0,,703.0,,,18.2,,82.1,,,восточный,2.0,,24.2,2.0
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,703.0,,,17.0,,89.7,,,юго-восточный,0.0,,,1.0
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,702.0,,,16.2,,90.8,,,южный,10.0,,,1.0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,702.0,,,16.2,,90.8,,,южный,10.0,,,1.0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,0,,,0,,,,,,,10.0,,702.0,,,13.6,,100.0,13.6,,южный,6.0,,,2.0
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10.0,,702.0,,,17.5,,87.5,,,западный,9.0,,,1.0
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,10.0,,702.0,,,22.0,,71.0,,,северо-восточный,9.0,,,3.0
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,10.0,,702.0,,,19.0,,80.1,,,восточный,10.0,,,3.0
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,менее 0.1,,,,,True,,,,,10.0,,703.0,,,17.4,,86.9,,,восточный,10.0,,22.0,2.0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,True,,,,,,10.0,,703.0,,,15.2,,96.8,,,северо-восточный,7.0,,,1.0
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,True,,,,,,10.0,,703.0,,,14.2,,100.0,,,,2.0,,,0.0
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,704.0,,,12.1,,89.3,,,,0.0,,,0.0
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,менее 0.1,,,менее 0.1,,,,,,,10.0,,705.0,,,14.8,,100.0,14.1,,,10.0,,,0.0
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,True,,,,2.0,,706.0,,,16.6,,95.6,,,,10.0,,,0.0
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,True,,,,4.0,,706.0,,,18.1,,88.7,,,северо-восточный,10.0,,,2.0
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,10.0,,707.0,,,18.7,,86.5,,,восточный,10.0,,,2.0
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,,10.0,,708.0,,,16.7,,92.0,,,восточный,10.0,,18.8,2.0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,15.0,,100.0,,,юго-восточный,0.0,,,3.0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,13.3,,100.0,,,южный,0.0,,,1.0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,11.4,,94.8,,,,0.0,,,0.0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,менее 0.1,,,менее 0.1,,,,True,,,0.0,,710.0,,,13.2,,100.0,11.2,,,,,,0.0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,True,,,,,,,,,,,,1.0,,710.0,,,14.6,,100.0,,,северный,10.0,,,1.0
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,18.3,,83.2,,,восточный,10.0,,,4.0
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,18.9,,72.3,,,восточный,0.0,,,5.0
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,,20.0,,710.0,,,15.5,,87.3,,,юго-восточный,0.0,,19.9,2.0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,710.0,,,12.9,,93.6,,,восточный,0.0,,,1.0
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,12.6,,100.0,,,юго-западный,0.0,,,1.0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,12.6,,100.0,,,южный,0.0,,,1.0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,0,,,0,,,,,,,20.0,,709.0,,,13.0,,98.1,11.9,,юго-западный,0.0,,,2.0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,15.1,,91.9,,,северо-восточный,10.0,,,1.0
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,19.2,,71.4,,,восточный,7.0,,,4.0
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,707.0,,,20.8,,56.7,,,восточный,0.0,,,4.0
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,,20.0,,706.0,,,15.1,,78.5,,,восточный,0.0,,21.2,2.0
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,705.0,,,11.9,,96.1,,,,0.0,,,0.0
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,704.0,,,12.6,,94.9,,,южный,0.0,,,2.0
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,20.0,,703.0,,,10.7,,100.0,,,,0.0,,,0.0
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,0,,,0,,,,,,,20.0,,703.0,,,10.0,,100.0,9.9,,юго-западный,0.0,,,2.0
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,702.0,,,14.7,,78.0,,,,0.0,,,0.0
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,703.0,,,20.0,,50.4,,,северо-восточный,0.0,,,2.0
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,702.0,,,19.8,,48.1,,,северо-восточный,0.0,,,1.0
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,0,,,,,,,,,,20.0,,703.0,,,14.3,,62.8,,,восточный,0.0,,20.8,3.0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20.0,,703.0,,,11.2,,85.7,,,восточный,0.0,,,1.0
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,704.0,,,11.8,,88.7,,,западный,0.0,,,1.0
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,,,,,20.0,,703.0,,,10.7,,90.4,,,юго-восточный,0.0,,,2.0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,0,,,0,,,,,,,20.0,,703.0,,,9.4,,96.0,9.3,,юго-западный,0.0,,,1.0
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,703.0,,,14.2,,79.5,,,северо-западный,0.0,,,1.0
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,703.0,,,17.8,,61.5,,,северный,7.0,,,3.0
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,702.0,,,20.4,,46.6,,,северо-восточный,0.0,,,1.0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,0,,,,,,,,,,10.0,,703.0,,,15.5,,71.6,,,юго-восточный,0.0,,20.9,1.0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,704.0,,,14.3,,81.6,,,юго-западный,0.0,,,2.0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,703.0,,,13.5,,82.1,,,юго-западный,0.0,,,1.0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,703.0,,,13.1,,82.6,,,,0.0,,,0.0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,0,,,0,,,,,,,10.0,,704.0,,,10.2,,87.4,9.8,,южный,2.0,,,2.0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10.0,,705.0,,,14.1,,73.3,,,северо-западный,9.0,,,1.0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,,,,,10.0,,705.0,,,17.0,,65.1,,,северо-восточный,10.0,,,1.0
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,705.0,,,19.9,,53.2,,,восточный,2.0,,,3.0
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,0,,,,,,,,,,10.0,,706.0,,,15.4,,71.1,,,юго-восточный,10.0,,19.9,2.0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,706.0,,,14.4,,81.6,,,восточный,10.0,,,2.0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,706.0,,,13.0,,91.8,,,юго-западный,9.0,,,2.0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,706.0,,,12.8,,80.3,,,южный,9.0,,,1.0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,10.0,,708.0,,,13.8,,86.0,12.3,,южный,10.0,,,2.0
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,14.7,,84.4,12.1,,,10.0,,,0.0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,19.0,,64.2,,,северный,0.0,,,1.0
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,18.5,,64.6,,,северо-восточный,7.0,,,3.0
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,20.0,,709.0,,,15.6,,85.1,,,северо-восточный,10.0,,21.3,1.0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,14.0,,90.7,,,юго-западный,10.0,,,1.0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,13.5,,91.8,,,южный,10.0,,,1.0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,11.7,,95.5,,,южный,6.0,,,1.0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,14.0,,709.0,,,12.1,,94.9,11.5,,южный,10.0,,,2.0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,16.5,,69.5,,,южный,0.0,,,2.0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,18.0,,59.1,,,юго-восточный,0.0,,,2.0
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,19.1,,54.4,,,восточный,0.0,,,2.0
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,20.0,,709.0,,,16.1,,65.3,,,юго-восточный,0.0,,19.1,2.0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,13.4,,96.2,,,юго-восточный,10.0,,,1.0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,12.4,,97.4,,,,10.0,,,0.0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,709.0,,,12.1,,100.0,,,,10.0,,,0.0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,10.0,,709.0,,,11.8,,100.0,11.2,,,10.0,,,0.0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,True,,,,4.0,,710.0,,,12.4,,96.8,,,западный,10.0,,,1.0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,True,,,,,,,,,,,2.0,,711.0,,,11.9,,100.0,,,юго-западный,10.0,,,1.0
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,True,,,,,,,,,,,4.0,,711.0,,,12.9,,100.0,,,западный,10.0,,,1.0
1601910000,"Понедельник, 5 октября
15:00 (UTC)",True,,,,,8.0,,,,,,,,,,10.0,,712.0,,,11.4,,97.4,,,южный,10.0,,13.0,1.0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,712.0,,,11.1,,94.8,,True,южный,9.0,,,1.0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,712.0,,,10.2,,96.1,,,южный,1.0,,,1.0
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,,,,20.0,,712.0,,,10.1,,94.8,,,,0.0,,,0.0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,0.0,,,8.0,,,True,,,,2.0,,712.0,,,7.8,,100.0,7.8,,северо-западный,10.0,,,1.0
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10.0,,712.0,,,12.3,,90.6,7.1,,юго-западный,5.0,,,1.0
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,712.0,,,15.6,,72.1,,,восточный,6.0,,,1.0
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,711.0,,,18.1,,37.6,,,восточный,2.0,,,2.0
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,20.0,,711.0,,,12.5,,75.6,,,южный,1.0,,18.6,1.0
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20.0,,711.0,,,11.4,,75.4,,,южный,0.0,,,1.0
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,9.0,,96.7,,,южный,0.0,,,1.0
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,,,,,20.0,,703.0,,,8.4,,86.0,,,южный,0.0,,,1.0
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,20.0,,710.0,,,7.5,,96.6,7.4,,южный,0.0,,,1.0
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,711.0,,,12.8,,76.6,,,,0.0,,,0.0
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,18.8,,49.4,,,восточный,0.0,,,3.0
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,18.4,,52.8,,,восточный,0.0,,,4.0
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,10.0,,710.0,,,13.4,,64.3,,,восточный,0.0,,19.1,2.0
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,711.0,,,10.8,,85.7,,,южный,0.0,,,2.0
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,711.0,,,9.2,,95.4,,,южный,10.0,,,2.0
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,710.0,,,9.5,,91.6,,,юго-восточный,10.0,,,2.0
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,20.0,,711.0,,,7.7,,97.3,7.5,,южный,10.0,,,1.0
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,711.0,,,13.2,,81.5,,,северный,0.0,,,1.0
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,711.0,,,19.0,,50.9,,,восточный,0.0,,,5.0
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,,,,,,10.0,,711.0,,,18.6,,49.0,,,восточный,0.0,,,5.0
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,10.0,,711.0,,,14.2,,62.7,,,юго-восточный,0.0,,19.8,2.0
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,711.0,,,11.1,,82.9,,,южный,0.0,,,1.0
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,710.0,,,9.5,,89.7,,,юго-восточный,10.0,,,2.0
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,710.0,,,8.7,,94.1,,,южный,10.0,,,1.0
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,20.0,,710.0,,,6.7,,99.3,6.7,,южный,10.0,,,1.0
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,13.8,,77.3,6.6,,,0.0,,,0.0
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,20.1,,50.5,,,северо-восточный,0.0,,,2.0
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,20.2,,48.8,,,восточный,0.0,,,3.0
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,20.0,,710.0,,,13.9,,78.4,,,юго-восточный,0.0,,20.7,2.0
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20.0,,710.0,,,11.7,,88.1,,,южный,0.0,,,2.0
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20.0,,709.0,,,10.5,,86.8,,,южный,0.0,,,2.0
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,8.6,,93.4,,,южный,0.0,,,2.0
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,10.0,,708.0,,,7.7,,97.3,7.7,,южный,0.0,,,1.0
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,14.1,,78.4,7.7,,,0.0,,,0.0
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,707.0,,,19.4,,55.2,,,западный,0.0,,,2.0
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,,,,,,,10.0,,707.0,,,21.4,,45.7,,,северный,0.0,,,1.0
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,10.0,,707.0,,,14.0,,74.8,,,южный,0.0,,21.5,2.0
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,707.0,,,12.4,,85.3,,,южный,0.0,,,2.0
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,706.0,,,10.6,,89.8,,,южный,0.0,,,2.0
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,706.0,,,9.4,,85.5,,,южный,0.0,,,1.0
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,10.0,,706.0,,,9.9,,89.8,9.6,,юго-восточный,2.0,,,2.0
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,706.0,,,17.2,,66.0,,,северный,0.0,,,1.0
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,706.0,,,23.0,,44.3,,,южный,0.0,,,1.0
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,705.0,,,22.5,,46.0,,,северо-восточный,0.0,,,3.0
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,10.0,,706.0,,,13.8,,85.4,,,юго-восточный,0.0,,23.9,1.0
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,707.0,,,13.9,,84.9,,,южный,0.0,,,1.0
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20.0,,707.0,,,11.7,,92.3,,,южный,0.0,,,1.0
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,707.0,,,10.0,,86.8,,,южный,0.0,,,2.0
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,,,,10.0,,708.0,,,10.6,,91.0,10.1,,южный,0.0,,,2.0
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,17.6,,66.5,,,западный,0.0,,,1.0
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20.0,,708.0,,,22.7,,35.8,,,северо-западный,0.0,,,1.0
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20.0,,707.0,,,23.0,,37.2,,,восточный,0.0,,,2.0
1602514800,"Понедельник, 12 октября
15:00 (UTC)",,,,,,0.0,,,,,,,,,,20.0,,707.0,,,16.4,,66.3,,,южный,0.0,,24.2,2.0
1602525600,"Понедельник, 12 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10.0,,708.0,,,13.9,,75.8,,,южный,0.0,,,2.0
1602536400,"Понедельник, 12 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10.0,,707.0,,,12.7,,81.4,,,южный,0.0,,,2.0
1602547200,"Вторник, 13 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10.0,,707.0,,,12.0,,84.1,,,юго-восточный,0.0,,,2.0
