timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Ливневой дождь очень сильный,Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),Осадки (достигают поверхности земли вдали от станции (&gt; 5 км)),Дождь (незамерзающий) умеренный с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Снег сильный непрерывный,Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,7.7,,88.4,,,,,западный,0.0,,,4.0
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,7.9,,87.2,,,,,западный,7.0,,,4.0
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,,,,0,,,,0.3,,,,,,,10,745.0,,7.3,,87.1,,,7.2,,западный,7.0,,,3.0
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,True,,,,,,,,,10,747.0,,9.2,,83.8,,,,,северо-западный,10.0,,,5.0
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,12.0,,,,,,,,,,,,,10,747.0,,10.9,,62.0,,,,,северо-западный,7.0,,,6.0
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,14.0,,,,,,,,,,,,,10,746.0,,15.4,,46.5,,,,,северо-западный,7.0,,,7.0
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,,11.0,,менее 0.1,,,,,,,,,,,10,747.0,,14.2,,57.0,,,,,северо-западный,6.0,,17.3,3.0
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,11.4,,66.1,,,,,северо-западный,2.0,,,3.0
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,7.2,,84.1,,,,,западный,1.0,,,2.0
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,7.6,,81.3,,,,,западный,1.0,,,3.0
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,0,,,,менее 0.1,,,,,,,10,748.0,,6.5,,89.5,,,5.3,,северо-западный,0.0,,,3.0
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,9.4,,78.8,,,,,западный,4.0,,,3.0
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,14.0,,,,,,,,,,,,,10,749.0,,14.2,,35.6,,,,,западный,7.0,,,7.0
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,12.0,,,,,,,,,,,,,10,750.0,,15.1,,31.2,,,,,северо-западный,7.0,,,8.0
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,11.0,,0,,,,,,,,,,,10,751.0,,14.2,,31.9,,,,,западный,2.0,,15.9,3.0
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,8.8,,50.2,,,,,западный,0.0,,,3.0
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,6.6,,59.6,,,,,западный,0.0,,,2.0
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,5.3,,66.2,,,,,западный,0.0,,,1.0
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,753.0,,3.4,,79.5,,,2.5,,западный,2.0,,,1.0
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,9.2,,57.7,,,,,западный,2.0,,,4.0
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,12.0,,,,,,,,,,,,,10,753.0,,15.7,,34.3,,,,,западный,4.0,,,6.0
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,12.0,,,,,,,,,,,,,10,752.0,,17.2,,30.7,,,,,западный,9.0,,,5.0
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,10.0,,0,,,,,,,,,,,10,751.0,,16.3,,33.0,,,,,западный,4.0,,18.2,4.0
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,11.4,,51.6,,,,,юго-западный,4.0,,,1.0
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,10.0,,56.3,,,,,западный,0.0,,,2.0
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,9.1,,63.3,,,,,западный,0.0,,,2.0
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,0,,,,,,,,,,,10,752.0,,9.6,,66.6,,,8.5,,западный,7.0,,,2.0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,12.9,,57.0,,,,,западный,6.0,,,3.0
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,753.0,,19.1,,44.7,,,,,западный,7.0,,,5.0
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,752.0,,21.4,,35.7,,,,,западный,7.0,,,4.0
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,11.0,,0,,,,,,,,,,,10,751.0,,20.3,,34.4,,,,,западный,10.0,,22.2,3.0
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,16.3,,47.1,,,,,юго-западный,7.0,,,1.0
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,14.7,,49.0,,,,,западный,6.0,,,2.0
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,11.7,,65.7,,,,,,0.0,,,0.0
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,751.0,,9.6,,75.1,,,9.3,,северо-западный,0.0,,,1.0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,15.2,,51.6,,,8.7,,западный,0.0,,,2.0
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,21.7,,37.0,,,,,западный,2.0,,,3.0
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,24.5,,31.0,,,,,западный,6.0,,,3.0
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,0,,,,,,,,,,,10,750.0,,20.9,,43.7,,,,,,7.0,,25.0,0.0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,14.1,,66.2,,,,,,0.0,,,0.0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,11.2,,75.3,,,,,,0.0,,,0.0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,9.3,,89.1,,,,,,0.0,,,0.0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,751.0,,8.2,,97.3,,,7.8,,,0.0,,,0.0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,15.2,,64.3,,,,,,0.0,,,0.0
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,22.4,,32.7,,,,,юго-восточный,2.0,,,2.0
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,25.8,,24.0,,,,,юго-восточный,2.0,,,2.0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,0,,,,,,,,,,,10,751.0,,21.5,,42.4,,,,,восточный,4.0,,26.7,1.0
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,14.9,,57.9,,,,,северо-восточный,0.0,,,1.0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,12.3,,67.2,,,,,северо-восточный,2.0,,,1.0
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,10.6,,80.0,,,,,,0.0,,,0.0
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,751.0,,8.8,,79.8,,,8.0,,,1.0,,,0.0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,14.0,,51.6,,,,,восточный,0.0,,,2.0
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,21.8,,34.3,,,,,восточный,7.0,,,2.0
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,25.2,,24.0,,,,,восточный,7.0,,,3.0
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,0,,,,,,,,,,,10,750.0,,22.4,,30.0,,,,,восточный,6.0,,25.4,2.0
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,18.2,,38.4,,,,,восточный,0.0,,,2.0
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,14.4,,49.6,,,,,,0.0,,,0.0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,13.5,,50.8,,,,,северо-восточный,0.0,,,1.0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,751.0,,12.8,,47.1,,,12.6,,восточный,7.0,,,2.0
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,16.1,,40.3,,,,,восточный,6.0,,,2.0
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,22.9,,23.9,,,,,восточный,6.0,,,4.0
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,751.0,,25.3,,19.7,,,,,юго-восточный,7.0,,,4.0
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,0,,,,,,,,,,,10,751.0,,23.5,,24.4,,,,,юго-восточный,7.0,,25.8,5.0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,21.2,,25.7,,,,,восточный,7.0,,,5.0
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,16.8,,27.4,,,,,восточный,0.0,,,3.0
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,13.5,,33.1,,,,,юго-восточный,0.0,,,2.0
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,754.0,,11.8,,38.4,,,11.8,,восточный,0.0,,,3.0
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,12.0,,,,,,,,,,,,,10,754.0,,13.6,,37.3,,,11.4,,юго-восточный,0.0,,,4.0
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,12.0,,,,,,,,,,,,,10,754.0,,20.1,,24.7,,,,,,0.0,,,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,15.0,,,,,,,,,,,,,10,754.0,,22.2,,16.7,,,,,,0.0,,,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,15.0,,0,,,,,,,,,,,10,754.0,,20.1,,20.5,,,,,юго-восточный,2.0,,22.2,4.0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,17.2,,25.9,,,,,юго-восточный,4.0,,,3.0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,755.0,,14.5,,32.5,,,,,юго-восточный,6.0,,,3.0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,755.0,,12.9,,36.6,,,,,юго-восточный,4.0,,,3.0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,0.3,,,,0.3,,,True,,,,10,756.0,,11.4,,60.4,,,11.4,,юго-восточный,10.0,,,3.0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,True,,,,,,,,10,756.0,,10.6,,64.1,,,10.2,,юго-восточный,10.0,,,4.0
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,757.0,,13.4,,65.2,,,,,юго-восточный,10.0,,,6.0
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,12.0,,,,,,,,,,,,,10,756.0,,17.7,,40.7,,,,,юго-восточный,9.0,,,7.0
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,11.0,,менее 0.1,,,,,,,,,,,10,757.0,,17.5,,35.3,,,,,юго-восточный,9.0,,17.7,4.0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,14.9,,35.3,,,,,юго-восточный,4.0,,,3.0
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,12.8,,42.6,,,,,восточный,6.0,,,2.0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,11.3,,46.0,,,,,восточный,7.0,,,3.0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,0,,,,менее 0.1,,,,,,,10,756.0,,11.0,,46.2,,,10.4,,восточный,10.0,,,4.0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,12.2,,45.6,,,9.6,,восточный,7.0,,,5.0
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,16.2,,38.9,,,,,юго-восточный,10.0,,,4.0
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,755.0,,18.2,,28.0,,,,,юго-восточный,7.0,,,4.0
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,10.0,,0,,,,,,,,,,,10,754.0,,17.1,,30.7,,,,,восточный,10.0,,19.2,3.0
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,16.2,,29.3,,,,,восточный,10.0,,,3.0
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,14.4,,32.4,,,,,восточный,6.0,,,3.0
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,12.6,,35.9,,,,,восточный,4.0,,,3.0
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,753.0,,11.4,,40.6,,,10.2,,восточный,6.0,,,1.0
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,14.0,,31.4,,,,,восточный,7.0,,,6.0
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,10.0,,,,,,,,,,,,,10,752.0,,19.2,,23.6,,,,,восточный,7.0,,,4.0
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,18.0,,,,,,,,,,,,,10,752.0,,21.8,,22.2,,,,,восточный,6.0,,,8.0
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,17.0,,0,,,,,,,,,,,10,751.0,,20.2,,21.5,,,,,восточный,7.0,,21.8,3.0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,18.2,,27.4,,,,,восточный,6.0,,,2.0
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,16.0,,31.5,,,,,восточный,6.0,,,3.0
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,10.0,,,,,,,,,,,,,10,753.0,,15.0,,33.6,,,,,восточный,4.0,,,3.0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,753.0,,11.6,,40.1,,,11.6,,восточный,2.0,,,3.0
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,10.0,,,,,,,,,,,,,10,754.0,,13.6,,38.1,,,,,восточный,9.0,,,5.0
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,12.0,,,,,,,,,,,,,10,754.0,,19.6,,25.1,,,,,восточный,9.0,,,5.0
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,15.0,,,,,,,,,,,,,10,753.0,,21.6,,23.2,,,,,юго-восточный,7.0,,,7.0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,14.0,,0,,,,,,,,,,,10,753.0,,20.2,,26.4,,,,,восточный,7.0,,21.8,3.0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,17.4,,32.8,,,,,восточный,7.0,,,3.0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,15.2,,35.9,,,,,восточный,6.0,,,2.0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,754.0,,13.3,,42.4,,,,,восточный,6.0,,,3.0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,754.0,,11.8,,53.2,,,11.8,,восточный,7.0,,,2.0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10,755.0,,12.4,,54.2,,,11.5,,восточный,10.0,,,2.0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,755.0,,19.1,,34.5,,,,,юго-восточный,7.0,,,5.0
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,12.0,,,,,,,,,,,,,10,755.0,,19.5,,33.7,,,,,юго-восточный,7.0,,,3.0
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,11.0,,0,,,,,,,,,,,10,755.0,,19.4,,33.7,,,,,юго-восточный,7.0,,21.0,2.0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,15.9,,45.4,,,,,юго-восточный,4.0,,,2.0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,13.9,,52.7,,,,,восточный,4.0,,,1.0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,13.0,,53.2,,,,,восточный,10.0,,,1.0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,757.0,,11.7,,57.5,,,11.7,,восточный,10.0,,,1.0
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,12.8,,50.9,,,11.3,,восточный,10.0,,,1.0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,16.3,,37.3,,,,,восточный,10.0,,,3.0
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,18.5,,28.7,,,,,восточный,9.0,,,3.0
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,0,,,,,,,,,,,10,757.0,,16.9,,30.0,,,,,восточный,9.0,,18.7,2.0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,14.0,,38.0,,,,,северо-восточный,7.0,,,1.0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,12.0,,43.0,,,,,восточный,9.0,,,1.0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,758.0,,10.1,,45.6,,,,,,6.0,,,0.0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,758.0,,8.5,,52.3,,,8.5,,,7.0,,,0.0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10,759.0,,9.7,,50.8,,,6.5,,северо-восточный,6.0,,,1.0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,,,,10,759.0,,20.2,,23.5,,,,,восточный,2.0,,,4.0
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,,,,10,759.0,,22.3,,13.2,,,,,восточный,2.0,,,3.0
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,0,,,,,,,,,,,10,759.0,,17.4,,36.0,,,,,восточный,2.0,,23.5,1.0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,759.0,,12.2,,46.6,,,,,,0.0,,,0.0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,759.0,,10.8,,56.1,,,,,северо-восточный,0.0,,,1.0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,760.0,,7.4,,71.6,,,,,,0.0,,,0.0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,760.0,,6.4,,82.3,,,5.2,,,0.0,,,0.0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10,761.0,,11.2,,59.1,,,,,восточный,0.0,,,1.0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,,,,10,761.0,,19.0,,35.0,,,,,восточный,2.0,,,1.0
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,,,,,10,760.0,,20.8,,28.3,,,,,восточный,2.0,,,3.0
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,0,,,,,,,,,,,10,760.0,,18.2,,30.3,,,,,восточный,2.0,,21.0,2.0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,760.0,,12.8,,44.5,,,,,восточный,0.0,,,1.0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,760.0,,11.4,,47.0,,,,,юго-восточный,0.0,,,2.0
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,759.0,,10.0,,52.4,,,,,юго-восточный,0.0,,,2.0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,760.0,,7.5,,60.7,,,7.4,,юго-восточный,2.0,,,2.0
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10,760.0,,10.8,,53.7,,,,,юго-восточный,4.0,,,2.0
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,,,,10,759.0,,18.7,,33.7,,,,,юго-восточный,6.0,,,3.0
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,,,,,10,758.0,,21.3,,24.5,,,,,юго-восточный,4.0,,,6.0
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,0,,,,,,,,,,,10,757.0,,18.5,,31.1,,,,,юго-восточный,7.0,,21.3,3.0
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,14.6,,34.7,,,,,юго-восточный,0.0,,,5.0
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,12.4,,44.7,,,,,юго-восточный,0.0,,,2.0
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,8.2,,59.6,,,,,восточный,0.0,,,2.0
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,756.0,,7.4,,58.1,,,7.0,,юго-восточный,2.0,,,2.0
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,10.6,,46.8,,,,,юго-восточный,6.0,,,3.0
1602061200,"Среда, 7 октября
09:00 (UTC)",,,13.0,,,,,,,,,,,,,10,756.0,,20.8,,23.5,,,,,юго-восточный,7.0,,,6.0
1602072000,"Среда, 7 октября
12:00 (UTC)",,,14.0,,,,,,,,,,,,,10,756.0,,21.7,,18.1,,,,,юго-восточный,6.0,,,6.0
1602082800,"Среда, 7 октября
15:00 (UTC)",,,12.0,,0,,,,,,,,,,,10,755.0,,19.2,,25.0,,,,,юго-восточный,2.0,,21.8,4.0
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,14.6,,33.7,,,,,юго-восточный,0.0,,,3.0
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,756.0,,12.0,,42.0,,,,,юго-восточный,0.0,,,3.0
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,10.1,,49.1,,,,,юго-восточный,0.0,,,3.0
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,757.0,,7.9,,57.4,,,7.8,,юго-восточный,0.0,,,2.0
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10,758.0,,11.2,,41.2,,,,,юго-восточный,0.0,,,3.0
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,757.0,,18.9,,27.2,,,,,юго-восточный,2.0,,,5.0
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,11.0,,,,,,,,,,,,,10,757.0,,21.6,,15.4,,,,,юго-восточный,2.0,,,6.0
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,10.0,,0,,,,,,,,,,,10,757.0,,18.4,,18.6,,,,,юго-восточный,4.0,,21.6,2.0
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,13.4,,31.0,,,,,юго-восточный,0.0,,,3.0
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,758.0,,11.6,,30.4,,,,,юго-восточный,0.0,,,2.0
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,757.0,,8.5,,36.1,,,,,восточный,0.0,,,2.0
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,758.0,,5.8,,48.2,,,5.6,,юго-восточный,2.0,,,2.0
