timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Дождь (незамерзающий) слабый с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,,,0,,,,,,,,10.0,711.0,,,,25.2,,44.9,,,северо-западный,10.0,,29.0,3.0
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,14.0,,,,,,,,,,4.0,712.0,,,,18.1,,92.7,,,юго-восточный,10.0,True,,1.0
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,18.6,,72.2,,,северо-западный,10.0,,,5.0
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,15.7,,70.7,,,западный,10.0,,,4.0
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,,,8,,,8,,,,,10.0,713.0,,,,13.6,,62.2,13.6,,северный,10.0,,,2.0
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,,,,10.0,714.0,,,,13.2,,64.2,12.9,,западный,10.0,,,3.0
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,714.0,,,,16.5,,50.5,,,западный,1.0,,,6.0
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,11.0,,,,,,,,,,20.0,714.0,,,,18.5,,41.5,,,северо-западный,2.0,,,5.0
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,10.0,,0,,,,,,,,20.0,715.0,,,,14.8,,51.8,,,северо-западный,2.0,,18.5,3.0
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,11.5,,67.1,,,западный,2.0,,,3.0
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,9.4,,75.5,,,западный,0.0,,,2.0
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,7.3,,89.6,,,юго-западный,0.0,,,1.0
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,0,,,0,,,,,20.0,716.0,,,,6.6,,93.3,6.3,,южный,0.0,,,1.0
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,716.0,,,,12.8,,62.4,6.3,,северо-западный,0.0,,,1.0
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,715.0,,,,18.1,,42.3,,,западный,0.0,,,1.0
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,,,,,,,,,50.0,715.0,,,,20.6,,26.1,,,северо-западный,0.0,,,2.0
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,0,,,,,,,,50.0,715.0,,,,19.1,,31.3,,,,5.0,,21.1,0.0
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,12.2,,64.0,,,юго-западный,0.0,,,1.0
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,717.0,,,,10.3,,70.6,,,южный,0.0,,,1.0
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,717.0,,,,8.9,,72.9,,,,0.0,,,0.0
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,0,,,0,,,,,50.0,717.0,,,,8.0,,83.1,5.9,,южный,0.0,,,2.0
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,50.0,717.0,,,,15.2,,49.5,,,восточный,0.0,,,2.0
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,,50.0,716.0,,,,20.1,,34.8,,,восточный,0.0,,,4.0
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,,,,,,,,,50.0,715.0,,,,22.3,,29.0,,,восточный,0.0,,,4.0
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,0,,,,,,,,20.0,715.0,,,,20.0,,34.1,,,восточный,0.0,,22.5,2.0
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,15.9,,47.3,,,южный,0.0,,,1.0
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,10.4,,77.3,,,юго-восточный,0.0,,,1.0
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,717.0,,,,8.7,,79.2,,,южный,0.0,,,1.0
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,0,,,0,,,,,20.0,717.0,,,,6.6,,89.5,6.6,,южный,0.0,,,1.0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,717.0,,,,16.8,,52.0,6.3,,юго-восточный,0.0,,,1.0
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,717.0,,,,23.3,,32.2,,,восточный,0.0,,,4.0
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,716.0,,,,24.3,,24.9,,,восточный,0.0,,,4.0
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,0,,,,,,,,20.0,716.0,,,,21.1,,34.1,,,восточный,0.0,,24.4,1.0
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,17.5,,46.8,,,юго-восточный,0.0,,,2.0
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,12.2,,68.1,,,южный,0.0,,,1.0
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,9.9,,76.2,,,юго-восточный,0.0,,,1.0
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,0,,,0,,,,,20.0,716.0,,,,8.3,,84.3,7.8,,южный,0.0,,,1.0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,716.0,,,,16.5,,52.3,,,юго-восточный,0.0,,,1.0
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,715.0,,,,23.2,,42.3,,,восточный,0.0,,,3.0
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,714.0,,,,23.6,,48.1,,,восточный,0.0,,,4.0
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,0,,,,,,,,20.0,714.0,,,,21.5,,45.7,,,восточный,0.0,,24.7,2.0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,17.8,,57.9,,,южный,0.0,,,1.0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,12.9,,80.3,,,юго-восточный,0.0,,,1.0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,11.9,,83.5,,,восточный,0.0,,,1.0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,0,,,0,,,,,20.0,714.0,,,,9.8,,92.2,9.8,,южный,0.0,,,1.0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,714.0,,,,16.4,,67.6,9.8,,восточный,0.0,,,2.0
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,23.1,,43.4,,,восточный,0.0,,,2.0
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,25.3,,29.0,,,восточный,0.0,,,2.0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,0,,,,,,,,20.0,713.0,,,,21.6,,51.5,,,восточный,2.0,,25.8,2.0
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,18.4,,61.2,,,юго-восточный,7.0,,,2.0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,14.8,,78.5,,,южный,6.0,,,1.0
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,13.2,,83.7,,,южный,0.0,,,1.0
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,0,,,0,,,,,50.0,713.0,,,,11.1,,81.7,11.1,,юго-восточный,0.0,,,2.0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,17.1,,67.3,10.6,,восточный,0.0,,,2.0
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,23.3,,44.4,,,восточный,0.0,,,3.0
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,25.2,,36.3,,,восточный,0.0,,,3.0
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,0,,,,,,,,20.0,711.0,,,,22.0,,51.7,,,восточный,0.0,,25.2,2.0
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,18.5,,62.5,,,юго-восточный,0.0,,,1.0
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,14.0,,81.6,,,южный,0.0,,,2.0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,13.1,,82.0,,,южный,0.0,,,2.0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,0,,,0,,,,,4.0,710.0,,,,11.7,,86.9,10.8,,юго-восточный,0.0,,,1.0
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,10.0,711.0,,,,13.8,,91.3,,,восточный,10.0,,,3.0
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,10.0,711.0,,,,16.8,,83.0,,,восточный,10.0,,,3.0
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,10.0,711.0,,,,20.1,,62.4,,,юго-восточный,6.0,,,3.0
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,0,,,,,,,,10.0,711.0,,,,19.4,,61.4,,,юго-восточный,10.0,,21.4,2.0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,17.3,,66.9,,,юго-восточный,0.0,,,2.0
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,16.2,,80.3,,,юго-восточный,2.0,,,3.0
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,13.8,,88.3,,,южный,2.0,,,2.0
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,0,,,0,,,,,4.0,713.0,,,,13.4,,89.4,13.4,,южный,10.0,,,2.0
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,17.6,,74.4,,,юго-восточный,0.0,,,3.0
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,714.0,,,,22.6,,55.7,,,восточный,1.0,,,5.0
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,12.0,,,,,,,,,,20.0,714.0,,,,22.5,,53.5,,,восточный,2.0,,,7.0
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,12.0,,0,,,,,,,,20.0,715.0,,,,20.3,,61.2,,,восточный,7.0,,23.3,5.0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,716.0,,,,17.5,,74.4,,,юго-восточный,7.0,,,2.0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,717.0,,,,15.4,,83.9,,,юго-восточный,0.0,,,2.0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,717.0,,,,13.8,,91.9,,,юго-восточный,7.0,,,2.0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,0,,,0,,,,,4.0,718.0,,,,12.8,,94.3,12.8,,юго-восточный,9.0,,,1.0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,10.0,718.0,,,,15.9,,75.6,12.6,,юго-восточный,9.0,,,2.0
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,718.0,,,,22.6,,51.5,,,восточный,2.0,,,3.0
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,718.0,,,,23.2,,49.6,,,восточный,6.0,,,3.0
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,0,,,,,,,,20.0,718.0,,,,20.0,,61.6,,,юго-восточный,2.0,,23.7,1.0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,17.2,,70.5,,,юго-восточный,0.0,,,2.0
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,14.5,,70.0,,,юго-восточный,0.0,,,2.0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,717.0,,,,11.6,,75.4,,,южный,0.0,,,2.0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,0,,,0,,,,,4.0,717.0,,,,10.0,,83.9,10.0,,юго-восточный,0.0,,,1.0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,717.0,,,,13.7,,71.8,9.9,,юго-восточный,2.0,,,3.0
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,716.0,,,,20.7,,49.3,,,восточный,0.0,,,3.0
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,10.0,,,,,,,,,,20.0,714.0,,,,22.4,,41.0,,,восточный,7.0,,,4.0
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,0,,,,,,,,20.0,714.0,,,,19.3,,48.9,,,восточный,7.0,,22.5,4.0
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,12.0,,,,,,,,,,4.0,713.0,,,,16.7,,57.2,,,юго-восточный,5.0,,,4.0
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,12.0,,,,,,,,,,4.0,712.0,,,,13.0,,66.9,,,юго-восточный,0.0,,,3.0
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,10.9,,79.0,,,юго-восточный,4.0,,,3.0
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,0,,,0,,,,,4.0,710.0,,,,10.5,,85.7,10.4,,юго-восточный,10.0,,,3.0
1601445600,"Среда, 30 сентября
06:00 (UTC)",,10.0,,,,,,,,,,20.0,711.0,,,,12.8,,70.6,,,восточный,10.0,,,4.0
1601456400,"Среда, 30 сентября
09:00 (UTC)",,13.0,,,,,,,,,,10.0,710.0,,,,17.6,,52.9,,,восточный,10.0,,,6.0
1601467200,"Среда, 30 сентября
12:00 (UTC)",,16.0,,,,,,,,,,10.0,709.0,,,,20.0,,39.7,,,юго-восточный,10.0,,,6.0
1601478000,"Среда, 30 сентября
15:00 (UTC)",,16.0,,0,,,,,,,,10.0,710.0,,,,18.3,,45.7,,,юго-восточный,10.0,,20.4,4.0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,13.0,,,,,,,,,,4.0,711.0,,,,15.9,,42.9,,,восточный,10.0,,,4.0
1601499600,"Среда, 30 сентября
21:00 (UTC)",,11.0,,,,,,,,,,4.0,711.0,,,,13.6,,64.3,,,юго-восточный,7.0,,,2.0
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,11.8,,77.0,,,юго-восточный,10.0,,,3.0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,0,,,0,,,,,4.0,711.0,,,,10.6,,81.7,10.6,,юго-восточный,7.0,,,2.0
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,10.0,711.0,,,,13.4,,69.8,10.2,,восточный,7.0,,,4.0
1601542800,"Четверг, 1 октября
09:00 (UTC)",,11.0,,,,,,,,,,10.0,710.0,,,,18.0,,53.1,,,восточный,10.0,,,5.0
1601553600,"Четверг, 1 октября
12:00 (UTC)",,14.0,,,,,,,,,,,710.0,,,,19.5,,45.4,,,восточный,,,,6.0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,13.0,,0,,,,,,,,10.0,711.0,,,,18.6,,44.9,,,юго-восточный,9.0,,20.1,4.0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,10.0,,,,,,,,,,4.0,712.0,,,,15.0,,54.1,,,юго-восточный,2.0,,,2.0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,10.0,,,,,,,,,,4.0,712.0,,,,13.0,,61.2,,,юго-восточный,10.0,,,2.0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,11.6,,74.4,,,юго-восточный,4.0,,,2.0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,0,,,0,,,,,4.0,713.0,,,,10.6,,81.1,10.2,,юго-восточный,10.0,,,1.0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,True,,,10.0,714.0,,,,11.3,,89.3,10.2,,юго-восточный,10.0,,,1.0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,20.0,714.0,,,,15.4,,86.7,,True,,10.0,,,0.0
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,True,,,,,,,20.0,714.0,,,,18.6,,59.6,,,северный,9.0,,,2.0
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,1,,,,,,,,10.0,714.0,,,,16.9,,67.3,,,,10.0,,19.2,0.0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,True,,,,,,4.0,715.0,,,,13.8,,93.1,,,юго-западный,10.0,,,1.0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,True,,,4.0,716.0,,,,13.5,,95.5,,,,10.0,,,0.0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,True,,,,,,4.0,716.0,,,,13.0,,96.8,,,южный,10.0,,,1.0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,2.0,,,3.0,,,,,4.0,717.0,,,,12.9,,98.7,12.4,,,10.0,,,0.0
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,10.0,717.0,,,,15.6,,86.2,,,восточный,9.0,,,1.0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,10.0,717.0,,,,18.8,,59.3,,,северный,7.0,,,1.0
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,10.0,717.0,,,,21.5,,40.7,,,северный,7.0,,,2.0
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,0.0,,,,,,,,10.0,718.0,,,,17.4,,63.9,,,восточный,6.0,,22.1,2.0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,13.9,,84.9,,,юго-восточный,2.0,,,1.0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,11.5,,93.0,,,южный,0.0,,,1.0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,11.4,,96.7,,,южный,10.0,,,2.0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,0.0,,,0.0,,,,,4.0,718.0,,,,8.6,,96.0,8.5,,юго-восточный,10.0,,,1.0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,20.0,718.0,,,,14.4,,68.1,,,юго-восточный,2.0,,,2.0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,20.0,717.0,,,,20.4,,56.6,,,восточный,7.0,,,3.0
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,20.0,717.0,,,,20.3,,54.4,,,восточный,9.0,,,4.0
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,10.0,,0.0,,,,,,,,20.0,717.0,,,,18.1,,59.9,,,восточный,4.0,,20.8,3.0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,15.8,,70.7,,,юго-восточный,7.0,,,2.0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,14.1,,67.1,,,юго-восточный,10.0,,,2.0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,12.7,,67.3,,,восточный,10.0,,,2.0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,0.0,,,0.0,,,,,4.0,718.0,,,,13.2,,81.5,12.7,,юго-восточный,10.0,,,3.0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,True,,,10.0,719.0,,,,12.7,,91.8,12.7,,восточный,10.0,,,3.0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,20.0,720.0,,,,15.8,,65.7,,True,восточный,10.0,,,5.0
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,12.0,,,,,,,,,,20.0,720.0,,,,17.9,,39.1,,True,восточный,10.0,,,6.0
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,13.0,,0.3,,,,,,,,20.0,720.0,,,,15.6,,53.1,,,восточный,7.0,,18.2,3.0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,4.0,720.0,,,,12.1,,69.1,,,восточный,0.0,,,1.0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,4.0,719.0,,,,11.2,,74.3,,,восточный,0.0,,,2.0
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,4.0,719.0,,,,11.5,,73.8,,,юго-восточный,0.0,,,3.0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,0.0,,,0.3,,,,,4.0,720.0,,,,9.4,,89.7,9.3,,юго-восточный,1.0,,,2.0
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,20.0,720.0,,,,14.0,,69.4,,,восточный,2.0,,,5.0
1601974800,"Вторник, 6 октября
09:00 (UTC)",,14.0,,,,,,,,,,50.0,720.0,,,,18.3,,34.8,,,восточный,0.0,,,5.0
1601985600,"Вторник, 6 октября
12:00 (UTC)",,14.0,,,,,,,,,,50.0,719.0,,,,19.0,,25.1,,,восточный,0.0,,,6.0
1601996400,"Вторник, 6 октября
15:00 (UTC)",,16.0,,0.0,,,,,,,,50.0,719.0,,,,15.7,,37.7,,,юго-восточный,0.0,,19.4,2.0
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,4.0,719.0,,,,13.3,,48.9,,,юго-восточный,0.0,,,1.0
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,11.6,,62.6,,,восточный,0.0,,,3.0
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,9.6,,83.3,,,юго-восточный,1.0,,,4.0
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,0.0,,,0.0,,,,,4.0,718.0,,,,9.2,,82.6,8.9,,южный,10.0,,,1.0
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,20.0,718.0,,,,13.2,,68.8,,,юго-восточный,4.0,,,5.0
1602061200,"Среда, 7 октября
09:00 (UTC)",,11.0,,,,,,,,,,20.0,717.0,,,,19.3,,39.2,,,восточный,0.0,,,5.0
1602072000,"Среда, 7 октября
12:00 (UTC)",,13.0,,,,,,,,,,20.0,717.0,,,,19.9,,34.0,,,восточный,0.0,,,5.0
1602082800,"Среда, 7 октября
15:00 (UTC)",,12.0,,0.0,,,,,,,,20.0,718.0,,,,16.8,,41.9,,,восточный,0.0,,20.6,4.0
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,13.9,,60.5,,,юго-восточный,0.0,,,3.0
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,10.3,,68.2,,,юго-восточный,0.0,,,2.0
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,4.7,,93.2,,,,0.0,,,0.0
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,0.0,,,0.0,,,,,4.0,719.0,,,,4.6,,93.2,4.6,,южный,0.0,,,1.0
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,20.0,719.0,,,,9.8,,72.5,3.0,,юго-восточный,0.0,,,2.0
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,20.0,718.0,,,,17.8,,50.2,,,восточный,0.0,,,4.0
1602158400,"Четверг, 8 октября
12:00 (UTC)",,15.0,,,,,,,,,,20.0,718.0,,,,20.3,,31.4,,,восточный,0.0,,,5.0
1602169200,"Четверг, 8 октября
15:00 (UTC)",,14.0,,0.0,,,,,,,,20.0,718.0,,,,16.3,,40.9,,,юго-восточный,0.0,,20.7,3.0
1602180000,"Четверг, 8 октября
18:00 (UTC)",,11.0,,,,,,,,,,4.0,718.0,,,,14.1,,55.0,,,юго-восточный,0.0,,,3.0
1602190800,"Четверг, 8 октября
21:00 (UTC)",,11.0,,,,,,,,,,4.0,718.0,,,,10.9,,69.3,,,восточный,0.0,,,2.0
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,4.0,718.0,,,,7.3,,92.7,,,южный,0.0,,,1.0
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,0.0,,,0.0,,,,,4.0,718.0,,,,8.1,,93.4,5.6,,южный,0.0,,,2.0
