timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,Ливневый дождь,Количество облаков уменьшилось,Гроза сильная (возможен дождь или снег),Дождь (незамерзающий) слабый с перерывами,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,10.0,,,,,,,,41.0,,,восточный,,,7.0,,,,,,,,,,10,749,,,22.5,,,2.0
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,14.0,,,,,,,,26.0,,,северо-восточный,,,8.0,,,,,,,,,,10,749,,,23.7,,,0.0
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,12.0,,,,,,,,36.0,,,северо-восточный,,,8.0,,,0,,,,,,,10,749,,,19.8,,,2.0
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,11.0,,,,,,,,61.0,,,восточный,,24.6,3.0,,,0,,,,,,,10,750,,,13.9,,,0.0
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,67.2,,,восточный,,,4.0,,,,,,,,,,10,750,,,12.2,,,0.0
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,76.8,,,восточный,,,4.0,,,,,,,,,,10,750,,,10.7,,,0.0
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,,75.1,,8.7,восточный,,,3.0,,,0,,,0,,,,10,750,,,9.6,,,2.0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,61.0,,7.8,восточный,,,3.0,,,0,,,,,,,10,750,,,15.6,,,2.0
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,12.0,,,,,,,,38.1,,,северо-восточный,,,9.0,,,,,,,,,,10,750,,,21.9,,,2.0
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,13.0,,,,,,,,27.1,,,северо-восточный,,,8.0,,,,,,,,,,10,749,,,24.1,,,0.0
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,12.0,,,,,,,,41.9,,,северо-восточный,,,9.0,,,0,,,,,,,10,748,,,20.8,,,4.0
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,12.0,,,,,,,,62.2,,,восточный,,24.6,6.0,,,0,,,,,,,10,749,,,15.6,,,0.0
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,69.1,,,восточный,,,4.0,,,,,,,,,,10,748,,,12.3,,,0.0
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,70.0,,,юго-восточный,,,3.0,,,,,,,,,,10,748,,,12.0,,,0.0
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,72.2,,10.7,восточный,,,4.0,,,0,,,0,,,,10,747,,,10.9,,,1.0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,48.0,,10.6,восточный,,,2.0,,,0,,,,,,,10,747,,,18.4,,,0.0
1600851600,"Среда, 23 сентября
09:00 (UTC)",,10.0,,,,,,,,28.0,,,восточный,,,6.0,,,,,,,,,,10,746,,,26.7,,,2.0
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,30.9,,,северный,,,4.0,,,,,,,,,,10,745,,,27.8,,,2.0
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,47.0,,,западный,,,4.0,,,0,,,,,,,10,745,,,22.8,,,0.0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,67.1,,,южный,,28.1,2.0,,,0,,,,,,,10,745,,,18.2,,,0.0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,69.0,,,юго-восточный,,,3.0,,,,,,,,,,10,745,,,16.2,,,5.0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,69.1,,,юго-восточный,,,3.0,,,,,,,,,,10,745,,,14.7,,,2.0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,60.8,,14.3,юго-восточный,,,3.0,,,0,,,0,,,,10,745,,,15.0,,,4.0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,45.9,,13.9,восточный,,,2.0,,,0,,,,,,,10,745,,,21.3,,,0.0
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,40.9,,,западный,,,2.0,,,,,,,,,,10,745,,,25.2,,,2.0
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,45.1,,,западный,,,4.0,,,,,,,,,,10,744,,,26.0,,,10.0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,54.8,,,западный,,,5.0,,,0,,,,,,,10,744,,,22.1,,,10.0
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,78.9,,,южный,,26.7,3.0,,,0,,,,,,,10,745,,,17.6,,,2.0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,92.0,,,южный,,,3.0,,,,,,,,,,10,745,,,16.4,,,6.0
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,98.7,,,южный,,,2.0,,,,,,,,,,10,744,,,15.4,,,2.0
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,95.0,,15.3,юго-восточный,,,4.0,,,0,,,0,,,,10,744,,,15.5,,,2.0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,72.1,,15.0,южный,,,1.0,,,0,,,,,,,10,743,,,20.4,,,1.0
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,51.9,,,западный,,,3.0,,,,,,,,,,10,743,,,24.4,,,1.0
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,48.0,,,западный,,,3.0,,,,,,,,,,10,743,,,25.4,,,2.0
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,62.9,,,западный,,,5.0,,,0,,,,,,,10,742,,,22.4,,,0.0
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,93.9,,,южный,,26.2,2.0,,,0,,,,,,,10,742,,,18.2,,,2.0
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,93.3,,,юго-восточный,,,1.0,,,,,,,,,,10,742,,,18.0,,,5.0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,88.0,,,юго-восточный,,,3.0,,,,,,,,,,10,741,,,16.6,,,2.0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,83.0,,15.8,юго-восточный,,,2.0,,,0,,,0,,,,10,740,,,16.9,,,7.0
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,68.8,,15.7,юго-западный,,,1.0,,,0,,,,,,,10,740,,,20.2,,,5.0
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,45.0,,,западный,,,2.0,,,,,,,,,,10,740,,,25.7,,,1.0
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,10.0,,,,,,,,49.0,,,западный,,,7.0,,,,,,,,,,10,739,,,26.8,,,7.0
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,61.0,,,западный,,,3.0,,,0,,,,,,,10,739,,,24.4,,,1.0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,66.0,,,юго-восточный,,28.3,5.0,,,0,,,,,,,10,739,,,21.3,,,0.0
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,62.0,,,юго-восточный,,,5.0,,,,,,,,,,10,739,,,21.8,,,6.0
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,60.9,,,юго-восточный,,,5.0,,,,,,,,,,10,738,,,22.3,,,6.0
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,10.0,,,,,,,,46.1,,20.7,юго-восточный,,,7.0,,,0,,,0,,,,10,738,,,24.1,,,7.0
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,12.0,,,,,,,,41.1,,,юго-западный,,,8.0,,,,,,,,,,10,742,,,29.7,,,9.0
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,13.0,,,,,,,,68.9,,,западный,,,8.0,,,,,,,,,,10,744,,,24.8,,,5.0
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,13.0,,,,,,,,58.1,,,западный,,,5.0,,,0,,,,,,,10,746,,,21.9,,,1.0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,86.9,,,юго-западный,,30.6,3.0,,,0,,,,,,,10,747,,,17.1,,,0.0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,93.2,,,южный,,,3.0,,,,,,,,,,10,748,,,15.6,,,2.0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,90.2,,,южный,,,2.0,,,,,,,,,,10,749,,,15.4,,,0.0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,88.8,,12.5,восточный,,,2.0,,,0,,,0,,,,10,749,,,12.9,,,0.0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,64.9,,11.9,юго-восточный,,,3.0,,,0,,,,,,,10,750,,,18.2,,,1.0
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,38.1,,,северо-восточный,,,5.0,,,,,,,,,,10,749,,,24.6,,,7.0
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,32.0,,,северный,,,2.0,,,,,,,,,,10,748,,,27.1,,,2.0
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,,,,34.1,,,восточный,,,5.0,,,0,,,,,,,10,748,,,24.2,,,10.0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,47.9,,,северо-восточный,,27.8,2.0,,,0,,,,,,,10,748,,,17.9,,,6.0
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,93.8,,,южный,,,3.0,,,,,,,,,,10,747,,,16.3,,,4.0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,82.9,,,восточный,,,2.0,,,,,,,,,,10,746,,,15.5,,,2.0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,56.1,,13.8,восточный,,,3.0,,,0,,,0,,,,10,745,,,16.8,,,7.0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,45.1,,13.8,,,,0.0,,,0,,,,,,,10,744,,,21.6,,,10.0
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,29.0,,,западный,,,2.0,,,,,,,,,,10,743,,,28.8,,,7.0
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,30.9,,,южный,,,3.0,,,,,,,,,,10,742,,,30.1,,,4.0
1601402400,"Вторник, 29 сентября
18:00 (UTC)",True,12.0,,,,,,,,83.9,,,южный,,31.1,4.0,,,4,,,,,,,10,741,,,19.4,,,10.0
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,87.1,,,юго-восточный,,,3.0,,True,,,,,,,,10,739,,,18.8,,,10.0
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,True,,,,,98.1,,,южный,,,5.0,,,,,,,,,,10,739,,,17.7,,,10.0
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,True,,,,,98.7,,16.7,южный,,,5.0,,,6,,,7,,,,10,738,,,16.7,,,7.0
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,True,,,,,93.9,,16.4,южный,,,2.0,,,4,,,,,,,10,738,,,17.4,,,10.0
1601456400,"Среда, 30 сентября
09:00 (UTC)",True,,,,,,,,,93.3,,,юго-западный,,,5.0,,,,,,,,,,10,738,,,17.5,,,10.0
1601467200,"Среда, 30 сентября
12:00 (UTC)",,15.0,,,,,,,,98.7,,,юго-западный,,,5.0,,,,,,,True,,,10,739,,,15.2,,,10.0
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,,86.7,,,южный,,,3.0,,,16,True,,,,,,10,739,,,15.4,,,7.0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,94.9,,,южный,,19.6,3.0,,,16,,,,,,,10,740,,,14.2,,True,1.0
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,91.3,,,юго-восточный,,,4.0,,,,,,,,,,10,740,,,13.9,,,1.0
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,84.2,,,юго-восточный,,,4.0,,,,,,,,,,10,741,,,12.9,,,2.0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,83.1,,12.3,юго-восточный,,,4.0,,,0,,,16,,,,10,740,,,13.0,,,10.0
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,True,,,,,83.9,,12.3,юго-восточный,,,3.0,,,0.1,,,,,,,10,741,,,14.8,,,10.0
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,True,,,,70.1,,,юго-восточный,,,3.0,,,,,,,,,,10,741,,,17.2,,,9.0
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,True,,,,,61.9,,,юго-западный,,,4.0,,,,,,,,,,10,742,,,19.6,,,7.0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,55.1,,,западный,,,2.0,,,0.1,,,,,,,10,742,,,18.7,,,2.0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,81.3,,,юго-восточный,,21.2,3.0,,,менее 0.1,,,,,,,10,743,,,15.6,,,2.0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,88.9,,,юго-восточный,,,4.0,,,,,,,,,,10,743,,,14.3,,,1.0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,88.2,,,восточный,,,3.0,,,,,,,,,,10,743,,,13.1,,,1.0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,78.9,,12.7,юго-восточный,,,4.0,,,0,,,0.1,,,,10,744,,,14.2,,,5.0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,True,,,,,85.1,,12.7,южный,,,3.0,,,0.1,,,,,,,10,745,,,16.1,,,7.0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,54.9,,,южный,,,3.0,,,,,,,,,,10,745,,,20.9,,,7.0
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,45.9,,,западный,,,5.0,,,,,,,,,,10,746,,,22.4,,,4.0
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,63.1,,,западный,,,4.0,,,0.1,,,,,,,10,747,,,19.7,,,2.0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,79.1,,,юго-восточный,,22.9,3.0,,,0,,,,,,,10,748,,,15.6,,,0.0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,75.0,,,юго-восточный,,,4.0,,,,,,,,,,10,748,,,15.3,,,0.0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,74.9,,,юго-восточный,,,4.0,,,,,,,,,,10,748,,,14.5,,,5.0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,74.8,,13.4,юго-восточный,,,4.0,,,0.0,,,0.1,,,,10,749,,,14.3,,,4.0
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,63.2,,13.4,юго-восточный,,,3.0,,,0.0,,,,,,,10,749,,,17.9,,,7.0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,40.0,,,западный,,,2.0,,,,,,,,,,10,750,,,22.9,,,10.0
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,46.9,,,западный,,,4.0,,,,,,,,,,10,749,,,23.5,,,10.0
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,62.9,,,западный,,,3.0,,,0.0,,,,,,,10,749,,,20.4,,,10.0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,90.8,,,западный,,24.4,2.0,,,0.0,,,,,,,10,750,,,16.5,,,10.0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,93.8,,,юго-восточный,,,3.0,,,,,,,,,,10,750,,,15.8,,,5.0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,77.9,,,юго-восточный,,,1.0,,,,,,,,,,10,749,,,14.4,,,0.0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,84.7,,12.2,восточный,,,3.0,,,0.0,,,0.0,,,,10,750,,,12.5,,,2.0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,63.8,,12.0,восточный,,,3.0,,,0.0,,,,,,,10,750,,,17.2,,,7.0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,39.0,,,восточный,,,4.0,,,,,,,,,,10,749,,,24.0,,,10.0
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,38.0,,,северный,,,3.0,,,,,,,,,,10,749,,,25.8,,,10.0
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,65.9,,,северо-восточный,,,5.0,,,0.0,,,,,,,10,750,,,20.8,,,10.0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,83.0,,,восточный,,26.2,4.0,,,0.0,,,,,,,10,750,,,16.4,,,5.0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,94.3,,,восточный,,,3.0,,,,,,,,,,10,750,,,13.6,,,0.0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,96.7,,,восточный,,,4.0,,,,,,,,,,10,750,,,11.7,,,0.0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,91.1,,11.3,восточный,,,4.0,,,0.0,,,0.0,,,,10,750,,,11.8,,,0.0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,65.9,,10.9,восточный,,,3.0,,,0.0,,,,,,,10,750,,,16.8,,,1.0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,11.0,,,,,,,,47.2,,,восточный,,,6.0,,,,,,,,,,10,750,,,24.6,,,4.0
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,43.0,,,юго-восточный,,,2.0,,,,,,,,,,10,749,,,25.8,,,6.0
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,42.9,,,восточный,,,6.0,,,0.0,,,,,,,10,749,,,23.4,,,4.0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,67.1,,,восточный,,26.9,5.0,,,0.0,,,,,,,10,750,,,18.3,,,0.0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,78.0,,,восточный,,,3.0,,,,,,,,,,10,749,,,15.2,,,0.0
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,79.9,,,восточный,,,3.0,,,,,,,,,,10,749,,,13.4,,,0.0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,70.9,,12.4,восточный,,,3.0,,,0.0,,,0.0,,,,10,748,,,14.0,,,0.0
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,45.0,,12.4,восточный,,,2.0,,,0.0,,,,,,,10,748,,,21.1,,,2.0
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,30.0,,,юго-восточный,,,2.0,,,,,,,,,,10,748,,,26.8,,,5.0
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,30.1,,,юго-восточный,,,4.0,,,,,,,,,,10,747,,,28.4,,,7.0
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,46.0,,,южный,,,2.0,,,0.0,,,,,,,10,747,,,22.5,,,7.0
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,66.2,,,восточный,,28.9,2.0,,,0.0,,,,,,,10,747,,,18.1,,,4.0
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,63.2,,,юго-восточный,,,3.0,,,,,,,,,,10,746,,,17.9,,,7.0
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,56.0,,,южный,,,3.0,,,,,,,,,,10,746,,,18.0,,,7.0
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,71.2,,15.4,восточный,,,3.0,,,0.0,,,0.0,,,,10,745,,,15.7,,,7.0
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,53.1,,15.4,,,,0.0,,,0.0,,,,,,,10,746,,,19.6,,,9.0
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,27.9,,,северный,,,2.0,,,,,,,,,,10,746,,,27.8,,,4.0
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,22.9,,,восточный,,,4.0,,,,,,,,,,10,746,,,29.3,,,10.0
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,37.9,,,юго-восточный,,,3.0,,,0.0,,,,,,,10,746,,,23.9,,,10.0
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,54.1,,,южный,,30.0,3.0,,,0.0,,,,,,,10,746,,,17.9,,,2.0
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,40.9,,,юго-восточный,,,4.0,,,,,,,,,,10,746,,,21.1,,,7.0
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,51.8,,,юго-западный,,,1.0,,,,,,,,,,10,746,,,16.1,,,2.0
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,57.8,,14.2,восточный,,,3.0,,,0.0,,,0.0,,,,10,745,,,14.4,,,6.0
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,35.9,,14.2,южный,,,1.0,,,0.0,,,,,,,10,745,,,21.2,,,1.0
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,18.0,,,северный,,,2.0,,,,,,,,,,10,745,,,29.6,,,2.0
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,15.0,,,южный,,,5.0,,,,,,,,,,10,745,,,30.4,,,2.0
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,24.0,,,южный,,,4.0,,,0.0,,,,,,,10,745,,,24.1,,,10.0
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,32.0,,,восточный,,31.1,3.0,,,0.0,,,,,,,10,746,,,20.8,,,6.0
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,49.0,,,восточный,,,3.0,,,,,,,,,,10,745,,,15.8,,,1.0
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,57.8,,,южный,,,2.0,,,,,,,,,,10,746,,,16.1,,,4.0
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,,,,,32.9,,14.5,юго-восточный,,,5.0,,,0.0,,,0.0,,,,10,745,,,19.3,,,10.0
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,31.9,,14.5,восточный,,,6.0,,,0.0,,,,,,,10,745,,,21.4,,,10.0
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,64.9,,,юго-западный,,,5.0,,,,,,,,,,10,747,,,22.1,,,10.0
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,58.0,,,западный,,,3.0,,,,,,,,,,10,747,,,23.1,,,10.0
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,,,,72.1,,,юго-восточный,,,1.0,,,0.0,,,,,,,10,747,,,20.8,,,10.0
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,73.2,,,восточный,,23.8,3.0,,,0.0,,,,,,,10,747,,,19.0,,,10.0
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,85.8,,,юго-западный,,,2.0,,,,,,,,,,10,747,,,17.3,,,6.0
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,98.8,,,северо-восточный,,,2.0,,,,,,,,,,10,746,,,17.7,,,10.0
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,98.7,,15.1,северный,,,3.0,,,0.0,,,0.0,,,,10,746,,,15.2,,,10.0
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,92.1,,15.0,юго-восточный,,,3.0,,,0.0,,,,,,,10,745,,,18.0,,,10.0
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,76.0,,,западный,,,3.0,,,,,,,,,,10,745,,,21.2,,,10.0
1602331200,"Суббота, 10 октября
12:00 (UTC)",,10.0,,,,,,,,69.1,,,юго-западный,,,7.0,,,,,,,,,,10,745,,,21.6,,,10.0
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,,,,,83.8,,,юго-западный,,,3.0,,,0.0,,,,,,,10,745,,,19.3,,,10.0
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,95.0,,,южный,,22.3,4.0,,,0.0,,,,,,,10,745,,,17.0,,,2.0
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,90.3,,,южный,,,5.0,,True,,,,,,,,10,745,,,16.9,,,7.0
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,True,,,,,93.8,,,южный,,,4.0,,,,,,,,,,10,745,,,15.9,,,7.0
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,,,,90.2,,15.1,южный,,,5.0,,,0.4,,,0.4,,,,10,745,,,15.2,,,4.0
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,76.1,,14.5,южный,,,7.0,,,0.4,,,,,,,10,745,,,18.7,,,5.0
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,11.0,,,True,,,,,88.2,,,юго-западный,,,7.0,,,,,,,,,,10,745,,,19.6,,,9.0
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,12.0,,,,,,,,72.1,,,юго-западный,,,7.0,,,,,,,,,,10,745,,,20.7,,True,7.0
