timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Туман ослабел (небо видно),Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневый дождь,Дымка (видимость больше 1 км),Ливневой дождь слабый,Мгла,Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Туман без изменений (небо видно),Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой снег слабый,Ливневый дождь со снегом
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,751,,,11.6,79.1,,True,,юго-западный,10,,,3,,
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,10.0,,,,,,,,,True,,,,,10,752,,,11.0,88.1,,,,юго-западный,10,,,2,,
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,,1,,,,,,,,,,,,10,752,,,11.6,84.6,,True,,южный,10,,11.8,3,,
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,10,753,,,11.9,81.9,,,,южный,10,,,2,,
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,753,,,11.6,81.8,,,,южный,10,,,2,,
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,10.5,83.4,,,,юго-западный,10,,,2,,
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,0,,,,,1,,,,,,,10,754,,,8.2,90.3,8.2,,,южный,6,,,1,,
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,20,754,,,12.6,73.5,7.9,,,южный,10,,,3,,
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,17.9,53.0,,,,южный,6,,,4,,
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,10.0,,,,,,,,,,,,,,50,752,,,20.0,41.1,,,,южный,7,,,3,,
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,0,,,,,,,,,,,,20,751,,,17.1,52.1,,,,южный,4,,20.7,1,,
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,751,,,9.3,89.1,,,,южный,0,,,1,,
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,751,,,7.0,96.6,,,,,0,,,0,,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,20,750,,,4.9,97.9,,,,,0,,,0,,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,0,,,,,0,,,,,,,1,749,,,3.1,100.0,3.0,,True,,0,,,0,,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,True,,,,,,,,,,,,,1,748,,,7.6,99.3,2.7,,,юго-восточный,0,,,1,,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,747,,,17.3,64.3,,True,,южный,0,,,2,,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,22.4,36.7,,,,южный,0,,,3,,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,0,,,,,,,,,,,,20,745,,,16.2,59.1,,,,южный,0,,23.1,1,,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,11.0,82.9,,,,юго-восточный,0,,,1,,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,8.1,96.0,,,,южный,0,,,1,,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,743,,,8.6,97.3,,,,южный,0,,,1,,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,0,,,,,0,,,,,,,10,743,,,9.1,95.4,6.7,,,юго-восточный,10,,,1,,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,16.1,55.5,,,,юго-западный,9,,,2,,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,16.7,40.5,,,,западный,7,,,3,,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,10.0,,,,,,,,,,,,,,20,748,,,15.4,34.4,,,,юго-западный,7,,,3,,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,10.0,,0,,,,,,,,,,,,20,748,,,12.8,43.2,,,,южный,2,,17.7,1,,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,749,,,5.0,84.5,,,,южный,0,,,1,,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,748,,,3.9,87.4,,,,,2,,,0,,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,4.9,82.7,,,,южный,4,,,1,,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,745,,,6.0,82.2,2.7,,,юго-восточный,9,,,1,,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,8.6,80.9,,,,юго-восточный,10,,,1,,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,True,,,10,744,,,8.7,91.5,,,,южный,10,,,2,,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,True,,,,,20,743,,,11.2,64.7,,,,юго-западный,9,,,4,,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,11.0,,1,,,,,,,,,True,,,10,744,,,8.7,79.2,,,,южный,9,,12.2,4,,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,4.8,94.6,,True,,юго-восточный,2,,,1,,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,4.8,95.2,,True,,юго-восточный,10,,,1,,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,7.4,81.8,,,,юго-восточный,10,,,3,,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,0.6,,,,,2,,,,,,,20,738,,,8.1,72.7,4.3,,,юго-восточный,10,,,3,,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,8.9,71.3,,True,,юго-восточный,10,,,2,,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,,True,,,10,736,,,10.4,76.8,,,,юго-восточный,10,,,3,,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,10.0,,,,,,,,,True,,,,,20,736,,,11.2,70.3,,,,южный,10,,,4,,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,10.0,,1,,,,,,,,,,,,20,738,,,8.9,80.9,,True,,южный,7,,11.5,1,,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,7.1,88.3,,,,юго-восточный,7,,,1,,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,6.6,86.4,,,,юго-восточный,7,,,1,,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,5.0,95.2,,,,южный,7,,,1,,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,менее 0.1,,,,,1,,,,,,,20,742,,,5.3,98.6,4.4,True,,южный,9,,,1,,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,7.1,89.6,3.7,True,,восточный,10,,,1,,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,9.7,69.0,,True,,южный,10,,,2,,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,9.5,72.5,,,,западный,9,,,2,,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,0.3,,,,,,,,,,,,20,747,,,8.3,81.9,,,,,10,,11.3,0,,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,,,,True,,,10,748,,,7.0,95.3,,,,,10,,,0,,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,True,,,10,749,,,6.8,97.3,,,,западный,10,,,1,,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,True,,,10,749,,,6.4,97.3,,,,западный,10,,,1,,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,4,,,,,5,,,,True,,,10,750,,,6.5,97.3,6.3,,,юго-восточный,10,,,1,,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,,,,True,,,10,751,,,6.3,95.3,,,,северный,10,,,3,,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,752,,,7.4,87.7,,True,,северный,10,,,2,,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,True,,,10,754,,,6.8,94.6,,,,северный,10,,,1,,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,4,,,,,,,True,,,,,20,755,,,6.8,87.1,,,,северо-западный,10,,7.8,2,,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,756,,,6.2,87.0,,,,северо-западный,10,,,2,,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,757,,,5.0,93.2,,,,,7,,,0,,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,20,757,,,2.8,97.9,,,,западный,5,,,1,,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,0,,,,,4,,,True,,,,4,758,,,0.1,99.3,0.0,,,,4,,,0,,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,True,,,,,,,,,,,0,759,,,3.7,100.0,-0.1,,,,2,,,0,,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,759,,,10.2,57.6,,True,,западный,7,,,2,,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,759,,,11.0,49.4,,,,юго-западный,7,,,1,,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,0,,,,,,,,,,,,10,759,,,8.8,73.4,,,,,10,,11.7,0,,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,759,,,6.9,90.2,,,,,10,,,0,,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,759,,,2.6,97.9,,,,западный,2,,,1,,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,True,,,,1,758,,,1.1,100.0,,,,,0,,,0,,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,0,,,,,0,,,,,,,0,758,,,0.1,100.0,0.1,,True,,10,,,0,,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,0,757,,,1.9,100.0,-0.2,,True,,10,,,0,,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,True,,,,2,756,,,10.2,71.6,,,,северо-восточный,10,,,1,,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,754,,,13.1,43.6,,,,западный,10,,,1,,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,0,,,,,,,,,,,,20,754,,,8.5,67.3,,,,юго-западный,10,,13.3,1,,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,5.9,73.3,,,,юго-западный,4,,,1,,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,7.5,74.7,,,,юго-западный,10,,,2,,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,True,,,10,752,,,7.3,76.3,,,,южный,10,,,1,,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,менее 0.1,,,,,менее 0.1,,,,,,,20,750,,,6.4,77.7,3.9,True,,южный,10,,,1,,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,4,750,True,,5.7,93.9,,,,восточный,10,,,1,,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,10.0,,,,,,,,,,,,,,4,752,True,,1.7,96.5,,,,северный,10,,,3,,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,True,,,10,754,,,3.6,94.5,,,,северный,10,,,4,,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,10.0,,11,,,,,,,,,True,,,10,756,,,3.2,85.5,,,,северный,10,,6.5,4,,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,20,758,,,1.2,87.1,,,,северный,7,,,2,,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,759,,,-0.2,82.6,,,,северный,4,,,3,,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,20,759,,,-1.1,85.6,,,,северный,0,,,2,,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,0,,,,,11,,,,,,,20,760,,,-2.6,88.7,-2.6,,,западный,0,,,2,,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,20,760,,,1.8,75.3,-3.4,,,северный,0,,,2,,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,760,,,6.2,52.1,,,,северо-западный,2,,,3,,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,758,,,6.6,47.4,,,,северный,10,,,2,,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,0,,,,,,,,,,,,20,757,,,4.6,63.6,,,,южный,10,,7.4,1,,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,10,757,,,4.1,64.0,,,,юго-западный,10,,,1,,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,True,,,10,756,,,3.6,74.5,,,,южный,10,,,1,,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,True,,,10,755,,,3.0,87.3,,,,юго-западный,10,,,2,,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,0.4,,,,,0.4,,,,True,,,10,755,,,2.7,91.8,2.7,,,западный,10,,,2,,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,,,,True,,,10,755,,,3.4,95.8,2.4,,,северо-западный,10,,,3,,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,756,,,5.4,79.8,,True,,северный,10,,,2,,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,757,,,6.1,71.3,,,,северный,10,,,2,,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,0.4,,,,,,,,,,,,20,758,,,5.3,72.7,,,,северо-западный,9,,6.3,2,,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,,,,,,,20,760,,,0.8,92.3,,,,западный,7,,,1,,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,760,,,2.3,92.4,,,,,10,,,0,,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20,760,,,2.6,90.5,,,,южный,10,,,1,,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,0,,,,,0.4,,,,,,,20,760,,,2.2,93.8,0.5,,,юго-восточный,10,,,1,,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,,,,,,,20,760,,,4.0,89.3,,,,южный,10,,,1,,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,760,,,7.4,54.0,,,,юго-западный,10,,,1,,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,759,,,7.9,49.6,,,,юго-западный,10,,,1,,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,0,,,,,,,,,,,,20,759,,,3.6,76.7,,,,,6,,8.8,0,,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,,,,,,,20,758,,,4.2,74.1,,,,южный,10,,,1,,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,758,,,3.9,86.2,,,,,10,,,0,,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20,757,,,2.9,91.8,,,,южный,10,,,1,,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,756,,,1.6,95.1,1.5,,,юго-восточный,10,,,1,,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,,,,,,20,756,,,4.8,78.6,0.9,,,южный,5,,,2,,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,755,,,10.4,46.7,,,,юго-западный,2,,,3,,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,754,,,12.0,44.2,,,,южный,1,,,3,,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,0,,,,,,,,,,,,20,753,,,8.8,58.4,,,,южный,7,,12.2,2,,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,5.2,71.6,,,,южный,6,,,2,,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,1.6,88.5,,,,юго-восточный,5,,,1,,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20,752,,,1.3,88.4,,,,южный,2,,,2,,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,752,,,0.3,91.0,0.3,,,юго-восточный,1,,,1,,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,,,,,,20,751,,,5.5,73.3,0.2,,,юго-восточный,0,,,3,,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,751,,,11.0,47.3,,,,южный,5,,,4,,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,749,,,13.0,40.5,,,,южный,7,,,2,,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,0,,,,,,,,,,,,20,749,,,10.5,43.8,,,,южный,7,,13.8,2,,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,,,,,,,20,749,,,6.7,60.5,,,,южный,6,,,2,,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,749,,,6.4,67.4,,,,южный,10,,,1,,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,True,,,10,748,,,5.0,93.2,,,,,10,,,0,,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,0.7,,,,,0.7,,,,,,,20,750,,,3.9,97.2,3.9,True,,западный,10,,,2,,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,,,True,,,10,751,,,2.6,93.8,2.6,,,северо-западный,10,,,3,,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,752,,,3.2,83.6,,True,,северный,10,,,2,,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,,,,10,752,,,3.6,74.5,,,,северо-западный,10,,,1,,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,0.4,,,,,,,,,,,,10,753,,,1.7,69.9,,,,северо-западный,10,,3.9,2,,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,0.6,72.9,,,,западный,10,,,2,,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,-1.0,85.6,,,,западный,10,,,1,,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20,752,,,-1.5,83.7,,,,западный,10,,,1,,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,0,,,,,0.4,,,,,,,20,751,,,-1.8,84.9,-2.1,,,юго-западный,10,,,2,,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,,,,,,,20,751,,,-0.2,82.6,,,,юго-западный,6,,,2,,
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,,,,4,751,,,2.3,60.3,,,,юго-западный,10,,,4,True,
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,,,,10,751,,,2.2,59.4,,True,,юго-западный,10,,,3,,
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,менее 0.1,,,,,,,,,,,,20,752,,,1.7,63.9,,True,,южный,10,,2.7,2,,
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,,,,,,,20,752,,,1.9,61.6,,,,южный,10,,,3,,
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,751,,,1.9,66.9,,,,южный,10,,,4,,
1602018000,"Вторник, 6 октября
21:00 (UTC)",,10.0,,,,,,,,,,,,,,4,750,,,1.8,68.4,,,,юго-западный,10,,,5,True,
1602028800,"Среда, 7 октября
00:00 (UTC)",,10.0,,менее 0.1,,,,,менее 0.1,,,,,,,20,749,,,1.8,61.5,1.4,True,,южный,10,,,4,,
1602039600,"Среда, 7 октября
03:00 (UTC)",,10.0,,,,,,,,,,,,,,4,749,,,1.8,69.9,1.3,,,южный,10,,,5,True,
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,,,,4,749,,,1.7,92.4,,,,южный,10,,,3,True,
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,,,,,4,749,,,1.6,94.4,,,,южный,10,,,3,True,
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,2,,,,,,,,,,,,4,750,,,0.9,96.5,,,,юго-западный,10,,2.0,2,True,
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,,,,,,,4,751,,,-0.4,97.1,,,,северо-западный,10,,,3,True,
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,753,,,-2.0,90.8,,,,западный,7,,,3,,True
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20,754,,,-2.7,84.2,,,,юго-западный,10,,,1,,
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,1,,1.0,,,3,,,,,,,20,754,,,-2.6,86.8,-3.3,,,юго-западный,10,,,2,,
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,,,,,,,20,754,,,-1.3,80.0,,,,юго-западный,10,,,2,,
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,754,,,0.4,69.1,,,,юго-западный,10,,,3,,
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,,,,4,754,,,-0.2,90.9,,,,юго-западный,10,,,2,True,
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,1,,,,,,,,,,,,20,755,,,-2.0,95.7,,,,юго-западный,7,,0.7,2,,True
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,,,,,,,20,757,,,-2.6,86.1,,True,,западный,7,,,2,,
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,758,,,-4.5,92.7,,True,,западный,2,,,2,,
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,,,,20,759,,,-5.1,94.1,,,,западный,2,,,1,,
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,0.1,,1.0,,,1,,,,,,,20,759,,,-4.0,93.4,-5.3,True,,южный,7,,,2,,
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,,,,,,,,,,,4,759,,,-1.8,94.3,,,,южный,10,,,2,True,
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,,,,,4,758,,,0.5,92.3,,,,юго-западный,10,,,4,True,
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,,,,,4,758,,,1.2,95.1,,,,юго-западный,10,,,3,True,
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,1,,,,,,,,,,,,4,758,,,0.9,92.3,,,,юго-западный,10,,1.3,4,True,
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,,,,,,,,,,20,758,,,0.9,91.0,,True,,южный,10,,,3,,
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,,,,,,20,757,,,1.5,77.5,,True,,юго-западный,10,,,3,,
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,,,,,4,756,,,0.3,91.6,,,,юго-западный,10,,,3,True,
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,0.4,,2.0,,,2,,,,,,,4,756,,,-0.1,93.0,-0.1,,,юго-западный,10,,,2,True,
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,,,,,,,4,756,,,0.1,91.6,,,,южный,10,,,2,True,
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,,,,,,,4,756,,,0.8,90.3,,,,юго-западный,10,,,2,True,
