timestamp,date,Дождь (незамерзающий),Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C",Снег умеренный непрерывный,"Гроза, дождь слабый","Относительная влажность, %",Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,10.0,,,,,,,,,10,753,,,,8.9,,,65.6,,5.6,,западный,4,,,4
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,12.0,,,,,,,,,10,752,,,,13.2,,,47.9,,,,западный,7,,,5
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,12.0,,,,,,,,,10,751,,,,14.7,,,38.7,,,,западный,10,,,6
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,11.0,,0,,,,,,,10,751,,,,13.4,,,41.5,,,,западный,7,,15.3,2
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,,10,751,,,,12.5,,,45.0,,,,западный,0,,,3
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,,10,751,,,,12.3,,,49.4,,,,западный,7,,,4
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,,10,751,,,,11.5,,,56.7,,,,западный,7,,,3
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,0,,,0,,,,10,752,,,,10.6,,,63.7,,9.9,,западный,10,,,4
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,10,752,,,,13.5,,,56.8,,,,северо-западный,10,,,2
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,,,10,752,,,,17.6,,,49.8,,,,западный,6,,,5
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,10.0,,,,,,,,,10,752,,,,19.6,,,43.0,,,,западный,6,,,4
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,751,,,,17.7,,,51.2,,,,западный,7,,20.0,3
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,10.0,,,,,,,,,10,751,,,,17.4,,,52.2,,,,западный,0,,,5
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,13.0,,,,,,,,,10,751,,,,16.3,,,54.1,,,,западный,0,,,5
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,11.0,,,,,,,,,10,751,,,,14.5,,,57.8,,,,западный,0,,,5
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,10.0,,0,,,0,,,,10,751,,,,13.1,,,62.5,,13.1,,западный,7,,,4
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,10,752,,,,14.8,,,62.4,,12.8,,западный,2,,,3
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,10,751,,,,21.1,,,42.9,,,,северо-западный,2,,,4
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,10.0,,,,,,,,,10,751,,,,23.4,,,31.2,,,,северо-западный,4,,,5
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,751,,,,18.3,,,40.1,,,,северо-западный,4,,23.6,1
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,10,752,,,,12.7,,,61.5,,,,северо-западный,0,,,1
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,10,753,,,,10.3,,,78.4,,,,западный,0,,,1
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,10,754,,,,8.9,,,91.6,,,,,0,,,0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,0,,,0,,,,10,755,,,,8.3,,,95.4,,8.3,,,4,,,0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,,10,755,,,,14.6,,,69.6,,8.3,,северо-восточный,7,,,1
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,10,756,,,,18.2,,,54.6,,,,северо-восточный,7,,,2
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,10,755,,,,20.1,,,47.8,,,,юго-восточный,7,,,2
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,756,,,,17.6,,,52.9,,,,юго-восточный,7,,20.5,1
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,10,756,,,,15.7,,,50.7,,,,юго-восточный,0,,,1
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,10,757,,,,11.9,,,66.2,,,,юго-восточный,6,,,1
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,10,757,,,,8.5,,,82.5,,,,восточный,7,,,1
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,0,,,0,,,,10,757,,,,8.0,,,81.3,,7.8,,,9,,,0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,10,757,,,,13.0,,,59.5,,7.7,,северо-восточный,4,,,2
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,10,757,,,,18.4,,,42.1,,,,северо-восточный,5,,,3
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,10,757,,,,20.8,,,28.9,,,,восточный,6,,,4
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,757,,,,17.1,,,37.8,,,,восточный,7,,21.1,2
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,10,757,,,,14.8,,,36.9,,,,восточный,7,,,2
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,10,757,,,,9.3,,,63.8,,,,,0,,,0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,10,757,,,,7.7,,,73.7,,,,,0,,,0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,0,,,0,,,,10,757,,,,8.7,,,66.9,,7.4,,восточный,2,,,1
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,10,758,,,,13.3,,,43.7,,,,юго-восточный,4,,,2
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,10,758,,,,19.1,,,32.2,,,,восточный,4,,,3
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,,10,758,,,,21.1,,,22.7,,,,восточный,4,,,4
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,759,,,,17.0,,,32.7,,,,восточный,4,,21.9,3
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,,10,760,,,,14.0,,,39.7,,,,юго-восточный,0,,,2
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,10,760,,,,11.4,,,49.8,,,,юго-восточный,0,,,3
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,10,761,,,,8.9,,,58.1,,,,восточный,0,,,2
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,0,,,0,,,,10,761,,,,4.9,,,74.8,,4.9,,северо-восточный,2,,,1
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,,10,762,,,,10.5,,,52.1,,4.9,,восточный,2,,,2
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,,10,762,,,,17.7,,,32.9,,,,восточный,4,,,4
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,10.0,,,,,,,,,10,762,,,,19.2,,,25.2,,,,юго-восточный,2,,,4
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,762,,,,16.9,,,27.2,,,,восточный,2,,19.5,3
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,10,763,,,,13.4,,,35.1,,,,юго-восточный,0,,,2
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,10,763,,,,11.0,,,41.4,,,,южный,0,,,1
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,10,764,,,,4.7,,,71.5,,,,,0,,,0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,0,,,0,,,,10,764,,,,3.2,,,81.8,,3.2,,,1,,,0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,,10,765,,,,11.4,,,53.5,,3.1,,северо-восточный,2,,,1
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,,10,765,,,,16.7,,,32.4,,,,юго-восточный,0,,,3
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,,10,764,,,,20.1,,,22.1,,,,юго-восточный,4,,,3
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,763,,,,15.8,,,31.9,,,,юго-восточный,6,,20.4,1
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,10,763,,,,8.6,,,63.2,,,,северо-западный,0,,,1
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,10,764,,,,7.3,,,64.3,,,,,2,,,0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,10,764,,,,5.5,,,72.2,,,,западный,0,,,1
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,0,,,0,,,,10,764,,,,5.1,,,79.2,,4.5,,,2,,,0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,,10,764,,,,12.3,,,54.1,,,,северо-восточный,7,,,1
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,10,763,,,,19.1,,,31.3,,,,северо-восточный,2,,,3
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,,,,10,761,,,,20.8,,,30.6,,,,восточный,9,,,3
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,761,,,,17.6,,,34.8,,,,восточный,10,,21.0,2
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,10,761,,,,15.5,,,38.1,,,,восточный,7,,,2
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,10,760,,,,12.1,,,49.0,,,,южный,2,,,1
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,10,760,,,,6.5,,,75.6,,,,восточный,0,,,1
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,0,,,0,,,,10,760,,,,6.9,,,69.9,,5.1,,северо-восточный,6,,,1
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,10,760,,,,12.1,,,58.0,,,,северо-восточный,6,,,2
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,,10,760,,,,17.7,,,40.5,,,,северо-восточный,7,,,3
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,,,,10,759,,,,19.8,,,37.5,,,,восточный,7,,,2
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,0,,,,,,,10,759,,,,15.2,,,50.9,,,,северо-восточный,7,,20.0,1
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,10,759,,,,15.8,,,39.9,,,,восточный,4,,,2
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,10,760,,,,12.1,,,49.7,,,,южный,4,,,1
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,,10,760,,,,6.5,,,77.2,,,,западный,0,,,1
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,0,,,0,,,,10,761,,,,5.4,,,79.3,,4.6,,западный,4,,,1
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,,10,761,,,,12.9,,,54.7,,,,северо-восточный,6,,,1
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,,10,761,,,,19.3,,,33.6,,,,восточный,7,,,2
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,,,,10,760,,,,22.1,,,24.2,,,,восточный,2,,,3
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,0,,,,,,,10,759,,,,17.2,,,36.5,,,,восточный,2,,22.2,1
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,10,760,,,,15.8,,,36.9,,,,восточный,0,,,3
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,10,760,,,,9.6,,,64.3,,,,,0,,,0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,10,760,,,,6.7,,,76.2,,,,северо-западный,0,,,1
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,0,,,0,,,,10,761,,,,6.9,,,81.2,,6.1,,,2,,,0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,10,761,,,,13.2,,,60.0,,,,северо-восточный,0,,,2
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,,10,761,,,,19.2,,,36.6,,,,восточный,0,,,3
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,,,10,760,,,,20.9,,,31.6,,,,восточный,2,,,3
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,0,,,,,,,10,760,,,,15.8,,,49.0,,,,восточный,2,,21.3,1
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,10,761,,,,10.7,,,69.7,,,,,0,,,0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,10,761,,,,8.2,,,77.5,,,,,0,,,0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,10,761,,,,6.2,,,82.8,,,,,0,,,0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,761,,,,5.5,,,89.4,,5.5,,западный,4,,,1
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,10,762,,,,14.3,,,54.7,,5.4,,северо-восточный,2,,,1
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,10,762,,,,19.6,,,37.7,,,,восточный,0,,,2
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,10,761,,,,20.4,,,36.9,,,,восточный,0,,,1
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10,761,,,,13.2,,,67.0,,,,западный,2,,20.6,1
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,10,761,,,,10.9,,,77.9,,,,западный,1,,,1
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,10,761,,,,9.0,,,81.5,,,,,2,,,0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,10,761,,,,8.0,,,84.8,,,,,0,,,0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,762,,,,6.8,,,90.8,,6.8,,,2,,,0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,10,762,,,,13.6,,,58.4,,6.6,,северо-восточный,6,,,1
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,10,762,,,,18.7,,,39.9,,,,северо-восточный,6,,,2
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,10,762,,,,19.2,,,31.1,,,,северо-восточный,6,,,3
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10,762,,,,12.0,,,57.2,,,,,4,,19.4,0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,10,763,,,,11.9,,,61.3,,,,северо-восточный,2,,,1
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,10,764,,,,7.4,,,83.6,,,,,2,,,0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,10,764,,,,4.2,,,90.0,,,,северо-западный,0,,,1
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,765,,,,2.2,,,89.8,,2.2,,северо-западный,2,,,1
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,10,766,,,,8.3,,,63.1,,2.0,,северо-восточный,2,,,2
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,10,766,,,,12.3,,,43.7,,,,восточный,2,,,3
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,,10,765,,,,14.4,,,36.5,,,,северо-восточный,2,,,2
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10,765,,,,7.8,,,62.1,,,,,2,,14.5,0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,10,765,,,,4.4,,,80.8,,,,,0,,,0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,10,764,,,,3.4,,,86.7,,,,,0,,,0
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,10,764,,,,1.8,,,95.1,,,,,0,,,0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,764,,,,1.0,,,91.0,,1.0,,,2,,,0
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,10,765,,,,8.8,,,64.6,,0.8,,северо-восточный,6,,,1
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,10,764,,,,15.0,,,39.7,,,,юго-восточный,7,,,2
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,,10,763,,,,15.9,,,32.9,,,,южный,9,,,2
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10,762,,,,10.9,,,48.3,,,,южный,4,,15.9,1
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,,10,761,,,,10.0,,,48.4,,,,южный,0,,,2
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,,10,761,,,,5.9,,,60.7,,,,,0,,,0
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,,10,761,,,,6.1,,,73.4,,,,южный,0,,,1
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,762,,,,2.6,,,90.5,,2.5,,западный,2,,,1
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,10,762,,,,12.6,,,53.8,,,,,2,,,0
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,,10,762,,,,16.8,,,29.7,,,,юго-восточный,6,,,1
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,,10,761,,,,17.7,,,26.9,,,,юго-восточный,4,,,3
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10,761,,,,9.9,,,51.2,,,,,2,,18.0,0
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,10,762,,,,6.8,,,66.0,,,,,0,,,0
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,10,762,,,,5.9,,,76.6,,,,,0,,,0
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,,10,763,,,,4.1,,,87.4,,,,,0,,,0
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,764,,,,2.5,,,92.4,,2.5,,,2,,,0
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,10,764,,,,11.8,,,53.6,,,,северо-восточный,4,,,1
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,10,764,,,,17.0,,,31.8,,,,юго-восточный,2,,,2
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,,,10,764,,,,19.0,,,29.7,,,,южный,0,,,2
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10,764,,,,10.0,,,60.9,,,,южный,0,,19.1,1
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,10,764,,,,7.8,,,66.2,,,,юго-восточный,0,,,1
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,10,765,,,,9.6,,,50.8,,,,юго-восточный,0,,,2
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,,10,765,,,,3.8,,,67.3,,,,восточный,0,,,1
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,765,,,,3.5,,,77.3,,1.6,,юго-восточный,0,,,1
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,,10,766,,,,8.0,,,56.6,,,,южный,0,,,1
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,,10,766,,,,14.1,,,37.2,,,,южный,2,,,3
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,,,10,765,,,,18.1,,,23.4,,,,южный,4,,,2
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10,764,,,,10.1,,,52.8,,,,юго-восточный,5,,18.1,1
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,,,10,764,,,,13.4,,,42.8,,,,южный,0,,,2
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,,10,764,,,,10.1,,,50.9,,,,южный,4,,,2
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,,,,10,764,,,,7.4,,,65.7,,,,южный,0,,,2
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,764,,,,5.2,,,77.0,,5.2,,южный,2,,,3
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,,,,10,764,,,,6.9,,,72.0,,4.3,,южный,2,,,3
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,,,,10,764,,,,13.1,,,47.2,,,,южный,4,,,2
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,,,,10,763,,,,15.8,,,34.6,,,,южный,4,,,2
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10,762,,,,13.3,,,31.6,,,,юго-восточный,2,,16.3,2
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,,,,10,762,,,,11.4,,,32.5,,,,юго-восточный,0,,,3
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,,,,10,762,,,,8.8,,,36.1,,,,юго-восточный,0,,,2
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,,,,10,762,,,,5.4,,,50.3,,,,юго-восточный,0,,,1
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,0.0,,,0.0,,,,10,762,,,,3.5,,,62.9,,3.5,,юго-восточный,0,,,2
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,,,,10,762,,,,5.9,,,51.6,,3.1,,юго-восточный,6,,,2
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,,,,10,761,,,,13.5,,,29.4,,,,юго-восточный,9,,,2
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,,,,,,,,,10,760,,,,18.2,,,15.3,,,,юго-восточный,4,,,3
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,10.0,,0.0,,,,,,,10,759,,,,14.4,,,20.8,,,,юго-восточный,2,,18.3,2
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,,,,10,759,,,,12.8,,,23.2,,,,юго-восточный,0,,,2
