timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Туман ослабел (небо не видно)
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,,,,,,,,,,10.0,725,,,17.2,,59.7,,,южный,10.0,,,2,
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,,,,,,,,,,10.0,724,,,21.7,,48.3,,,южный,7.0,,,1,
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,,,,0,,,,,,,10.0,725,,,18.6,,41.3,,,северный,7.0,,21.8,4,
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,727,,,16.1,,46.7,,,северо-западный,10.0,,,2,
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,727,,,13.0,,57.1,,,,7.0,,,0,
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,727,,,10.6,,69.2,,,южный,0.0,,,1,
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,0,,,0,,,,20.0,727,,,8.1,,84.2,7.5,,юго-западный,0.0,,,2,
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,727,,,14.9,,54.4,7.5,,северо-восточный,0.0,,,1,
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,727,,,19.0,,43.5,,,северо-восточный,0.0,,,2,
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,726,,,21.3,,34.2,,,восточный,4.0,,,2,
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,,0,,,,,,,20.0,727,,,18.6,,42.2,,,юго-восточный,0.0,,22.1,1,
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,728,,,11.8,,76.5,,,западный,0.0,,,2,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,728,,,12.8,,70.6,,,юго-западный,0.0,,,2,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,728,,,10.4,,79.5,,,юго-западный,0.0,,,1,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,0,,,0,,,,10.0,729,,,9.5,,82.7,8.3,,западный,0.0,,,2,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,729,,,17.8,,51.2,,,восточный,0.0,,,1,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,728,,,21.9,,34.9,,,восточный,0.0,,,4,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,10.0,,,,,,,,,20.0,728,,,23.4,,29.5,,,восточный,0.0,,,4,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,10.0,,0,,,,,,,20.0,727,,,19.6,,35.7,,,восточный,7.0,,23.9,3,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,728,,,13.7,,64.8,,,западный,0.0,,,2,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,728,,,10.3,,76.2,,,западный,0.0,,,3,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,729,,,9.2,,80.9,,,западный,0.0,,,2,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,0,,,0,,,,20.0,729,,,8.4,,87.2,7.1,,,0.0,,,0,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,729,,,17.7,,53.0,,,юго-восточный,0.0,,,1,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,729,,,21.6,,40.7,,,восточный,0.0,,,3,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,728,,,23.9,,33.1,,,восточный,0.0,,,1,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,0,,,,,,,20.0,728,,,20.1,,44.1,,,северо-восточный,0.0,,24.0,1,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,729,,,15.4,,66.5,,,юго-западный,0.0,,,2,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,728,,,11.7,,79.1,,,западный,0.0,,,3,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,728,,,11.0,,80.6,,,,0.0,,,0,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,0,,,0,,,,20.0,728,,,8.8,,89.7,8.5,,западный,0.0,,,2,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,728,,,17.3,,59.7,,,северо-восточный,0.0,,,1,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,727,,,21.4,,53.6,,,северо-восточный,0.0,,,2,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,726,,,23.8,,45.1,,,северо-восточный,0.0,,,2,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,0,,,,,,,20.0,725,,,20.6,,58.9,,,северо-восточный,2.0,,24.0,1,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,726,,,16.9,,74.3,,,юго-западный,2.0,,,3,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,726,,,13.1,,87.1,,,западный,0.0,,,1,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,726,,,12.4,,90.0,,,западный,9.0,,,1,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,0,,,0,,,,10.0,726,,,13.2,,88.8,11.8,,западный,10.0,,,1,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,10.0,726,,,16.1,,77.7,,,северо-западный,10.0,,,1,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,10.0,726,,,19.6,,68.3,,,северный,2.0,,,2,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,10.0,725,,,22.5,,56.4,,,северо-восточный,2.0,,,2,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,0,,,,,,,10.0,725,,,19.1,,65.5,,,восточный,2.0,,22.6,1,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,726,,,17.4,,75.9,,,юго-западный,6.0,,,2,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,725,,,12.8,,90.0,,,западный,0.0,,,2,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,725,,,14.3,,76.4,,,юго-западный,0.0,,,2,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,0,,,0,,,,20.0,725,,,11.3,,88.7,11.3,,западный,0.0,,,1,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,725,,,17.7,,72.5,10.6,,северный,0.0,,,1,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,724,,,23.1,,54.0,,,восточный,0.0,,,3,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,723,,,24.4,,50.9,,,восточный,2.0,,,2,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,0,,,,,,,10.0,723,,,20.1,,65.3,,,,7.0,,24.5,0,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,17.6,,77.9,,,юго-западный,0.0,,,2,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,15.5,,84.5,,,юго-западный,0.0,,,2,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,13.0,,84.8,,,западный,0.0,,,2,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,0,,,0,,True,,2.0,722,,,13.7,,91.9,12.2,,юго-западный,10.0,,,2,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,10.0,722,,,16.4,,78.7,,,северный,10.0,,,1,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,10.0,722,,,19.4,,71.9,,,северо-восточный,10.0,,,2,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,10.0,723,,,18.2,,77.5,,,северо-западный,10.0,,,3,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,0,,,,,,,10.0,723,,,18.2,,78.0,,,юго-восточный,10.0,,19.4,1,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,724,,,17.6,,84.2,,,,10.0,,,0,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,16.8,,87.4,,,северо-восточный,10.0,,,2,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,16.4,,89.1,,,северный,10.0,,,1,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,0,,,0,,,,10.0,725,,,15.7,,88.5,15.7,,,10.0,,,0,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,10.0,726,,,18.1,,79.5,,,северо-восточный,9.0,,,1,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,10.0,727,,,19.8,,75.3,,,северо-восточный,9.0,,,2,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,,,,,,10.0,727,,,21.6,,62.3,,,восточный,10.0,,,2,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,0,,,,,,,10.0,728,,,20.0,,68.4,,,северо-восточный,10.0,,22.1,3,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,729,,,18.1,,73.1,,,восточный,10.0,,,2,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,730,,,15.5,,79.6,,,северо-восточный,10.0,,,1,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,730,,,13.9,,83.8,,,,10.0,,,0,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,0,,,0,,,,10.0,730,,,13.4,,83.1,13.4,,,10.0,,,0,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,10.0,731,,,15.3,,77.5,,,северо-восточный,10.0,,,1,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,10.0,731,,,19.7,,62.7,,,северо-восточный,7.0,,,2,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,10.0,731,,,20.7,,62.1,,,восточный,6.0,,,3,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,0,,,,,,,10.0,730,,,17.8,,74.9,,,западный,10.0,,21.4,1,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,731,,,16.6,,80.9,,,северный,10.0,,,1,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,730,,,12.4,,76.6,,,,6.0,,,0,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,730,,,11.7,,79.6,,,северо-западный,9.0,,,1,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,0,,,0,,,,10.0,730,,,11.4,,78.5,10.5,,,10.0,,,0,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,10.0,729,,,13.0,,73.6,,,северо-восточный,10.0,,,1,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,10.0,728,,,18.4,,59.6,,,северо-восточный,6.0,,,2,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,,,10.0,727,,,21.7,,53.0,,,восточный,2.0,,,3,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,0,,,,,,,10.0,727,,,18.9,,58.9,,,северо-восточный,10.0,,21.8,2,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,726,,,12.0,,73.4,,,северо-восточный,4.0,,,1,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,725,,,10.5,,82.8,,,западный,7.0,,,2,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,9.8,,86.2,,,западный,7.0,,,2,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,0,,,0,,,,10.0,723,,,9.0,,88.5,9.0,,западный,2.0,,,2,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,20.0,723,,,14.3,,67.6,,,северный,7.0,,,2,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,20.0,723,,,17.9,,53.8,,,северный,10.0,,,1,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,,,20.0,723,,,19.6,,46.1,,,юго-восточный,10.0,,,1,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,0,,,,,,,10.0,723,,,17.5,,41.8,,,северо-восточный,10.0,,20.8,2,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,10.0,724,,,13.6,,68.0,,,северо-западный,10.0,,,3,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,11.3,,78.5,,,западный,6.0,,,1,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,10.0,723,,,9.3,,86.7,,,западный,10.0,,,2,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,0,,,0,,,,10.0,723,,,9.0,,87.3,8.9,,западный,7.0,,,2,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,10.0,724,,,14.4,,69.1,8.9,,северный,10.0,,,1,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,10.0,723,,,18.0,,56.8,,,северо-восточный,10.0,,,2,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,,,10.0,722,,,20.9,,44.6,,,восточный,2.0,,,2,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,0,,,,,,,10.0,723,,,16.6,,58.4,,,,4.0,,21.5,0,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,10.0,725,,,13.6,,64.8,,,северо-западный,6.0,,,1,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,10.9,,76.3,,,западный,10.0,,,2,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,10.8,,78.4,,,западный,10.0,,,2,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,0,,,0,,,,10.0,724,,,10.3,,82.8,9.1,,юго-западный,7.0,,,1,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,20.0,725,,,14.4,,67.2,,,северный,0.0,,,1,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,20.0,725,,,18.9,,52.9,,,северо-восточный,7.0,,,2,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,,20.0,725,,,20.5,,48.6,,,северо-восточный,5.0,,,2,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,0,,,,,,,10.0,726,,,17.6,,61.0,,,юго-западный,10.0,,21.2,1,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,50.0,726,,,16.2,,75.2,,True,южный,10.0,,,2,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,10.0,727,,,14.3,,80.5,,True,северный,10.0,,,2,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,10.0,728,,,14.2,,80.0,,True,западный,10.0,,,1,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,0.0,,,0.0,,,,10.0,728,,,13.3,,82.0,13.3,,северо-восточный,10.0,,,1,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,10.0,729,,,14.7,,75.4,13.0,,северный,10.0,,,1,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,10.0,729,,,20.1,,54.7,,,юго-западный,7.0,,,2,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,10.0,729,,,20.2,,54.4,,,северо-восточный,9.0,,,2,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,0.0,,,,,,,10.0,729,,,17.9,,66.2,,,северный,10.0,,21.6,1,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,10.0,730,,,15.7,,78.6,,,западный,10.0,,,1,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,10.0,729,,,14.4,,84.9,,,,7.0,,,0,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,10.0,729,,,13.8,,87.7,,,северный,10.0,,,2,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,0.0,,,0.0,,,,10.0,729,,,12.8,,88.8,12.8,,северный,10.0,,,1,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,10.0,730,,,14.8,,82.8,12.8,,северный,10.0,,,1,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,10.0,730,,,16.7,,77.2,,,северо-восточный,10.0,,,2,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,10.0,729,,,19.6,,62.3,,,восточный,7.0,,,1,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,0.0,,,,,,,10.0,729,,,17.3,,71.0,,,западный,10.0,,20.5,2,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,10.0,730,,,15.6,,80.2,,,северо-западный,10.0,,,1,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,10.0,730,,,12.6,,80.3,,,северо-западный,9.0,,,2,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,10.0,730,,,13.5,,84.8,,,северный,10.0,,,1,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,0.0,,,0.0,,,,10.0,730,,,13.2,,91.2,12.2,,северный,10.0,,,2,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,True,,,4.0,731,,,13.2,,91.2,,,северный,10.0,,,1,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,True,,,10.0,732,,,12.9,,91.2,,,западный,10.0,,,1,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,10.0,732,,,14.4,,84.9,,True,западный,10.0,,,3,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,6.0,,,,,,,10.0,733,,,13.8,,81.0,,,юго-западный,10.0,,14.7,3,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,10.0,733,,,13.9,,65.7,,,южный,10.0,,,3,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,10.0,732,,,13.2,,80.4,,,,10.0,,,0,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,True,1.0,732,,,9.5,,92.8,,,западный,,,,1,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,0.0,,,6.0,,,,1.0,733,,,10.5,,95.4,9.1,,северо-западный,,,,1,True
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,True,,4.0,733,,,11.6,,95.5,,,западный,10.0,,,2,
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,10.0,733,,,13.8,,79.9,,,северный,10.0,,,1,
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,10.0,732,,,17.2,,61.3,,,восточный,2.0,,,3,
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,0.0,,,,,,,10.0,732,,,15.2,,66.5,,,юго-западный,0.0,,17.9,2,
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,10.0,732,,,10.5,,86.2,,,,0.0,,,0,
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,10.0,731,,,7.9,,87.8,,,западный,0.0,,,2,
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,10.0,731,,,7.0,,87.7,,,западный,0.0,,,2,
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,0.0,,,0.0,,True,,2.0,731,,,9.7,,87.3,6.0,,юго-западный,10.0,,,2,
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,10.0,732,,,12.4,,78.1,,,северный,9.0,,,1,
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,10.0,731,,,16.9,,64.2,,,северный,0.0,,,2,
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,10.0,731,,,19.0,,51.2,,,восточный,0.0,,,3,
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,0.0,,,,,,,10.0,731,,,16.0,,61.5,,,южный,2.0,,19.3,1,
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,10.0,731,,,10.5,,88.0,,,западный,0.0,,,1,
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,10.0,732,,,7.3,,90.2,,,западный,0.0,,,1,
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,10.0,731,,,5.6,,92.0,,,северо-западный,0.0,,,1,
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,0.0,,,0.0,,,,10.0,731,,,4.6,,94.5,3.9,,,0.0,,,0,
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,1.0,732,True,,7.1,,94.7,3.4,,северный,,,,1,
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,20.0,732,,,15.2,,64.3,,True,восточный,0.0,,,2,
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,,20.0,732,,,18.1,,52.4,,True,северо-восточный,0.0,,,3,
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,0.0,,,,,,,10.0,732,,,15.7,,62.7,,,южный,0.0,,18.7,2,
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,10.0,732,,,10.3,,84.5,,,западный,0.0,,,2,
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,10.0,731,,,8.1,,87.8,,,западный,0.0,,,2,
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,True,,2.0,731,,,7.0,,93.3,,,северо-западный,7.0,,,2,
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,0.0,,,0.0,,,True,1.0,731,,,7.0,,95.3,5.9,,западный,,,,2,
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,True,,,,,,,,2.0,731,,,8.8,,96.0,,,западный,10.0,,,2,
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,20.0,731,,,14.6,,71.5,,,северный,7.0,,,1,
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,,20.0,731,,,19.2,,49.9,,,восточный,0.0,,,1,
