timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Ливневый дождь,Количество облаков уменьшилось,Гроза сильная (возможен дождь или снег),Дождь (незамерзающий) слабый с перерывами,Мгла,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Поземные туманы сплошным слоем (высота меньше 2 м от поверхности земли),"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Морось (незамерзающая) умеренная непрерывная,Зарница,Ливневой снег умеренный или сильный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Морось (незамерзающая) сильная непрерывная,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Ливневой снег слабый
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,87.3,,,,северный,,,1,,,,,,,,,,,,,20,761,,,,8.9,,,,,,,7.0,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,92.1,,,7.5,северный,,,1,,,,,0,,,,,0,,,20,761,,,,7.6,,,,,,,7.0,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,81.2,,,,северный,,,1,,,,,,,,,,,,,20,762,,,,10.8,,,,,,,10.0,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,,,84.7,,,,северный,,,1,,,,,,,,,,,True,,10,762,,,,12.7,,,,,,,10.0,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,78.9,,,,северный,,,1,,,,,,,,,,,,,20,761,,,,14.0,,,,True,,,10.0,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,87.1,,,,северный,,14.5,1,,,,,1,,,,,,,,20,761,,,,13.1,,,,,,,10.0,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,93.6,,,,северо-западный,,,1,,,,,,,,,,,,,20,761,,,,11.8,,,,True,,,7.0,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,True,,,,,,,94.2,,,,,,,0,,,,,,,,,,,,,20,761,,,,11.2,,,,,,,10.0,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,91.1,,,,северный,,,1,,,,,,,,,,,,,20,761,,,,11.2,,,,True,,,10.0,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,94.2,,,10.6,северо-восточный,,,1,,,,,1,,,,,2,,,10,761,,,,11.0,,,,True,,,10.0,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,86.0,,,,северо-восточный,,,1,,,,,,,,,,,,,20,762,,,,13.4,,,,True,,,10.0,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,,,70.7,,,,северо-восточный,,,1,,,,,,,,,,,,,20,761,,,,18.1,,,,,,,9.0,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,69.3,,,,восточный,,,2,,,,,,,,,,,,,50,760,,,,18.1,,,,,,,9.0,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,80.8,,,,восточный,,19.2,1,,,,,0,,,,,,,,50,760,,,,16.2,,,,,,,10.0,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,90.6,,,,северо-восточный,,,1,,,,,,,,,,,,,50,760,,,,13.6,,,,,,,9.0,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,,,96.1,,,,северо-западный,,,1,,,,,,,,,,,,,50,760,,,,11.9,,,,,,,9.0,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,96.7,,,,северный,,,1,,,,,,,,,,,,,50,760,,,,11.5,,,,,,,7.0,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,96.7,,True,9.7,северо-западный,,,1,,,,,0,,,,,0,,,50,760,,,,9.7,,,,,,,7.0,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,78.6,,,,северо-восточный,,,2,,,,,,,,,,,,,50,760,,,,15.3,,,,,,,9.0,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,,,70.1,,,,восточный,,,2,,,,,,,,,,,,,50,760,,,,17.2,,,,,,,9.0,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,65.8,,,,восточный,,,2,,,,,,,,,,,,,50,760,,,,18.4,,,,,,,10.0,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,76.7,,,,,,19.0,0,,,,,0,,,,,,,,50,760,,,,16.2,,,,,,,9.0,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,96.7,,,,северный,,,1,,,,,,,,,,,,,50,760,,,,11.7,,,,,,,7.0,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,,,95.5,,,,северный,,,1,,,,,,,,,,,,,50,761,,,,11.4,,,,,,,9.0,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,91.7,,,,северный,,,1,,,,,,,,,,,,,50,761,,,,11.5,,,,,,,9.0,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,96.7,,,8.6,северный,,,1,,,,,0,,,,,0,,,50,761,,,,8.8,,,,,,,2.0,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,74.9,,,,северо-восточный,,,3,,,,,,,,,,,,,50,762,,,,14.7,,,,,,,2.0,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,,,59.2,,,,северо-восточный,,,3,,,,,,,,,,,,,50,761,,,,18.3,,,,,,,4.0,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,54.0,,,,восточный,,,3,,,,,,,,,,,,,50,760,,,,18.8,,,,,,,4.0,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,78.4,,,,восточный,,19.6,1,,,,,0,,,,,,,,50,761,,,,14.3,,,,,,,1.0,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,96.7,,,,северо-западный,,,1,,,,,,,,,,,,,50,761,,,,9.1,,,,,,,0.0,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,,,96.7,,,,северный,,,1,,,,,,,,,,,,,50,761,,,,8.0,,,,,,,0.0,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,97.3,,,,северо-западный,,,1,,,,,,,,,,,,,50,760,,,,7.2,,,,,,,0.0,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,97.3,,,6.0,северный,,,1,,,,,0,,,,,0,,,50,761,,,,6.8,,,,,,,0.0,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,74.5,,,,северо-восточный,,,2,,,,,,,,,,,,,50,760,,,,12.2,,,,,,,0.0,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,,,62.1,,,,восточный,,,1,,,,,,,,,,,,,50,759,,,,16.8,,,,,,,1.0,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,52.5,,,,восточный,,,2,,,,,,,,,,,,,50,757,,,,18.5,,,,,,,2.0,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,63.3,,,,южный,,19.0,1,,,,,0,,,,,,,,50,756,,,,14.8,,,,,,,6.0,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,,,,,,94.7,,,,,,,0,,,,,,,,,,,,,50,755,,,,8.8,,,,,,,6.0,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,,,,,,96.0,,,,,,,0,,,,,,,,,,,,,50,754,,,,9.7,,,,,,,10.0,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,95.4,,,,,,,0,,,,,,,,,,,,,20,753,,,,10.2,,,,True,,,10.0,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,96.7,,,7.9,северный,,,1,,,,,0.4,,,,,0.4,,,20,752,,,,9.8,,,,,,,10.0,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,87.0,,,,,,,0,,,,,,,,,,,,,20,750,,,,12.0,,,,,,,10.0,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,,,71.4,,,,южный,,,1,,,,,,,,,,,,,20,749,,,,16.7,,,,,,,10.0,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,60.4,,,,юго-западный,,,2,,,,,,,,,,,,,50,748,,,,16.8,,,,,,,10.0,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,52.4,,,,южный,,17.5,2,,,,,0,,,,,,,,50,748,,,,14.0,,,,,,,10.0,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,59.7,,,,юго-западный,,,2,,,,,,,,,,,,,50,748,,,,12.3,,,,,,,10.0,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,,,,,,82.0,,,,южный,,,2,,,,,,,,,,,,,50,748,,,,8.4,,,,,,,0.0,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,87.1,,,,юго-западный,,,3,,,,,,,,,,,,,50,748,,,,7.6,,,,,,,4.0,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,94.6,,,5.5,южный,,,2,,,,,0,,,,,0,,,50,749,,,,5.5,,,,,,,2.0,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,76.1,,,5.3,юго-западный,,,1,,,,,,,,,,,,,50,749,,,,9.6,,,,,,,7.0,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,,,39.0,,,,западный,,,2,,,,,,,,,,,,,50,749,,,,16.5,,,,,,,7.0,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,47.7,,,,юго-западный,,,3,,,,,,,,,,,,,50,749,,,,15.1,,,,,,,9.0,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,55.1,,,,западный,,17.2,2,,,,,0,,,,,,,,50,750,,,,11.5,,,,,,,7.0,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,,,82.2,,,,,,,0,,,,,,,,,,,,,50,752,,,,6.1,,,,,,,4.0,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,,,,93.2,,,,,,,0,,,,,,,,,,,,,50,753,,,,3.6,,,,,,,0.0,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,97.2,,,,,,,0,,,,,,,,,,,,,50,753,,,,1.9,,,,,,,0.0,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,98.6,,,1.3,западный,,,1,,,,,0,,,,,0,,,20,754,,,,2.0,,,,,,,2.0,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,72.8,,,,северо-западный,,,2,,,,,,,,,,,,,50,755,,,,8.8,,,,,,,2.0,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,,,31.1,,,,северо-восточный,,,1,,,,,,,,,,,,,50,755,,,,16.2,,,,,,,2.0,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,31.8,,,,,,,0,,,,,,,,,,,,,50,755,,,,16.2,,,,,,,2.0,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,57.5,,,,юго-западный,,17.1,1,,,,,0,,,,,,,,50,755,,,,11.7,,,,,,,2.0,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,,,87.6,,,,западный,,,1,,,,,,,,,,,,,50,756,,,,5.7,,,,,,,0.0,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,,,,79.3,,,,северный,,,1,,,,,,,,,,,,,50,756,,,,5.3,,,,,,,0.0,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,97.2,,,,,,,0,,,,,,,,,,,,,50,757,,,,1.3,,,,,,,0.0,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,97.9,,,0.8,северный,,,1,,,,,0,,,,,0,,,20,757,,,,1.3,,,,,,,0.0,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,68.2,,,,северный,,,1,,,,,,,,,,,,,50,757,,,,8.0,,,,,,,0.0,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,,,50.1,,,,северо-восточный,,,1,,,,,,,,,,,,,50,757,,,,14.8,,,,,,,1.0,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,32.6,,,,восточный,,,2,,,,,,,,,,,,,50,756,,,,16.5,,,,,,,6.0,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,66.0,,,,,,16.8,0,,,,,0,,,,,,,,20,756,,,,10.7,,,,,,,4.0,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,,,93.9,,,,северо-восточный,,,1,,,,,,,,,,,,,20,756,,,,5.5,,,,,,,4.0,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,,,90.7,,,,северо-западный,,,1,,,,,,,,,,,,,20,756,,,,5.7,,,,,,,10.0,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,84.0,,,,северо-западный,,,1,,,,,,,,,,,,,20,756,,,,6.3,,,,,,,9.0,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,83.4,,,4.4,,,,0,,,,,0,,,,,0,,,50,755,,,,6.0,,,,,,,10.0,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,78.5,,,,северо-восточный,,,1,,,,,,,,,,,,,20,756,,,,7.8,,,,,,,10.0,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,,,75.8,,,,восточный,,,3,,,,,,,,,,,,,50,755,,,,10.9,,,,,,,10.0,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,76.5,,,,восточный,,,2,,,,,,,,,,,,,20,754,,,,12.0,,,,,,,10.0,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,84.0,,,,восточный,,12.1,2,,,,,0.0,,,,,,,,20,753,,,,11.2,,,,,,,10.0,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,,92.2,,,,восточный,,,2,,,,,,,,,,,True,,10,753,,,,10.0,,,,,,,10.0,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,,,95.4,,,,северо-восточный,,,2,,,,,,,,,,,True,,10,752,,,,9.5,,,,,,,10.0,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,True,,,,,,,,,96.0,,,,северо-восточный,,,2,,,,,,,,,,,,,10,750,,,,9.0,,,,,,,10.0,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,True,,,,,,,,,96.7,,,8.9,северо-восточный,,,1,,,,,9.0,,,,,9.0,,,2,749,,,,9.2,,,,,,,10.0,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,True,,,,,,,,,95.4,,,,,,,0,,,,,,,,,,,,,4,749,,,,10.8,,,,,,,10.0,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,,87.0,,,,юго-западный,,,2,,,,,,,,,,,,,10,748,,,,12.3,,,,,,,9.0,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,78.8,,,,северо-восточный,,,2,,,,,,,,,,,,,50,747,,,,13.2,,,,True,,,9.0,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,95.3,,,,,,14.7,0,,,,,9.0,,,,,,,,20,748,,,,8.0,,,,True,,,9.0,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,96.0,,,,юго-восточный,,,1,,,,,,,,,,,,,20,749,,,,7.9,,,,True,,,10.0,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,,96.7,,,,южный,,,1,,,,,,,,,,,,,20,749,,,,7.9,,,,,,,10.0,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,96.6,,,,южный,,,1,,,,,,,,,,,,,20,748,,,,7.4,,,,,,,10.0,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,96.6,,,6.8,южный,,,1,,,,,0.0,,,,,9.0,,,20,748,,,,7.5,,,,,,,10.0,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,89.8,,,,южный,,,1,,,,,,,,,,,,,20,749,,,,9.6,,,,,,,9.0,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,,66.8,,,,северо-западный,,,1,,,,,,,,,,,,,20,748,,,,12.5,,,,,,,9.0,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,51.1,,,,западный,,,1,,,,,,,,,,,,,50,747,,,,14.6,,,,,,,9.0,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,71.8,,,,северо-восточный,,15.2,2,,,,,0.0,,,,,,,,50,747,,,,11.5,,,,,,,10.0,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,77.8,,,,северный,,,1,,,,,,,,,,,,,50,747,,,,9.9,,,,,,,10.0,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,,,84.8,,,,северо-восточный,,,2,,,,,,,,,,,,,50,746,,,,8.3,,,,,,,10.0,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,79.7,,,,северо-восточный,,,2,,,,,,,,,,,,,50,746,,,,8.1,,,,,,,10.0,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,76.7,,,6.8,северный,,,2,,,,,0.0,,,,,0.0,,,50,745,,,,6.8,,,,,,,10.0,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,69.2,,,6.4,северный,,,2,,,,,,,,,,,,,50,746,,,,8.2,,,,,,,10.0,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,,49.4,,,,северный,,,3,,,,,,,,,,,,,50,746,,,,12.3,,,,,,,10.0,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,38.5,,,,северный,,,4,,,,,,,,,,,,,50,746,,,,14.0,,,,,,,9.0,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,56.7,,,,северо-западный,,14.3,2,,,,,0.0,,,,,,,,50,747,,,,11.5,,,,,,,9.0,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,72.9,,,,,,,0,,,,,,,,,,,,,50,749,,,,6.4,,,,,,,2.0,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,,96.5,,,,,,,0,,,,,,,,,,,,,50,750,,,,2.3,,,,,,,7.0,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,97.2,,,,северо-восточный,,,1,,,,,,,,,,,,,50,752,,,,3.7,,,,,,,10.0,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,97.9,,,2.2,северный,,,1,,,,,0.0,,,,,0.0,,,50,753,,,,3.5,,,,,,,10.0,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,74.2,,,,восточный,,,1,,,,,,,,,,,,,50,754,,,,7.7,,,,,,,9.0,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,,,51.4,,,,южный,,,2,,,,,,,,,,,,,50,754,,,,13.2,,,,,,,4.0,
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,39.9,,,,юго-восточный,,,1,,,,,,,,,,,,,50,754,,,,14.9,,,,,,,9.0,
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,69.0,,,,южный,,15.5,1,,,,,0.0,,,,,,,,50,755,,,,9.4,,,,,,,9.0,
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,69.4,,,,юго-западный,,,2,,,,,,,,,,,,,50,756,,,,6.7,,,,,,,4.0,
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,,,91.2,,,,юго-западный,,,1,,,,,,,,,,,,,50,757,,,,4.1,,,,,,,5.0,
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,88.7,,,,южный,,,1,,,,,,,,,,,,,50,758,,,,3.9,,,,,,,7.0,
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,97.1,,,-0.6,,,,0,,,,,0.0,,,,,0.0,,,50,759,,,,-0.6,,,,,,,1.0,
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,64.9,,,-0.8,южный,,,1,,,,,,,,,,,,,50,760,,,,8.0,,,,,,,2.0,
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,,,33.5,,,,северо-западный,,,2,,,,,,,,,,,,,50,760,,,,11.4,,,,,,,9.0,
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,34.7,,,,северо-западный,,,2,,,,,,,,,,,,,50,760,,,,12.0,,,,,,,9.0,
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,54.8,,,,юго-западный,,13.2,1,,,,,0.0,,,,,,,,50,760,,,,8.9,,,,,,,7.0,
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,76.1,,,,юго-западный,,,2,,,,,,,,,,,,,50,761,,,,3.1,,,,,,,2.0,
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,,,97.8,,,,северо-западный,,,1,,,,,,,,,,,,,50,762,,,,-0.2,,,,,,,0.0,
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,97.8,,,,,,,0,,,,,,,,,,,,,50,762,,,,-1.4,,,,,,,0.0,
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,98.5,,,-2.1,северо-западный,,,1,,,,,0.0,,,,,0.0,,,50,763,,,,-2.0,,,,,,,2.0,
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,59.6,,,,северо-западный,,,1,,,,,,,,,,,,,50,764,,,,6.5,,,,,,,2.0,
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,,,29.2,,,,северо-западный,,,2,,,,,,,,,,,,,50,763,,,,14.3,,,,,,,2.0,
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,25.3,,,,западный,,,2,,,,,,,,,,,,,50,762,,,,14.8,,,,,,,2.0,
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,43.5,,,,юго-западный,,14.9,1,,,,,0.0,,,,,,,,50,763,,,,8.5,,,,,,,1.0,
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,,87.9,,,,западный,,,1,,,,,,,,,,,,,50,763,,,,2.0,,,,,,,0.0,
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,,,97.1,,,,,,,0,,,,,,,,,,,,,50,764,,,,-0.5,,,,,,,0.0,
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,98.5,,,,,,,0,,,,,,,,,,,,,50,764,,,,-1.7,,,,,,,0.0,
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,90.8,,,-2.2,,,,0,,,,,0.0,,,,,0.0,,,50,764,,,,-1.7,,,,,,,0.0,
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,62.5,,,-2.6,северный,,,1,,,,,,,,,,,,,50,765,,,,5.6,,,,,,,0.0,
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,,,,,,,29.7,,,,восточный,,,1,,,,,,,,,,,,,50,763,,,,14.5,,,,,,,2.0,
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,30.6,,,,юго-восточный,,,2,,,,,,,,,,,,,50,762,,,,15.2,,,,,,,9.0,
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,47.1,,,,восточный,,15.8,2,,,,,0.0,,,,,,,,50,761,,,,11.8,,,,,,,10.0,
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,,75.8,,,,северный,,,1,,,,,,,,,,,,,50,761,,,,7.9,,,,,,,9.0,
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,,,,,,67.8,,,,северо-восточный,,,2,,,,,,,,,,,True,,10,760,,,,8.3,,,,,,,10.0,
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,,78.4,,,,северный,,,2,,,,,,,,,,,,,50,759,,,,7.1,,,,True,,,10.0,
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,86.9,,,5.5,юго-западный,,,1,,,,,0.6,,,,,0.6,,,50,759,,,,5.5,,,,True,,,9.0,
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,,,87.7,,,5.2,северный,,,1,,,,,,,,,,,True,,10,758,,,,6.8,,,,,,,10.0,
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,,,74.9,,,,юго-западный,,,1,,,,,,,,,,,,,20,757,,,,11.8,,,,True,,,9.0,
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,True,,,,,,48.6,,,,юго-восточный,,,3,,,,,,,,,,,,,20,755,,,,16.8,,,,,,,1.0,
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,,,66.8,,,,восточный,,16.8,2,,,,,0.7,,,,,,,,20,755,,,,12.5,,,,,,,10.0,
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,,,78.9,,,,северный,,,1,,,,,,,,,,,,,20,754,,,,10.4,,,,,,,10.0,
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,,,,,,,82.1,,,,,,,0,,,,,,,,,,,,,20,754,,,,9.6,,,,,,,10.0,
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,,,96.6,,,,северный,,,1,,,,,,,,,,,,,20,754,,,,5.0,,,,,,,0.0,
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,,,97.2,,,3.8,северный,,,1,,,,,0.0,,,,,0.7,,,20,754,,,,4.7,,,,,,,2.0,
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,,,90.8,,,,,,,0,,,,,,,,,,,,,20,753,,,,7.2,,,,,,,10.0,
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,,,,,,71.2,,,,юго-восточный,,,2,,,,,,,,,,,,,20,752,,,,13.3,,,,,,,10.0,
