timestamp,date,Дождь (незамерзающий),Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),Дождь (незамерзающий) слабый с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,,21.4,36.2,,,северный,2.0,,,2.0
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,741,,,,16.9,57.3,,,восточный,5.0,,22.1,1.0
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,,12.9,66.4,,,восточный,2.0,,,1.0
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,,11.5,74.4,,,,0.0,,,0.0
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,,9.9,83.3,,,юго-восточный,0.0,,,1.0
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,743,,,,8.7,87.3,8.6,,восточный,0.0,,,1.0
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,17.3,57.0,,,северный,0.0,,,2.0
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,22.5,36.0,,,восточный,0.0,,,3.0
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,10.0,,,,,,,,,,,,20,742,,,,23.8,32.2,,,восточный,0.0,,,3.0
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,742,,,,19.8,48.1,,,восточный,0.0,,24.2,4.0
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,,15.9,67.1,,,восточный,0.0,,,2.0
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,,11.9,87.6,,,,0.0,,,0.0
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,743,,,,9.6,94.1,,,,0.0,,,0.0
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,743,,,,8.7,94.7,8.4,,,0.0,,,0.0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,15.8,67.0,,,западный,0.0,,,1.0
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,21.6,50.2,,,северо-восточный,0.0,,,2.0
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,,24.6,39.7,,,восточный,0.0,,,2.0
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,742,,,,20.0,55.0,,,восточный,0.0,,24.9,2.0
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,,17.7,80.5,,,восточный,0.0,,,2.0
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,,14.5,94.9,,,,0.0,,,0.0
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,,11.8,96.8,,,,0.0,,,0.0
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,0,,,0,,,True,,,20,742,,,,11.0,96.7,10.8,,,0.0,,,0.0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,,15.6,87.3,,,западный,0.0,,,1.0
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,,21.7,63.6,,,северный,0.0,,,1.0
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,24.7,46.9,,,юго-восточный,0.0,,,2.0
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,739,,,,20.7,68.9,,,восточный,2.0,,25.4,3.0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,739,,,,17.0,83.0,,,восточный,0.0,,,1.0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,739,,,,14.2,93.1,,,,0.0,,,0.0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,739,,,,13.0,94.9,,,,0.0,,,0.0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,0,,,0,,,True,,,4,739,,,,14.3,98.7,12.6,,,10.0,,,0.0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,True,,,,,,,,,,,20,740,,,,17.7,79.4,,,северо-западный,1.0,,,1.0
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,22.4,61.7,,,северо-западный,0.0,,,3.0
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,24.3,54.3,,,восточный,7.0,,,1.0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,739,,,,21.4,69.5,,,восточный,2.0,,25.1,2.0
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,739,,,,18.6,83.8,,,восточный,0.0,,,2.0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,739,,,,15.3,94.4,,,восточный,0.0,,,1.0
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,739,,,,13.9,96.8,,,,0.0,,,0.0
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,0,,,0,,,,True,,1,739,,,,15.1,98.7,13.6,,западный,,,,1.0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,,True,,1,739,,,,15.9,98.7,,,западный,,,,1.0
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,,22.3,68.8,,True,северный,0.0,,,1.0
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,24.3,59.8,,True,юго-восточный,0.0,,,2.0
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,737,,,,21.9,53.4,,,восточный,2.0,,25.3,2.0
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,18.5,75.5,,,,10.0,,,0.0
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,16.0,90.8,,,,7.0,,,0.0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,15.7,92.0,,,,9.0,,,0.0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,736,,,,14.4,95.6,14.3,,,5.0,,,0.0
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,18.7,80.1,14.2,,западный,7.0,,,1.0
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,21.4,66.5,,,восточный,9.0,,,2.0
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,22.8,61.0,,,восточный,10.0,,,3.0
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,737,,,,20.3,79.3,,,восточный,10.0,,23.8,4.0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,True,,,,4,737,,,,18.0,94.5,,,восточный,10.0,,,1.0
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,True,,,,,,,4,738,,,,17.7,98.1,,,,10.0,,,0.0
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,True,,,4,738,,,,17.5,97.5,,,,10.0,,,0.0
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,3,,,3,,,True,,,4,739,,,,16.2,98.7,16.1,,,10.0,,,0.0
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,,True,,,4,740,,,,17.1,97.5,,,южный,10.0,,,2.0
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,,19.7,78.7,,,юго-восточный,10.0,,,3.0
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,,20.8,69.4,,,восточный,10.0,,,3.0
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,742,,,,18.3,78.0,,,восточный,4.0,,21.1,3.0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,743,,,,16.7,81.9,,,восточный,9.0,,,2.0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,15.5,85.6,,,западный,9.0,,,1.0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,12.8,95.5,,,восточный,0.0,,,1.0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,744,,,,14.2,88.9,12.5,,северо-восточный,10.0,,,1.0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,,16.2,82.9,,,северо-западный,10.0,,,2.0
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,,21.2,61.1,,,юго-восточный,2.0,,,1.0
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,,23.2,46.5,,,восточный,4.0,,,3.0
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,745,,,,17.6,61.4,,,восточный,2.0,,24.7,3.0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,745,,,,13.9,75.3,,,,2.0,,,0.0
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,11.1,89.3,,,восточный,0.0,,,1.0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,10.0,92.2,,,,0.0,,,0.0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,744,,,,9.1,94.1,8.9,,,0.0,,,0.0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,15.7,69.3,,,северо-западный,0.0,,,2.0
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,,21.0,51.4,,,восточный,0.0,,,3.0
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,,23.0,39.0,,,восточный,0.0,,,4.0
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,740,,,,17.5,57.8,,,восточный,0.0,,24.5,3.0
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,740,,,,12.2,80.3,,,восточный,0.0,,,1.0
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,739,,,,10.7,85.7,,,восточный,0.0,,,1.0
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,9.8,91.6,,,,0.0,,,0.0
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,737,,,,9.0,93.5,8.9,,восточный,0.0,,,1.0
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,16.5,63.7,8.6,,восточный,0.0,,,1.0
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,21.8,42.8,,,восточный,0.0,,,4.0
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,14.0,,,,,,,,,,,,20,736,,,,21.7,37.8,,,восточный,4.0,,,5.0
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,11.0,,,0,,,,,,,,,20,736,,,,17.6,56.3,,,восточный,0.0,,23.9,4.0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,15.4,66.5,,,восточный,2.0,,,3.0
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,10.9,84.5,,,восточный,2.0,,,1.0
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,10.8,88.0,,,восточный,0.0,,,2.0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,737,,,,10.3,89.8,9.7,,,4.0,,,0.0
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,16.2,63.6,,,восточный,6.0,,,3.0
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,22.0,44.6,,,юго-восточный,4.0,,,3.0
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,10.0,,,,,,,,,,,,20,736,,,,22.6,38.1,,,восточный,2.0,,,5.0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,10.0,,,0,,,,,,,,,20,736,,,,17.8,51.9,,,восточный,0.0,,24.1,4.0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,13.1,71.7,,,восточный,9.0,,,1.0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,13.9,69.9,,,юго-западный,9.0,,,2.0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,11.5,81.8,,,,9.0,,,0.0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,738,,,,10.1,86.2,9.7,,,9.0,,,0.0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,15.3,65.6,,,западный,5.0,,,1.0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,19.5,52.0,,,северо-западный,9.0,,,2.0
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,22.4,49.4,,,северо-восточный,5.0,,,2.0
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,0,,,,,,,,,20,739,,,,18.2,68.0,,,восточный,2.0,,23.0,3.0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,740,,,,15.2,81.7,,,восточный,5.0,,,1.0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,740,,,,13.7,87.1,,,,5.0,,,0.0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,741,,,,14.5,82.7,,,,9.0,,,0.0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,1.0,,,1.0,,,,,,10,742,,,,13.1,96.8,12.9,True,,10.0,,,0.0
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,15.5,81.8,,True,юго-западный,10.0,,,1.0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,19.2,67.8,,,восточный,9.0,,,2.0
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,20.2,65.8,,,восточный,4.0,,,3.0
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,0.0,,,,,,,,,20,743,,,,16.8,76.3,,,восточный,0.0,,21.4,2.0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,15.0,91.9,,,южный,2.0,,,1.0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,14.5,97.4,,,,4.0,,,0.0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,,True,,1,743,,,,14.2,99.4,,,северо-восточный,,,,1.0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,0.0,,,0.0,,,,True,,1,743,,,,13.5,98.7,13.3,,восточный,,,,1.0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,True,,,,,,,,,,,4,744,,,,14.4,98.7,13.5,,западный,10.0,,,1.0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,18.6,70.8,,,восточный,9.0,,,2.0
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,20.9,63.4,,,юго-восточный,4.0,,,2.0
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,0.0,,,,,,,,,20,743,,,,18.0,52.7,,,восточный,7.0,,21.3,2.0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,16.0,77.7,,,южный,9.0,,,1.0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,743,,,,12.7,91.2,,,,6.0,,,0.0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,12.6,93.6,,,,9.0,,,0.0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,0.0,,,0.0,,,True,,,4,744,,,,13.2,96.2,12.0,,,10.0,,,0.0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,,,,10,745,,,,15.1,86.1,,,западный,10.0,,,1.0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,,17.3,75.3,,,юго-восточный,10.0,,,1.0
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,,17.0,76.8,,,юго-западный,10.0,,,2.0
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,0.0,,,,,,,,,20,746,,,,14.7,83.9,,,восточный,5.0,,18.0,1.0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,747,,,,10.8,94.2,,,,2.0,,,0.0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,747,,,,10.2,96.7,,,восточный,0.0,,,1.0
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,747,,,,8.9,96.7,,,восточный,0.0,,,1.0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,0.0,,,0.0,,,True,,,4,747,,,,11.9,98.0,8.5,,,10.0,,,0.0
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,True,,,4,747,,,,13.1,92.4,,,западный,10.0,,,1.0
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,,18.7,59.7,,,западный,0.0,,,2.0
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,,22.0,37.9,,,северо-восточный,0.0,,,4.0
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,11.0,,,0.0,,,,,,,,,20,745,,,,17.0,58.9,,,восточный,0.0,,22.9,4.0
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,745,,,,11.5,86.3,,,,0.0,,,0.0
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,745,,,,8.9,92.8,,,восточный,0.0,,,1.0
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,745,,,,7.8,94.0,,,,0.0,,,0.0
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,0.0,,,0.0,,,,,,20,745,,,,8.8,94.7,6.9,,,10.0,,,0.0
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,,11.8,85.8,,,северо-западный,10.0,,,1.0
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,,18.6,54.7,,,восточный,2.0,,,3.0
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,,20.8,44.9,,,восточный,0.0,,,3.0
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,0.0,,,,,,,,,20,745,,,,14.9,65.5,,,восточный,0.0,,22.2,3.0
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,746,,,,10.2,85.6,,,восточный,0.0,,,1.0
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,746,,,,8.1,92.8,,,восточный,0.0,,,1.0
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,746,,,,7.0,96.0,,,,0.0,,,0.0
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,0.0,,,0.0,,,,,,20,746,,,,5.5,95.9,5.2,,,0.0,,,0.0
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,747,,,,12.2,80.3,,,северо-западный,0.0,,,1.0
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,,17.8,54.5,,,восточный,0.0,,,3.0
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,,20.8,44.9,,,восточный,0.0,,,4.0
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,0.0,,,,,,,,,20,746,,,,15.8,68.0,,,восточный,0.0,,22.2,2.0
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,746,,,,11.7,85.2,,,восточный,0.0,,,1.0
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,746,,,,8.5,94.1,,,,0.0,,,0.0
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,745,,,,7.6,96.6,,,восточный,0.0,,,1.0
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,,0.0,,,0.0,,,,True,,1,745,,,,7.9,98.0,5.8,,,,,,0.0
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,,12.4,76.6,,True,западный,0.0,,,1.0
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,,19.6,45.5,,,восточный,0.0,,,3.0
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,,22.2,42.9,,,восточный,0.0,,,4.0
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,0.0,,,,,,,,,10,744,,,,16.6,62.0,,,восточный,0.0,,23.2,2.0
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,744,,,,10.8,84.5,,,восточный,0.0,,,1.0
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,743,,,,8.9,89.1,,,восточный,0.0,,,1.0
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,743,,,,7.6,94.7,,,восточный,0.0,,,1.0
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,0.0,,,0.0,,,,,,20,743,,,,6.6,96.0,6.5,,восточный,0.0,,,1.0
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,,13.0,73.6,,,западный,0.0,,,1.0
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,,18.9,53.7,,,северный,0.0,,,2.0
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,,22.6,41.9,,,западный,0.0,,,2.0
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,,0.0,,,,,,,,,10,741,,,,16.9,70.0,,,восточный,0.0,,23.1,2.0
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,741,,,,12.8,83.6,,,,0.0,,,0.0
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,741,,,,9.5,93.5,,,восточный,0.0,,,1.0
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,,,,,,,10,741,,,,8.5,96.0,,,,0.0,,,0.0
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,0.0,,,0.0,,,,,,20,741,,,,8.4,96.7,7.6,,восточный,0.0,,,1.0
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,,14.3,77.9,,,северо-западный,0.0,,,1.0
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,,19.7,56.1,,,северо-восточный,0.0,,,2.0
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,,22.3,45.9,,,северо-восточный,7.0,,,1.0
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,,,,0.0,,,,,,,,,10,740,,,,17.0,64.2,,,юго-восточный,0.0,,23.7,2.0
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,,,,,,,10,741,,,,11.8,85.2,,,восточный,0.0,,,1.0
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,,,,,,,,,,,,,,10,741,,,,10.2,90.4,,,восточный,0.0,,,1.0
