timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C",Дождь со снегом (ледяной дождь),"Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Количество облаков увеличилось,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Снег умеренный непрерывный,"Температура воздуха, °C",Снег сильный непрерывный,Снег слабый непрерывный,Количество облаков не изменилось,Балл общей облачности
1600344000,"Четверг, 17 сентября
12:00 (UTC)",,,,,,,,,,33.8,,,,юго-западный,,,,3,,,,,,,,,,10.0,748,,18.1,,,,9.0
1600354800,"Четверг, 17 сентября
15:00 (UTC)",,,,,,,,,,50.0,,,,юго-восточный,,18.6,,2,,,0,,,,,,,10.0,746,,15.8,,,,10.0
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,,,,,,,,,46.3,,,,южный,,,,3,,,,,,,,,,10.0,745,,14.6,,,,7.0
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,,,,,,,,,40.5,,,,южный,,,,3,,,,,,,,,,10.0,744,,13.8,,,,2.0
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,,,,,,,,,32.5,,,,южный,,,,3,,,,,,,,,,10.0,742,,14.7,,,,0.0
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,12.0,,,,,,,,33.1,,,13.4,юго-западный,,,,4,,,0,,,,0,,,10.0,740,,14.1,,,,10.0
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,12.0,,,,,,,,29.6,,,,юго-западный,,,,6,,,,,,,,,,10.0,740,,17.2,,,,5.0
1600419600,"Пятница, 18 сентября
09:00 (UTC)",,12.0,,,,,,,,25.6,,,,юго-западный,,,,5,,,,,,,,,,10.0,740,,20.1,,,,5.0
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,12.0,,,,,,,,47.7,,,,северо-западный,,,,5,,,,,,,,,,10.0,740,,16.1,,,,7.0
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,,,,,,,,,94.1,,,,восточный,,20.5,,1,,,4,,,,,True,,4.0,741,,9.1,,,,10.0
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,,,,,,,,,98.0,,,,юго-восточный,,,,1,True,,,,,,,,,4.0,740,,8.9,,,,10.0
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,,,,,,,,,98.7,,,,западный,,,,2,,,,,,,,,True,1.0,740,,7.9,,,,10.0
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,,,,,,,,,98.6,,,,западный,,,,1,,,,,,,,,True,1.0,738,,7.4,,,,6.0
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,,,,,,,,,98.6,,,4.8,юго-западный,,,,1,,,5,,,,9,,True,4.0,738,,4.9,,,,10.0
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,,93.4,,,,северо-западный,,,,4,,,,,,,,,True,4.0,739,,8.3,,,,9.0
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,,,,,,,,87.2,,,,северо-западный,,,,5,,,,,,,,,,10.0,739,,8.2,,,,10.0
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,,,,,,,,77.7,,,,северо-западный,,,,4,,,,,,,,,,10.0,739,,9.7,,,,10.0
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,11.0,,,,,,,,83.7,,,,северо-западный,,9.7,,3,True,,менее 0.1,,,,,,,10.0,740,,8.6,,,,10.0
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,82.5,,,,северо-западный,,,,4,,,,,,,,,,10.0,740,,8.2,,,True,9.0
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,85.4,,,,западный,,,,4,,,,,,,,,,10.0,740,,7.7,,,,9.0
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,86.5,,,,западный,,,,3,,,,,,,,,,10.0,740,,7.1,,,,6.0
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,,,,,93.9,,,5.6,западный,,,,4,,,0,,,,менее 0.1,,,10.0,740,,5.6,,,,4.0
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,83.0,,,5.6,западный,,,,5,,,,,,,,,,10.0,741,,7.5,,,,9.0
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,11.0,,,,,,,,66.1,,,,северо-западный,,,,5,,,,,,,,,,10.0,742,,9.3,,,,9.0
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,13.0,,,,,,,,57.3,,,,северо-западный,,,,7,,,,,,,,,,10.0,742,,10.9,,,,6.0
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,12.0,,,True,,,,,79.5,,,,северо-западный,,11.2,,2,,,0.3,,,,,,,10.0,744,,7.3,,,,7.0
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,True,,,,84.6,,,,западный,,,,3,,,,,,,,,,10.0,745,,5.9,,,,2.0
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,81.0,,,,западный,,,,4,,,,,,,,,,10.0,746,,5.4,,,,4.0
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,83.8,,,,западный,,,,2,,,,,,,,,,10.0,747,,4.4,,,,0.0
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,,,,,95.1,,,1.7,юго-западный,,,,3,,,менее 0.1,,,,0.3,,,10.0,747,,1.8,,,,7.0
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,73.3,,,1.7,западный,,,,3,,,,,,,,,,10.0,748,,8.3,,,,7.0
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,12.0,,,,,,,,56.3,,,,западный,,,,6,,,,,,,,,,10.0,747,,11.5,,,,10.0
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,13.0,,,,,,,,55.7,,,,западный,,,,7,,,,,,,,,,10.0,746,,12.4,,,,10.0
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,12.0,,,,,,,,56.9,,,,западный,,13.2,,4,,,0,,,,,,,10.0,746,,12.5,,,,9.0
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,65.5,,,,западный,,,,3,,,,,,,,,,10.0,746,,10.9,,,,7.0
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,74.5,,,,западный,,,,2,,,,,,,,,,10.0,746,,9.5,,,,7.0
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,83.6,,,,юго-западный,,,,2,,,,,,,,,,10.0,746,,7.6,,,,7.0
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,,85.9,,,7.3,юго-западный,,,,2,,,0,,,,0,,,10.0,747,,7.5,,,,9.0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,72.0,,,,северо-западный,,,,3,,,,,,,,,,10.0,748,,12.5,,,,4.0
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,10.0,,,,,,,,57.5,,,,западный,,,,5,,,,,,,,,,10.0,747,,16.2,,,,5.0
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,12.0,,,,,,,,50.3,,,,западный,,,,6,,,,,,,,,,10.0,746,,18.4,,,,7.0
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,11.0,,,,,,,,59.2,,,,западный,,18.4,,3,,,0,,,,,,,10.0,746,,16.6,,,,6.0
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,71.2,,,,юго-западный,,,,4,,,,,,,,,,10.0,746,,13.2,,,,0.0
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,78.4,,,,западный,,,,2,,,,,,,,,,10.0,746,,10.6,,,,0.0
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,83.2,,,,западный,,,,2,,,,,,,,,,10.0,746,,8.8,,,,0.0
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,90.8,,,6.8,юго-западный,,,,3,,,0,,,,0,,,,746,,6.8,,,,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,73.8,,,6.7,западный,,,,2,,,,,,,,,,10.0,747,,13.9,,,,0.0
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,46.7,,,,западный,,,,4,,,,,,,,,,10.0,747,,19.6,,,,0.0
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,36.7,,,,северо-западный,,,,3,,,,,,,,,,10.0,747,,21.3,,,,0.0
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,49.9,,,,северный,,21.7,,1,,,0,,,,,,,10.0,748,,18.0,,,,0.0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,86.2,,,,западный,,,,1,,,,,,,,,,10.0,749,,9.7,,,,0.0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,94.7,,,,юго-западный,,,,1,,,,,,,,,,10.0,749,,7.3,,,,0.0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,94.0,,,,,,,,0,,,,,,,,,,10.0,750,,7.9,,,,7.0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,98.0,,,6.8,восточный,,,,1,,,0,,,,0,,True,4.0,751,,7.4,,,,2.0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,84.2,,,6.1,восточный,,,,2,,,,,,,,,,10.0,751,,13.0,,,,6.0
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,54.5,,,,юго-восточный,,,,2,,,,,,,,,,10.0,752,,19.4,,,,7.0
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,43.2,,,,восточный,,,,3,,,,,,,,,,10.0,751,,21.3,,,,2.0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,54.5,,,,юго-восточный,,21.5,,3,,,0,,,,,,,10.0,752,,17.9,,,,7.0
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,73.2,,,,восточный,,,,1,,,,,,,,,,10.0,752,,13.5,,,,7.0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,70.9,,,,восточный,,,,2,,,,,,,,,,10.0,753,,11.8,,,,6.0
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,83.7,,,,,,,,0,,,,,,,,,,10.0,753,,8.9,,,,4.0
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,78.3,,,8.6,восточный,,,,2,,,0,,,,0,,,10.0,753,,9.8,,,,5.0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,56.7,,,,восточный,,,,1,,,,,,,,,,10.0,754,,14.5,,,,7.0
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,39.8,,,,юго-восточный,,,,4,,,,,,,,,,10.0,754,,18.2,,,,7.0
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,30.9,,,,юго-восточный,,,,4,,,,,,,,,,10.0,753,,19.4,,,,7.0
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,52.3,,,,юго-восточный,,19.9,,1,,,0,,,,,,,10.0,753,,15.0,,,,9.0
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,64.8,,,,восточный,,,,2,,,,,,,,,,10.0,753,,11.6,,,,4.0
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,63.2,,,,восточный,,,,2,,,,,,,,,,10.0,753,,10.4,,,,2.0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,73.8,,,,восточный,,,,2,,,,,,,,,,10.0,753,,8.4,,,,5.0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,82.2,,,5.7,северо-восточный,,,,1,,,0,,,,0,,,10.0,754,,5.7,,,,9.0
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,51.3,,,5.7,юго-восточный,,,,4,,,,,,,,,,10.0,754,,12.8,,,,2.0
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,38.3,,,,юго-восточный,,,,3,,,,,,,,,,10.0,754,,18.9,,,,2.0
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,23.5,,,,юго-восточный,,,,4,,,,,,,,,,10.0,754,,21.7,,,,4.0
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,40.6,,,,юго-восточный,,22.1,,2,,,0,,,,,,,10.0,755,,16.2,,,,2.0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,55.4,,,,юго-восточный,,,,3,,,,,,,,,,10.0,756,,12.7,,,,0.0
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,50.6,,,,юго-восточный,,,,3,,,,,,,,,,10.0,757,,10.3,,,,0.0
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,68.1,,,,восточный,,,,2,,,,,,,,,,10.0,757,,7.4,,,,0.0
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,72.3,,,5.2,восточный,,,,2,,,0,,,,0,,,10.0,758,,6.0,,,,2.0
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,60.0,,,,восточный,,,,3,,,,,,,,,,10.0,758,,11.5,,,,0.0
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,10.0,,,,,,,,28.5,,,,юго-восточный,,,,5,,,,,,,,,,10.0,758,,17.8,,,,1.0
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,10.0,,,,,,,,27.0,,,,юго-восточный,,,,4,,,,,,,,,,10.0,758,,18.9,,,,4.0
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,,,,41.5,,,,юго-восточный,,19.1,,2,,,0,,,,,,,10.0,758,,15.2,,,,2.0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,53.4,,,,юго-восточный,,,,2,,,,,,,,,,10.0,759,,10.8,,,,0.0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,56.0,,,,юго-восточный,,,,1,,,,,,,,,,10.0,759,,9.1,,,,0.0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,60.8,,,,юго-восточный,,,,3,,,,,,,,,,10.0,760,,8.0,,,,0.0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,73.9,,,6.0,юго-восточный,,,,2,,,0,,,,0,,,10.0,760,,6.0,,,,0.0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,50.7,,,5.7,юго-восточный,,,,2,,,,,,,,,,10.0,761,,11.8,,,,0.0
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,28.2,,,,юго-восточный,,,,3,,,,,,,,,,10.0,760,,18.1,,,,7.0
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,24.5,,,,юго-восточный,,,,3,,,,,,,,,,10.0,760,,18.9,,,,9.0
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,,,,32.7,,,,юго-восточный,,19.9,,1,,,0,,,,,,,10.0,759,,15.4,,,,9.0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,50.1,,,,восточный,,,,2,,,,,,,,,,10.0,759,,11.0,,,,6.0
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,60.6,,,,восточный,,,,1,,,,,,,,,,10.0,760,,8.8,,,,2.0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,76.3,,,,восточный,,,,2,,,,,,,,,,10.0,760,,7.3,,,,0.0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,85.1,,,5.4,восточный,,,,1,,,0,,,,0,,,10.0,760,,5.4,,,,2.0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,57.0,,,4.5,восточный,,,,2,,,,,,,,,,10.0,760,,11.3,,,,7.0
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,29.7,,,,юго-восточный,,,,3,,,,,,,,,,10.0,759,,18.2,,,,9.0
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,27.1,,,,южный,,,,3,,,,,,,,,,10.0,758,,19.8,,,,10.0
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,,43.6,,,,юго-восточный,,19.8,,2,,,0,,,,,,,10.0,757,,16.2,,,,7.0
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,60.2,,,,восточный,,,,2,,,,,,,,,,10.0,757,,12.3,,,,6.0
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,61.1,,,,восточный,,,,2,,,,,,,,,,10.0,756,,10.8,,,,7.0
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,77.5,,,,восточный,,,,2,,,,,,,,,,10.0,756,,8.0,,,,7.0
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,72.8,,,7.6,восточный,,,,2,,,0,,,,0,,,10.0,757,,8.5,,,,9.0
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,63.0,,,,восточный,,,,2,,,,,,,,,,10.0,757,,11.5,,,,9.0
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,40.2,,,,юго-восточный,,,,2,,,,,,,,,,10.0,756,,17.7,,,,9.0
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,23.9,,,,юго-восточный,,,,3,,,,,,,,,,10.0,756,,20.5,,,,5.0
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,,38.7,,,,юго-восточный,,20.5,,2,,,0,,,,,,,10.0,756,,15.6,,,,4.0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,58.7,,,,восточный,,,,1,,,,,,,,,,10.0,756,,11.6,,,,2.0
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,73.0,,,,восточный,,,,1,,,,,,,,,,10.0,756,,9.4,,,,2.0
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,72.3,,,,восточный,,,,2,,,,,,,,,,10.0,757,,8.8,,,,0.0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,81.8,,,7.3,восточный,,,,2,,,0,,,,0,,,10.0,757,,7.3,,,,2.0
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,67.5,,,7.0,восточный,,,,2,,,,,,,,,,10.0,758,,11.6,,,,6.0
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,30.9,,,,восточный,,,,2,,,,,,,,,,10.0,757,,21.8,,,,6.0
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,23.3,,,,юго-восточный,,,,3,,,,,,,,,,10.0,757,,21.3,,,,7.0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,38.3,,,,юго-восточный,,21.4,,1,,,0,,,,,,,10.0,756,,16.1,,,,2.0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,49.4,,,,восточный,,,,2,,,,,,,,,,10.0,757,,12.6,,,,0.0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,77.5,,,,восточный,,,,2,,,,,,,,,,10.0,757,,8.5,,,,0.0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,79.5,,,,восточный,,,,2,,,,,,,,,,10.0,757,,7.1,,,,0.0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,85.1,,,5.1,северо-восточный,,,,1,,,0,,,,0,,,10.0,757,,5.2,,,,0.0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,72.6,,,,северо-восточный,,,,2,,,,,,,,,,10.0,758,,10.4,,,,0.0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,36.5,,,,юго-восточный,,,,2,,,,,,,,,,10.0,758,,19.9,,,,2.0
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,32.3,,,,юго-восточный,,,,3,,,,,,,,,,10.0,757,,21.2,,,,0.0
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,49.7,,,,юго-восточный,,21.3,,1,,,0,,,,,,,10.0,757,,16.0,,,,2.0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,77.7,,,,,,,,0,,,,,,,,,,10.0,757,,9.6,,,,0.0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,90.8,,,,восточный,,,,1,,,,,,,,,,10.0,758,,7.0,,,,0.0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,94.6,,,,северо-восточный,,,,1,,,,,,,,,,10.0,758,,6.2,,,,0.0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,95.9,,,4.3,северо-восточный,,,,1,,,0,,,,0,,,10.0,758,,4.3,,,,4.0
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,79.9,,,4.2,северо-восточный,,,,1,,,,,,,,,,10.0,758,,9.9,,,,7.0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,42.1,,,,северо-восточный,,,,1,,,,,,,,,,10.0,758,,19.4,,,,2.0
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,36.9,,,,северо-восточный,,,,1,,,,,,,,,,10.0,758,,20.4,,,,4.0
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,65.2,,,,северо-западный,,21.1,,1,,,0,,,,,,,10.0,757,,13.5,,,,7.0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,80.5,,,,северо-восточный,,,,1,,,,,,,,,,10.0,758,,10.1,,,,2.0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,84.2,,,,восточный,,,,1,,,,,,,,,,10.0,758,,8.0,,,,0.0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,90.0,,,,восточный,,,,1,,,,,,,,,,10.0,758,,5.4,,,,0.0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,95.2,,,3.7,восточный,,,,1,,,0,,,,0,,,10.0,758,,3.7,,,,2.0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,76.4,,,3.6,северо-восточный,,,,1,,,,,,,,,,10.0,759,,8.4,,,,4.0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,44.6,,,,северо-восточный,,,,1,,,,,,,,,,10.0,759,,17.7,,,,2.0
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,30.4,,,,северо-восточный,,,,2,,,,,,,,,,10.0,758,,19.2,,,,2.0
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,41.9,,,,восточный,,19.6,,2,,,0,,,,,,,10.0,759,,15.8,,,,6.0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,65.1,,,,восточный,,,,2,,,,,,,,,,10.0,760,,11.2,,,,2.0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,66.3,,,,восточный,,,,2,,,,,,,,,,10.0,761,,8.1,,,,0.0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,74.3,,,,восточный,,,,1,,,,,,,,,,10.0,761,,5.2,,,,2.0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,79.0,,,3.6,восточный,,,,1,,,0,,,,0,,,10.0,762,,3.6,,,,2.0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,65.2,,,3.3,юго-восточный,,,,2,,,,,,,,,,10.0,762,,7.4,,,,0.0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,34.9,,,,восточный,,,,3,,,,,,,,,,10.0,762,,12.5,,,,2.0
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,27.0,,,,юго-восточный,,,,2,,,,,,,,,,10.0,761,,14.7,,,,2.0
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,43.4,,,,юго-восточный,,14.9,,2,,,0,,,,,,,10.0,761,,10.3,,,,6.0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,66.9,,,,,,,,0,,,,,,,,,,10.0,760,,4.2,,,,4.0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,66.7,,,,,,,,0,,,,,,,,,,10.0,760,,3.3,,,,0.0
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,87.0,,,,,,,,0,,,,,,,,,,10.0,760,,-0.3,,,,0.0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,90.2,,,-1.4,,,,,0,,,0,,,,0,,,10.0,760,,-1.4,,,,0.0
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,70.3,,,-1.4,,,,,0,,,,,,,,,,10.0,760,,6.1,,,,7.0
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,30.6,,,,юго-западный,,,,3,,,,,,,,,,10.0,759,,15.3,,,,6.0
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,31.0,,,,юго-западный,,,,3,,,,,,,,,,10.0,758,,16.7,,,,9.0
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,39.3,,,,южный,,17.1,,1,,,0,,,,,,,10.0,757,,11.8,,,,5.0
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,43.9,,,,,,,,0,,,,,,,,,,10.0,757,,7.7,,,,2.0
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,64.4,,,,восточный,,,,1,,,,,,,,,,10.0,757,,3.8,,,,5.0
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,78.1,,,,,,,,0,,,,,,,,,,10.0,757,,1.5,,,,5.0
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,84.4,,,-0.6,,,,,0,,,0,,,,0,,,10.0,757,,-0.6,,,,2.0
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,54.8,,,-1.2,,,,,0,,,,,,,,,,10.0,758,,8.9,,,,7.0
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,32.6,,,,восточный,,,,2,,,,,,,,,,10.0,757,,16.6,,,,7.0
