timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),Дождь (незамерзающий) сильный непрерывный,"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),"Осадки за 12 часов, мм",Ливневой дождь очень сильный,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый
1601528400,"Четверг, 1 октября
05:00 (UTC)",,,,,,,,,,,80.8,,,,,,,0,,,,,,True,10.0,756,,,8.1,,,2.0,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,61.5,,,5.2,,,,0,,0,,,,,10.0,756,,,12.6,,,2.0,
1601535600,"Четверг, 1 октября
07:00 (UTC)",,,,,,,,,,,52.2,,,,юго-восточный,,,1,,,,,,,10.0,756,,,14.7,,,0.0,
1601539200,"Четверг, 1 октября
08:00 (UTC)",,,,,,,,,,,44.4,,,,юго-восточный,,,1,,,,,,,10.0,756,,,16.9,,,0.0,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,34.3,,,,юго-восточный,,,3,,,,,,,10.0,755,,,17.4,,,2.0,
1601546400,"Четверг, 1 октября
10:00 (UTC)",,,,,,,,,,,28.6,,,,юго-восточный,,,2,,,,,,,10.0,755,,,18.1,,,2.0,
1601550000,"Четверг, 1 октября
11:00 (UTC)",,,,,,,,,,,27.9,,,,юго-восточный,,,2,,,,,,,10.0,755,,,18.6,,,2.0,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,,29.9,,,,южный,,,2,,,,,,,10.0,755,,,17.5,,,4.0,
1601557200,"Четверг, 1 октября
13:00 (UTC)",,,,,,,,,,,33.0,,,,,,,0,,,,,,,10.0,755,,,17.1,,,6.0,
1601560800,"Четверг, 1 октября
14:00 (UTC)",,,,,,,,,,,46.7,,,,,,,0,,,,,,,10.0,755,,,15.1,,,6.0,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,,59.5,,,,,,,0,,0,,,,,10.0,755,,,13.1,,,6.0,
1601568000,"Четверг, 1 октября
16:00 (UTC)",,,,,,,,,,,74.1,,,,,,,0,,,,,,,10.0,755,,,10.3,,,6.0,
1601571600,"Четверг, 1 октября
17:00 (UTC)",,,,,,,,,,,80.9,,,,,,,0,,,,,,,,756,,,9.2,,,2.0,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,83.7,,,,,,18.9,0,,0,,,,,,756,,,8.4,,,0.0,
1601578800,"Четверг, 1 октября
19:00 (UTC)",,,,,,,,,,,86.6,,,,,,,0,,,,,,,,756,,,7.9,,,,
1601582400,"Четверг, 1 октября
20:00 (UTC)",,,,,,,,,,,87.8,,,,,,,0,,,,,,,,756,,,7.6,,,,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,88.9,,,,,,,0,,,,,,True,,756,,,7.2,,,0.0,
1601589600,"Четверг, 1 октября
22:00 (UTC)",,,,,,,,,,,88.9,,,,,,,0,,,,,,,,757,,,6.9,,,,
1601593200,"Четверг, 1 октября
23:00 (UTC)",,,,,,,,,,,88.9,,,,,,,0,,,,,,,,757,,,6.2,,,,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,92.6,,,,,,,0,,,,,,True,,757,,,5.6,,,0.0,
1601600400,"Пятница, 2 октября
01:00 (UTC)",,,,,,,,,,,94.6,,,,,,,0,,,,,,,,756,,,5.3,,,,
1601604000,"Пятница, 2 октября
02:00 (UTC)",,,,,,,,,,,92.6,,,,,,,0,,,,,,,,757,,,5.4,,,,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,,88.8,,,5.3,,,,0,,0,,0,,True,,757,,,5.4,,,0.0,
1601611200,"Пятница, 2 октября
04:00 (UTC)",,,,,,,,,,,91.3,,,,,,,0,,,,,,True,4.0,757,,,5.0,,,0.0,
1601614800,"Пятница, 2 октября
05:00 (UTC)",,,,,,,,,,,81.8,,,,,,,0,,,,,,True,4.0,757,,,7.0,,,0.0,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,60.3,,,4.9,,,,0,,0,,,,True,10.0,757,,,11.1,,,0.0,
1601622000,"Пятница, 2 октября
07:00 (UTC)",,,,,,,,,,,54.7,,,,,,,0,,,,,,,10.0,757,,,13.0,,,2.0,
1601625600,"Пятница, 2 октября
08:00 (UTC)",,,,,,,,,,,48.7,,,,юго-восточный,,,1,,,,,,,10.0,757,,,15.0,,,4.0,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,46.0,,,,,,,0,,,,,,,10.0,757,,,16.9,,,7.0,
1601632800,"Пятница, 2 октября
10:00 (UTC)",,,,,,,,,,,43.6,,,,юго-восточный,,,1,,,,,,,10.0,757,,,18.3,,,7.0,
1601636400,"Пятница, 2 октября
11:00 (UTC)",,,,,,,,,,,37.8,,,,юго-восточный,,,1,,,,,,,10.0,757,,,19.7,,,7.0,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,36.1,,,,юго-восточный,,,2,,,,,,,10.0,757,,,19.5,,,7.0,
1601643600,"Пятница, 2 октября
13:00 (UTC)",,,,,,,,,,,37.8,,,,юго-восточный,,,1,,,,,,,10.0,757,,,19.0,,,6.0,
1601647200,"Пятница, 2 октября
14:00 (UTC)",,,,,,,,,,,39.2,,,,юго-восточный,,,2,,,,,,,10.0,757,,,18.3,,,6.0,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,,51.1,,,,,,,0,,0,,,,,10.0,757,,,15.9,,,7.0,
1601654400,"Пятница, 2 октября
16:00 (UTC)",,,,,,,,,,,63.4,,,,,,,0,,,,,,,,757,,,13.4,,,7.0,
1601658000,"Пятница, 2 октября
17:00 (UTC)",,,,,,,,,,,75.8,,,,,,,0,,,,,,,,757,,,11.0,,,6.0,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,83.3,,,,,,19.8,0,,0,,,,,,758,,,9.9,,,7.0,
1601665200,"Пятница, 2 октября
19:00 (UTC)",,,,,,,,,,,85.6,,,,,,,0,,,,,,,,758,,,9.5,,,,
1601668800,"Пятница, 2 октября
20:00 (UTC)",,,,,,,,,,,87.9,,,,,,,0,,,,,,,,758,,,9.1,,,,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,89.7,,,,,,,0,,,,,,True,,758,,,8.7,,,10.0,
1601676000,"Пятница, 2 октября
22:00 (UTC)",,,,,,,,,,,91.5,,,,,,,0,,,,,,,,758,,,8.4,,,,
1601679600,"Пятница, 2 октября
23:00 (UTC)",,,,,,,,,,,93.4,,,,,,,0,,,,,,,,758,,,7.6,,,,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,94.7,,,,,,,0,,,,,,True,,758,,,7.4,,,10.0,
1601686800,"Суббота, 3 октября
01:00 (UTC)",,,,,,,,,,,95.3,,,,,,,0,,,,,,,,758,,,6.8,,,,
1601690400,"Суббота, 3 октября
02:00 (UTC)",,,,,,,,,,,96.0,,,,,,,0,,,,,,,,758,,,6.6,,,,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,94.0,,,6.4,,,,0,,0.0,,0.0,,True,,758,,,6.9,,,9.0,
1601697600,"Суббота, 3 октября
04:00 (UTC)",,,,,,,,,,,94.6,,,,,,,0,,,,,,True,4.0,758,,,6.4,,,9.0,
1601701200,"Суббота, 3 октября
05:00 (UTC)",,,,,,,,,,,87.2,,,,,,,0,,,,,,True,4.0,758,,,8.2,,,9.0,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,75.3,,,6.3,,,,0,,0.0,,,,True,10.0,758,,,10.8,,,9.0,
1601708400,"Суббота, 3 октября
07:00 (UTC)",,,,,,,,,,,63.8,,,,,,,0,,,,,,,10.0,759,,,13.2,,,9.0,
1601712000,"Суббота, 3 октября
08:00 (UTC)",,,,,,,,,,,54.3,,,,,,,0,,,,,,,10.0,759,,,15.9,,,7.0,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,46.5,,,,восточный,,,1,,,,,,,10.0,759,,,17.7,,,6.0,
1601719200,"Суббота, 3 октября
10:00 (UTC)",,,,,,,,,,,43.6,,,,восточный,,,1,,,,,,,10.0,759,,,18.3,,,10.0,
1601722800,"Суббота, 3 октября
11:00 (UTC)",,,,,,,,,,,44.2,,,,юго-восточный,,,1,,,,,,,10.0,758,,,18.3,,,10.0,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,43.9,,,,юго-восточный,,,1,,,,,,,10.0,758,,,18.6,,,10.0,
1601730000,"Суббота, 3 октября
13:00 (UTC)",,,,,,,,,,,47.0,,,,юго-восточный,,,1,,,,,,,10.0,758,,,18.2,,,10.0,
1601733600,"Суббота, 3 октября
14:00 (UTC)",,,,,,,,,,,46.7,,,,юго-восточный,,,1,,,,,,,10.0,758,,,17.1,,,10.0,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,60.6,,,,,,,0,,0.0,,,,,10.0,758,,,14.1,,,10.0,
1601740800,"Суббота, 3 октября
16:00 (UTC)",,,,,,,,,,,75.0,,,,,,,0,,,,,,,,758,,,12.3,,,10.0,
1601744400,"Суббота, 3 октября
17:00 (UTC)",,,,,,,,,,,82.8,,,,,,,0,,,,,,,,758,,,10.9,,,10.0,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,86.2,,,,,,18.7,0,,0.0,,,,True,,758,,,9.8,,,9.0,
1601751600,"Суббота, 3 октября
19:00 (UTC)",,,,,,,,,,,91.6,,,,,,,0,,,,,,,,758,,,9.0,,,,
1601755200,"Суббота, 3 октября
20:00 (UTC)",,,,,,,,,,,93.4,,,,,,,0,,,,,,,,759,,,8.3,,,,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,93.4,,,,,,,0,,,,,,,,759,,,8.1,,,,
1601762400,"Суббота, 3 октября
22:00 (UTC)",,,,,,,,,,,94.0,,,,,,,0,,,,,,,,759,,,7.6,,,,
1601766000,"Суббота, 3 октября
23:00 (UTC)",,,,,,,,,,,94.0,,,,,,,0,,,,,,,,759,,,7.6,,,,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,96.6,,,,,,,0,,,,,,True,,759,,,6.2,,,10.0,
1601773200,"Воскресенье, 4 октября
01:00 (UTC)",,,,,,,,,,,97.3,,,,,,,0,,,,,,,,759,,,6.2,,,,
1601776800,"Воскресенье, 4 октября
02:00 (UTC)",,,,,,,,,,,97.9,,,,,,,0,,,,,,,,759,,,5.7,,,,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,97.9,,,5.1,,,,0,,0.0,,0.0,,True,,759,,,5.7,,,2.0,
1601784000,"Воскресенье, 4 октября
04:00 (UTC)",,,,,,,,,,,98.6,,,,,,,0,,,,,,True,4.0,759,,,5.1,,,0.0,
1601787600,"Воскресенье, 4 октября
05:00 (UTC)",,,,,,,,,,,98.0,,,,,,,0,,,,,,True,4.0,759,,,6.8,,,0.0,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,78.4,,,5.1,,,,0,,0.0,,,,True,10.0,759,,,10.3,,,0.0,
1601794800,"Воскресенье, 4 октября
07:00 (UTC)",,,,,,,,,,,64.3,,,,,,,0,,,,,,,10.0,759,,,13.5,,,0.0,
1601798400,"Воскресенье, 4 октября
08:00 (UTC)",,,,,,,,,,,48.1,,,,юго-восточный,,,1,,,,,,,10.0,759,,,16.4,,,0.0,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,36.7,,,,юго-восточный,,,2,,,,,,,10.0,759,,,17.9,,,2.0,
1601805600,"Воскресенье, 4 октября
10:00 (UTC)",,,,,,,,,,,33.9,,,,юго-восточный,,,2,,,,,,,10.0,758,,,18.6,,,4.0,
1601809200,"Воскресенье, 4 октября
11:00 (UTC)",,,,,,,,,,,33.9,,,,юго-восточный,,,2,,,,,,,10.0,758,,,18.7,,,4.0,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,30.2,,,,юго-восточный,,,1,,,,,,,10.0,758,,,19.2,,,4.0,
1601816400,"Воскресенье, 4 октября
13:00 (UTC)",,,,,,,,,,,32.9,,,,юго-восточный,,,1,,,,,,,10.0,758,,,18.3,,,4.0,
1601820000,"Воскресенье, 4 октября
14:00 (UTC)",,,,,,,,,,,40.5,,,,юго-восточный,,,1,,,,,,,10.0,758,,,17.0,,,7.0,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,,51.9,,,,,,,0,,0.0,,,,,10.0,758,,,15.1,,,10.0,
1601827200,"Воскресенье, 4 октября
16:00 (UTC)",,,,,,,,,,,57.2,,,,,,,0,,,,,,,,759,,,13.7,,,10.0,
1601830800,"Воскресенье, 4 октября
17:00 (UTC)",,,,,,,,,,,53.1,,,,,,,0,,,,,,,,759,,,14.2,,,10.0,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,57.9,,,,,,19.2,0,,0.0,,,,,,759,,,13.2,,,10.0,
1601838000,"Воскресенье, 4 октября
19:00 (UTC)",,,,,,,,,,,59.9,,,,,,,0,,,,,,,,759,,,13.0,,,,
1601841600,"Воскресенье, 4 октября
20:00 (UTC)",,,,,,,,,,,60.5,,,,юго-восточный,,,1,,,,,,,,759,,,13.5,,,,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,63.3,,,,,,,0,,,,,,,,759,,,12.9,,,10.0,
1601848800,"Воскресенье, 4 октября
22:00 (UTC)",,,,,,,,,,,69.0,,,,,,,0,,,,,,,,759,,,11.6,,,,
1601852400,"Воскресенье, 4 октября
23:00 (UTC)",,,,,,,,,,,68.5,,,,,,,0,,,,,,,,759,,,11.5,,,,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,71.7,,,,,,,0,,,,,,,,759,,,10.5,,,10.0,
1601859600,"Понедельник, 5 октября
01:00 (UTC)",,,,,,,,,,,65.6,,,,,,,0,,,,,,,,759,,,11.4,,,,
1601863200,"Понедельник, 5 октября
02:00 (UTC)",,,,,,,,,,,68.3,,,,,,,0,,,,,,,,759,,,10.7,,,,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,71.6,,,9.6,,,,0,,0.0,,0.0,,,,759,,,10.1,,,6.0,
1601870400,"Понедельник, 5 октября
04:00 (UTC)",,,,,,,,,,,70.1,,,,,,,0,,,,,,,10.0,759,,,10.3,,,7.0,
1601874000,"Понедельник, 5 октября
05:00 (UTC)",,,,,,,,,,,68.7,,,,,,,0,,,,,,,10.0,759,,,10.6,,,7.0,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,60.4,,,9.6,южный,,,1,,0.0,,,,,10.0,759,,,11.5,,,10.0,
1601881200,"Понедельник, 5 октября
07:00 (UTC)",,,,,,,,,,,55.0,,,,юго-восточный,,,1,,,,,,,10.0,759,,,12.7,,,10.0,
1601884800,"Понедельник, 5 октября
08:00 (UTC)",,,,,,,,,,,45.8,,,,юго-восточный,,,1,,,,,,,10.0,759,,,15.1,,,10.0,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,41.7,,,,юго-восточный,,,1,,,,,,,10.0,759,,,16.9,,,9.0,
1601892000,"Понедельник, 5 октября
10:00 (UTC)",,,,,,,,,,,37.6,,,,юго-восточный,,,1,,,,,,,10.0,759,,,18.2,,,7.0,
1601895600,"Понедельник, 5 октября
11:00 (UTC)",,,,,,,,,,,32.3,,,,,,,0,,,,,,,10.0,758,,,19.4,,,6.0,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,32.2,,,,юго-восточный,,,2,,,,,,,10.0,758,,,19.2,,,7.0,
1601902800,"Понедельник, 5 октября
13:00 (UTC)",,,,,,,,,,,32.1,,,,юго-восточный,,,1,,,,,,,10.0,757,,,18.9,,,7.0,
1601906400,"Понедельник, 5 октября
14:00 (UTC)",,,,,,,,,,,39.7,,,,,,,0,,,,,,,10.0,757,,,17.9,,,7.0,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,48.4,,,,,,,0,,0.0,,,,,10.0,757,,,16.3,,,7.0,
1601913600,"Понедельник, 5 октября
16:00 (UTC)",,,,,,,,,,,61.8,,,,,,,0,,,,,,,,757,,,14.0,,,7.0,
1601917200,"Понедельник, 5 октября
17:00 (UTC)",,,,,,,,,,,73.9,,,,,,,0,,,,,,,,757,,,11.9,,,7.0,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,75.9,,,,,,19.6,0,,0.0,,,,,,757,,,11.3,,,10.0,
1601924400,"Понедельник, 5 октября
19:00 (UTC)",,,,,,,,,,,61.7,,,,,,,0,,,,,,,,757,,,13.3,,,,
1601928000,"Понедельник, 5 октября
20:00 (UTC)",,,,,,,,,,,64.5,,,,,,,0,,,,,,,,757,,,12.5,,,,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,62.8,,,,,,,0,,,,,,,,756,,,12.5,,,6.0,
1601935200,"Понедельник, 5 октября
22:00 (UTC)",,,,,,,,,,,59.8,,,,,,,0,,,,,,,,756,,,12.7,,,,
1601938800,"Понедельник, 5 октября
23:00 (UTC)",,,,,,,,,,,65.2,,,,,,,0,,,,,,,,756,,,11.4,,,,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,70.1,,,,,,,0,,,,,,,,756,,,10.1,,,7.0,
1601946000,"Вторник, 6 октября
01:00 (UTC)",,,,,,,,,,,62.4,,,,,,,0,,,,,,,,756,,,11.1,,,,
1601949600,"Вторник, 6 октября
02:00 (UTC)",,,,,,,,,,,73.9,,,,,,,0,,,,,,,,756,,,8.9,,,,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,,75.9,,,8.4,,,,0,,0.0,,0.0,,,,755,,,8.4,,,6.0,
1601956800,"Вторник, 6 октября
04:00 (UTC)",,,,,,,,,,,79.6,,,,,,,0,,,,,,,10.0,755,,,7.5,,,6.0,
1601960400,"Вторник, 6 октября
05:00 (UTC)",,,,,,,,,,,77.1,,,,,,,0,,,,,,,10.0,755,,,8.9,,,7.0,
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,53.9,,,7.1,,,,0,,0.0,,,,,10.0,755,,,13.0,,,6.0,
1601967600,"Вторник, 6 октября
07:00 (UTC)",,,,,,,,,,,44.0,,,,юго-восточный,,,1,,,,,,,10.0,755,,,15.5,,,9.0,
1601971200,"Вторник, 6 октября
08:00 (UTC)",,,,,,,,,,,38.0,,,,юго-восточный,,,1,,,,,,,10.0,755,,,17.0,,,9.0,
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,36.0,,,,юго-восточный,,,1,,,,,,,10.0,755,,,17.1,,,9.0,
1601978400,"Вторник, 6 октября
10:00 (UTC)",,,,,,,,,,,34.3,,,,юго-восточный,,,2,,,,,,,10.0,754,,,18.2,,,6.0,
1601982000,"Вторник, 6 октября
11:00 (UTC)",,,,,,,,,,,31.1,,,,юго-восточный,,,2,,,,,,,10.0,754,,,19.3,,,7.0,
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,28.3,,,,южный,,,1,,,,,,,10.0,754,,,19.3,,,6.0,
1601989200,"Вторник, 6 октября
13:00 (UTC)",,,,,,,,,,,27.9,,,,южный,,,2,,,,,,,10.0,753,,,19.1,,,7.0,
1601992800,"Вторник, 6 октября
14:00 (UTC)",,,,,,,,,,,31.5,,,,южный,,,1,,,,,,,10.0,753,,,17.7,,,9.0,
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,,33.4,,,,юго-восточный,,,1,,0.0,,,,,10.0,753,,,16.9,,,7.0,
1602000000,"Вторник, 6 октября
16:00 (UTC)",,,,,,,,,,,40.6,,,,,,,0,,,,,,,,753,,,15.1,,,4.0,
1602003600,"Вторник, 6 октября
17:00 (UTC)",,,,,,,,,,,37.8,,,,,,,0,,,,,,,,753,,,15.3,,,7.0,
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,39.5,,,,,,19.6,0,,0.0,,,,,,753,,,14.5,,,7.0,
1602010800,"Вторник, 6 октября
19:00 (UTC)",,,,,,,,,,,33.8,,,,юго-восточный,,,1,,,,,,,,753,,,15.6,,,,
1602014400,"Вторник, 6 октября
20:00 (UTC)",,,,,,,,,,,35.0,,,,юго-восточный,,,1,,,,,,,,753,,,15.5,,,,
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,34.3,,,,юго-восточный,,,1,,,,,,,,753,,,15.8,,,9.0,
1602021600,"Вторник, 6 октября
22:00 (UTC)",,,,,,,,,,,40.9,,,,,,,0,,,,,,,,753,,,14.2,,,,
1602025200,"Вторник, 6 октября
23:00 (UTC)",,,,,,,,,,,44.4,,,,,,,0,,,,,,,,753,,,13.6,,,,
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,50.6,,,,,,,0,,,,,,,,752,,,12.9,,,10.0,
1602032400,"Среда, 7 октября
01:00 (UTC)",,,,,,,,,,,49.9,,,,,,,0,,,,,,,,752,,,12.9,,,,
1602036000,"Среда, 7 октября
02:00 (UTC)",,,,,,,,,,,47.1,,,,юго-восточный,,,1,,,,,,,,752,,,12.9,,,,
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,,55.4,,,11.1,,,,0,,0.0,,0.0,,,,752,,,11.1,,,7.0,
1602043200,"Среда, 7 октября
04:00 (UTC)",,,,,,,,,,,59.3,,,,,,,0,,,,,,,10.0,752,,,10.4,,,6.0,
1602046800,"Среда, 7 октября
05:00 (UTC)",,,,,,,,,,,51.0,,,,,,,0,,,,,,,10.0,752,,,11.8,,,10.0,
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,45.8,,,10.4,юго-восточный,,,1,,0.0,,,,,10.0,752,,,13.0,,,10.0,
1602054000,"Среда, 7 октября
07:00 (UTC)",,,,,,,,,,,44.6,,,,юго-восточный,,,1,,,,,,,10.0,752,,,13.4,,,10.0,
1602057600,"Среда, 7 октября
08:00 (UTC)",,,,,,,,,,,44.8,,,,южный,,,2,,,,,,,10.0,752,,,13.9,,,10.0,
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,43.7,,,,южный,,,1,,,,,,,10.0,752,,,14.5,,,10.0,
1602064800,"Среда, 7 октября
10:00 (UTC)",,,,,,,,,,,44.8,,,,юго-восточный,,,1,,,,,,,10.0,752,,,15.1,,,10.0,
1602068400,"Среда, 7 октября
11:00 (UTC)",,,,,,,,,,,42.0,,,,южный,,,2,,,,,,,10.0,752,,,15.9,,,10.0,
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,43.6,,,,юго-восточный,,,1,,,,,,,10.0,753,,,16.4,,,10.0,
1602075600,"Среда, 7 октября
13:00 (UTC)",,,,,,,,,,,48.6,,,,юго-восточный,,,1,,,,,,,10.0,753,,,15.9,,,10.0,
1602079200,"Среда, 7 октября
14:00 (UTC)",,,,,,,,,,,44.9,,,,юго-восточный,,,2,,,,,,,10.0,752,,,16.6,,,10.0,
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,,43.1,,,,юго-восточный,,,1,,0.0,,,,,10.0,752,,,16.8,,,10.0,
1602086400,"Среда, 7 октября
16:00 (UTC)",,,,,,,,,,,47.0,,,,юго-восточный,,,1,,,,,,,,752,,,16.1,,,10.0,
1602090000,"Среда, 7 октября
17:00 (UTC)",,,,,,,,,,,44.5,,,,юго-восточный,,,1,,,,,,,,752,,,16.2,,,10.0,
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,40.7,,,,юго-восточный,,17.2,2,,0.0,,,,,,752,,,16.4,,,9.0,
1602097200,"Среда, 7 октября
19:00 (UTC)",,,,,,,,,,,39.1,,,,южный,,,2,,,,,,,,752,,,16.1,,,,
1602100800,"Среда, 7 октября
20:00 (UTC)",,,,,,,,,,,40.2,,,,,,,0,,,,,,,,752,,,15.7,,,,
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,39.0,,,,,,,0,,,,,,,,753,,,15.7,,,9.0,
1602108000,"Среда, 7 октября
22:00 (UTC)",,,,,,,,,,,39.2,,,,,,,0,,,,,,,,753,,,15.3,,,,
1602111600,"Среда, 7 октября
23:00 (UTC)",,,,,,,,,,,37.8,,,,юго-восточный,,,1,,,,,,,,753,,,15.4,,,,
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,37.6,,,,юго-восточный,,,2,,,,,,,,753,,,15.5,,,9.0,
1602118800,"Четверг, 8 октября
01:00 (UTC)",,,,,,,,,,,41.2,,,,юго-восточный,,,2,,,,,,,,753,,,15.2,,,,
1602122400,"Четверг, 8 октября
02:00 (UTC)",,,,,,,,,,,43.6,,,,юго-восточный,,,1,,,,,,,,753,,,14.2,,,,
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,,45.4,,,13.6,юго-восточный,,,1,,0.0,,0.0,,,,753,,,13.8,,,9.0,
1602129600,"Четверг, 8 октября
04:00 (UTC)",,,,,,,,,,,44.2,,,,южный,,,2,,,,,,,10.0,753,,,14.2,,,9.0,
1602133200,"Четверг, 8 октября
05:00 (UTC)",,,,,,,,,,,47.4,,,,южный,,,1,,,,,,,10.0,754,,,14.0,,,9.0,
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,49.8,,,13.4,южный,,,1,,0.0,,,,,10.0,754,,,13.7,,,9.0,
1602140400,"Четверг, 8 октября
07:00 (UTC)",,,,,,,,,,,48.1,,,,южный,,,2,,,,,,,10.0,754,,,15.1,,,9.0,
1602144000,"Четверг, 8 октября
08:00 (UTC)",,,,,,,,,,,50.4,,,,южный,,,2,,,,,,,10.0,754,,,14.7,,,10.0,
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,52.9,,,,южный,,,1,,,,,,,10.0,754,,,14.5,,,10.0,
1602151200,"Четверг, 8 октября
10:00 (UTC)",,,,,,,True,,,,83.0,,,,,,,0,,,,,,,10.0,754,,,11.8,,,10.0,
1602154800,"Четверг, 8 октября
11:00 (UTC)",,,,,,,True,,,,83.6,,,,,,,0,,,,,,,10.0,754,,,12.1,,,10.0,
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,True,,,,84.8,,,,,,,0,,,,,,,10.0,754,,,12.8,,,10.0,
1602162000,"Четверг, 8 октября
13:00 (UTC)",,,,,,,,,,,71.0,,,,,,,0,,,,,,,10.0,754,,,14.9,,,10.0,
1602165600,"Четверг, 8 октября
14:00 (UTC)",,,,,,,,,,,66.9,,,,,,,0,,,,,,,10.0,754,,,15.1,,,10.0,
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,,49.1,,,,южный,,,1,,1.0,,,,,10.0,754,,,16.4,,,6.0,
1602172800,"Четверг, 8 октября
16:00 (UTC)",,,,,,,,,,,48.3,,,,,,,0,,,,,,,,754,,,15.9,,,9.0,
