timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,Пыльная или песчаная буря (сильная) началась (усилилась),"Осадки за 12 часов, мм",Ливневый дождь,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,Гроза сильная (возможен град),"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый",Туман начался (усилился). Небо не видно,"Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,,13.0,,,,,,,,,,10.0,766.0,,,,,22.2,,,68.4,,,южный,10.0,,,6
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,,15.0,,,,,,,,,,10.0,764.0,,,,,21.9,,,71.4,,,южный,10.0,,,6
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,,15.0,,,,,,,,,,10.0,762.0,,,,,21.6,,,73.2,,,южный,7.0,,,5
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,,15.0,,,,0,,0,,,,10.0,761.0,,,,,21.6,,,71.4,21.3,,южный,10.0,,,5
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,,13.0,,,,,,,,,,20.0,761.0,,,,,23.3,,,68.6,21.3,,южный,7.0,,,5
1600419600,"Пятница, 18 сентября
09:00 (UTC)",,,13.0,,,,,,,,,,20.0,760.0,,,,,24.3,,,68.8,,,юго-восточный,9.0,,,4
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,24.0,,,73.6,,,юго-восточный,7.0,,,3
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,,,,,,0,,,,,,20.0,759.0,,,,,22.9,,,81.7,,,юго-восточный,7.0,,25.0,1
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,,21.2,,,86.2,,,северо-западный,7.0,,,2
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,758.0,,,,,20.4,,,87.2,,,северо-западный,9.0,,,3
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,758.0,,,,,19.9,,,89.4,,,северо-западный,6.0,,,3
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,,,,,,0,,0,,,,20.0,758.0,,,,,18.3,,,73.6,18.1,,северо-западный,0.0,,,3
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,24.0,,,47.6,,,северный,9.0,,,7
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,,,,,,,,,,,20.0,,,,,,22.7,,,32.5,,,северный,4.0,,,9
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,16.0,,,,,,,,,,20.0,,,,,,22.2,,,33.5,,,северный,0.0,,,7
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,,13.0,,,,0,,,,,,20.0,,,,,,20.9,,,37.1,,,северный,7.0,,,6
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,,,,20.0,764.0,,,,,16.8,,,48.6,,,западный,0.0,,,2
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,,,,,20.0,765.0,,,,,15.6,,,50.3,,,западный,0.0,,,2
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,,,,20.0,766.0,,,,,14.9,,,50.1,,,северо-западный,4.0,,,2
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,,0,,0,,,,20.0,766.0,,,,,13.4,,,54.4,12.4,,северо-западный,0.0,,,2
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,,17.6,,,39.6,,,северный,0.0,,,3
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,,20.3,,,33.7,,,северный,0.0,,,3
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,,21.9,,,37.9,,,восточный,0.0,,,2
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,,,,0,,,,,,10.0,765.0,,,,,18.7,,,52.2,,,южный,0.0,,21.9,2
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,,14.4,,,68.6,,,,0.0,,,0
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,767.0,,,,,14.0,,,61.4,,,северо-западный,0.0,,,1
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,767.0,,,,,11.3,,,74.3,,,западный,0.0,,,1
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,,0,,0,,,,10.0,768.0,,,,,11.5,,,70.4,10.6,,северо-западный,0.0,,,1
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,769.0,,,,,19.1,,,45.3,,,северный,0.0,,,2
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,23.3,,,49.7,,,юго-восточный,0.0,,,3
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,767.0,,,,,22.9,,,44.3,,,юго-восточный,0.0,,,4
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,10.0,,,,0,,,,,,10.0,767.0,,,,,21.1,,,51.1,,,южный,0.0,,23.6,4
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,767.0,,,,,19.4,,,60.2,,,южный,0.0,,,3
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,767.0,,,,,18.6,,,61.7,,,южный,0.0,,,3
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,767.0,,,,,18.2,,,56.1,,,южный,0.0,,,2
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,0,,0,,,,20.0,768.0,,,,,12.6,,,74.0,12.6,,,0.0,,,0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,20.0,768.0,,,,,19.8,,,52.1,,,восточный,0.0,,,1
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,10.0,,,,,,,,,,20.0,768.0,,,,,23.0,,,58.8,,,юго-восточный,0.0,,,5
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,10.0,,,,,,,,,,20.0,768.0,,,,,22.7,,,66.7,,,юго-восточный,0.0,,,4
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,11.0,,,,0,,,,,,20.0,767.0,,,,,21.2,,,68.6,,,южный,0.0,,23.3,3
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,20.0,767.0,,,,,20.0,,,75.3,,,южный,0.0,,,3
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,20.0,768.0,,,,,19.6,,,75.2,,,южный,0.0,,,2
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,,20.0,768.0,,,,,19.4,,,76.2,,,южный,0.0,,,2
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,0,,0,,,,20.0,768.0,,,,,18.8,,,72.7,18.8,,южный,0.0,,,2
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,11.0,,,,,,,,,,20.0,768.0,,,,,22.5,,,61.4,,,южный,0.0,,,5
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,12.0,,,,,,,,,,20.0,766.0,,,,,22.2,,,68.4,,,юго-восточный,4.0,,,5
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,13.0,,,,,,,,,,20.0,765.0,,,,,22.3,,,65.0,,,юго-восточный,4.0,,,5
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,11.0,,,,0,,,,,,,768.0,,,,,21.1,,,73.1,,,юго-восточный,,,22.9,4
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,20.0,764.0,,,,,21.1,,,69.9,,,южный,0.0,,,4
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,20.0,764.0,,,,,20.3,,,73.4,,,южный,0.0,,,3
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,20.0,764.0,,,,,20.1,,,72.9,,,южный,0.0,,,3
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,0,,0,,,,20.0,764.0,,,,,20.0,,,77.8,19.7,,южный,0.0,,,2
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,,22.6,,,67.6,,,юго-восточный,7.0,,,3
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,,23.8,,,64.9,,,юго-восточный,2.0,,,2
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,,23.3,,,69.5,,,юго-восточный,0.0,,,4
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,0,,,,,,,764.0,,,,,21.7,,,81.5,,,юго-восточный,,,24.2,2
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,,20.9,,,84.0,,,юго-восточный,2.0,,,1
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,,763.0,,,,,20.5,,,81.9,,,юго-восточный,,,,1
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,,17.3,,,85.8,,,северо-западный,0.0,,,1
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,0,,0,,,,,763.0,,,,,16.4,,,84.1,15.9,,северный,,,,1
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,,23.0,,,70.7,,,юго-восточный,0.0,,,2
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,,23.2,,,76.3,,,юго-восточный,0.0,,,5
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,,23.4,,,73.5,,,юго-восточный,0.0,,,3
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,11.0,,,,0,,,,,,10.0,762.0,,,,,21.9,,,76.6,,,южный,0.0,,24.1,4
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,,20.8,,,80.9,,,южный,7.0,,,3
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,True,,,,,10.0,762.0,,,,,19.8,,,83.4,,,южный,7.0,,,3
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,19.8,,,77.7,,True,южный,10.0,,,3
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,менее 0.1,,менее 0.1,,,,20.0,760.0,,,,,19.9,,,65.7,19.5,,южный,10.0,,,5
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,10.0,,,,,,,,,,10.0,761.0,,,,,22.2,,,64.5,,,юго-восточный,9.0,,,4
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,22.0,,,74.7,,,юго-восточный,10.0,,,3
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,12.0,,,,,,,,,,10.0,761.0,,,,,22.4,,,75.2,,,юго-восточный,10.0,,,5
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,13.0,,,,0,,,,,,10.0,762.0,,,,,21.6,,,76.5,,,юго-восточный,10.0,,23.1,5
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,11.0,,,,,,,,,,10.0,763.0,,,,,21.3,,,77.0,,,юго-восточный,7.0,,,3
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,12.0,,,,,,,,,,10.0,763.0,,,,,20.6,,,77.4,,,южный,9.0,,,3
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,,20.1,,,82.4,,,южный,9.0,,,4
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,0,,0,,,,10.0,764.0,,,,,19.7,,,80.2,19.6,,южный,7.0,,,3
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,13.0,,,,,,,,,,10.0,765.0,,,,,22.3,,,64.6,,,юго-восточный,9.0,,,7
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,14.0,,,,,,,,,,10.0,766.0,,,,,21.5,,,66.5,,,юго-восточный,10.0,,,7
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,13.0,,,,,,,,,,10.0,767.0,,,,,20.7,,,66.8,,,юго-восточный,10.0,,,5
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,12.0,,,,0,,,,,,10.0,768.0,,,,,20.1,,,66.2,,,юго-восточный,10.0,,22.8,5
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,11.0,,,,,,,,,,10.0,769.0,,,,,20.1,,,64.9,,,юго-восточный,9.0,,,4
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,11.0,,,,,,,,,,10.0,769.0,,,,,20.1,,,60.8,,,южный,10.0,,,5
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,10.0,,,,,,,,,,20.0,769.0,,,,,18.8,,,67.2,,,южный,0.0,,,3
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,0,,0,,,,20.0,770.0,,,,,18.4,,,64.5,18.4,,южный,0.0,,,3
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,10.0,,,,,,,,,,10.0,771.0,,,,,21.7,,,46.0,,,южный,0.0,,,4
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,14.0,,,,,,,,,,,770.0,,,,,21.9,,,52.0,,,юго-восточный,,,,6
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,15.0,,,,,,,,,,10.0,771.0,,,,,20.9,,,52.4,,,юго-восточный,0.0,,,5
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,13.0,,,,0,,,,,,10.0,771.0,,,,,19.6,,,52.1,,,южный,7.0,,22.1,5
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,12.0,,,,,,,,,,10.0,771.0,,,,,18.3,,,55.3,,,южный,7.0,,,4
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,11.0,,,,,,,,,,10.0,771.0,,,,,17.9,,,54.1,,,южный,6.0,,,5
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,769.0,,,,,17.1,,,60.9,,,южный,0.0,,,6
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,14.0,,,,0,,0,,,,10.0,769.0,,,,,16.8,,,59.6,16.4,,южный,0.0,,,6
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,16.0,,,,,,,,,,20.0,769.0,,,,,20.3,,,40.9,,,южный,0.0,,,8
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,18.0,,,,,,,,,,20.0,769.0,,,,,20.8,,,48.7,,,южный,0.0,,,10
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,19.0,,,,,,,,,,20.0,767.0,,,,,20.4,,,52.3,,,юго-восточный,0.0,,,10
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,21.0,,,,0,,,,,,20.0,767.0,,,,,19.3,,,56.3,,,южный,0.0,,20.9,8
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,18.0,,,,,,,,,,10.0,766.0,,,,,18.3,,,59.6,,,южный,0.0,,,6
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,17.0,,,,,,,,,,10.0,765.0,,,,,17.5,,,57.4,,,южный,0.0,,,7
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,16.0,,,,,,,,,,10.0,764.0,,,,,17.2,,,56.9,,,южный,6.0,,,7
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,16.0,,,,0,,0,,,,10.0,764.0,,,,,16.8,,,61.2,16.8,,южный,7.0,,,7
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,18.0,,,,,,,,,,20.0,764.0,,,,,19.6,,,50.0,16.7,,южный,0.0,,,8
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,19.0,,,,,,,,,,20.0,763.0,,,,,20.4,,,53.3,,,юго-восточный,0.0,,,10
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,19.0,,,,,,,,,,20.0,763.0,,,,,20.1,,,57.7,,,юго-восточный,1.0,,,8
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,17.0,,,,0,,,,,,20.0,763.0,,,,,19.3,,,60.6,,,юго-восточный,2.0,,20.6,8
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,17.0,,,,,,,,,,20.0,764.0,,,,,19.0,,,57.8,,,южный,0.0,,,8
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,17.0,,,,,,,,,,20.0,764.0,,,,,18.4,,,62.0,,,южный,2.0,,,5
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,11.0,,,,,,,,,,20.0,764.0,,,,,17.3,,,68.7,,,южный,0.0,,,4
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,11.0,,,,0,,0,,,,20.0,764.0,,,,,16.8,,,65.9,16.7,,южный,2.0,,,5
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,17.0,,,,,,,,,,20.0,764.0,,,,,19.9,,,49.7,,,южный,4.0,,,7
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,21.0,,,,,,,,,,20.0,764.0,,,,,20.4,,,49.9,,,южный,7.0,,,10
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,20.0,,,,,,,,,,20.0,763.0,,,,,20.1,,,55.4,,,юго-восточный,7.0,,,10
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,19.0,,,,0,,,,,,20.0,763.0,,,,,19.5,,,54.5,,,южный,0.0,,20.6,9
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,18.0,,,,,,,,,,20.0,763.0,,,,,19.2,,,52.7,,,южный,9.0,,,8
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,16.0,,,,,,,,,,20.0,763.0,,,,,18.3,,,55.3,,,южный,7.0,,,8
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,13.0,,,,,,,,,,20.0,764.0,,,,,18.1,,,51.7,,,южный,7.0,,,6
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,14.0,,,,0,,0,,,,20.0,763.0,,,,,18.2,,,54.9,18.0,,южный,9.0,,,7
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,14.0,,,,,,,,,,10.0,764.0,,,,,20.1,,,55.8,,,южный,6.0,,,7
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,14.0,,,,,,,,,,10.0,764.0,,,,,20.6,,,62.1,,,юго-восточный,7.0,,,5
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,11.0,,,,,,,,,,10.0,764.0,,,,,20.3,,,68.4,,,юго-восточный,7.0,,,4
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,12.0,,,,0,,,,,,10.0,765.0,,,,,19.6,,,70.1,,,южный,7.0,,,5
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,,19.4,,,77.2,,,юго-восточный,9.0,,,2
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,,19.4,,,71.9,,,юго-восточный,9.0,,,4
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,,18.9,,,75.6,,,южный,9.0,,,5
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,0.0,,0.0,,,,10.0,767.0,,,,,18.4,,,69.4,18.2,,южный,10.0,,,1
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,768.0,,,,,18.6,,,70.3,,,юго-восточный,10.0,,,4
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,True,,,,,10.0,769.0,,,,,19.1,,,63.4,,,северный,10.0,,,1
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,True,,,4.0,768.0,,,,,19.6,,,81.2,,,юго-восточный,10.0,,,2
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,2.0,,,True,,,4.0,769.0,,,,,19.3,,,80.7,,,юго-восточный,10.0,,20.2,4
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,True,,,4.0,769.0,,,,,19.0,,,85.4,,,юго-восточный,10.0,,,3
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,True,,,4.0,769.0,,,,,18.1,,,78.5,,,южный,10.0,,,3
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,768.0,,,,,17.8,,,75.9,,,южный,7.0,,,3
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,0.0,,2.0,,,,10.0,768.0,,,,,17.4,,,70.6,17.4,,юго-восточный,7.0,,,4
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,20.0,768.0,,,,,20.0,,,70.6,,,юго-восточный,7.0,,,3
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,20.0,768.0,,,,,21.3,,,65.2,,,юго-восточный,4.0,,,4
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,20.0,768.0,,,,,21.0,,,69.4,,,юго-восточный,7.0,,,2
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,0.0,,,,,,20.0,768.0,,,,,19.4,,,78.2,,,юго-восточный,9.0,,21.5,2
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,20.0,769.0,,,,,18.9,,,77.6,,,южный,6.0,,,2
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,20.0,769.0,,,,,18.0,,,83.7,,,юго-восточный,4.0,,,1
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,20.0,769.0,,,,,18.0,,,84.8,,,юго-восточный,9.0,,,1
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,0.0,,0.0,,,,20.0,769.0,,,,,18.1,,,84.8,17.7,,южный,10.0,,,1
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,20.0,770.0,,,,,19.2,,,80.2,,,юго-восточный,10.0,,,1
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,20.0,770.0,,,,,22.4,,,66.2,,,юго-восточный,6.0,,,2
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,771.0,,,,,20.2,,,71.1,,,восточный,6.0,,,3
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,0.0,,,,,,10.0,772.0,,,,,19.1,,,78.1,,,юго-восточный,7.0,,22.5,2
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,20.0,772.0,,,,,18.4,,,71.2,,,южный,7.0,,,1
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,20.0,772.0,,,,,17.7,,,75.9,,,южный,6.0,,,2
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,20.0,772.0,,,,,14.6,,,79.5,,,южный,7.0,,,1
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,0.0,,0.0,,,,20.0,772.0,,,,,16.5,,,62.4,14.0,,южный,0.0,,,1
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,20.0,773.0,,,,,21.4,,,43.2,,,южный,0.0,,,3
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,20.0,772.0,,,,,20.9,,,54.2,,,юго-восточный,4.0,,,6
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,12.0,,,,,,,,,,20.0,772.0,,,,,20.0,,,66.6,,,юго-восточный,7.0,,,6
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,12.0,,,,0.0,,,,,,10.0,772.0,,,,,18.8,,,75.1,,,южный,7.0,,21.5,4
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,12.0,,,,,,,,,,10.0,772.0,,,,,17.7,,,78.4,,,южный,7.0,,,5
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,12.0,,,,,,,,,,10.0,771.0,,,,,16.3,,,78.2,,,южный,7.0,,,4
1602028800,"Среда, 7 октября
00:00 (UTC)",,,12.0,,,,,,,,,,10.0,771.0,,,,,16.2,,,72.7,,,южный,7.0,,,5
1602039600,"Среда, 7 октября
03:00 (UTC)",,,11.0,,,,0.0,,0.0,,,,10.0,771.0,,,,,15.6,,,74.1,15.6,,южный,4.0,,,4
1602050400,"Среда, 7 октября
06:00 (UTC)",,,11.0,,,,,,,,,,10.0,772.0,,,,,18.8,,,54.7,15.6,,южный,0.0,,,5
1602061200,"Среда, 7 октября
09:00 (UTC)",,,13.0,,,,,,,,,,10.0,772.0,,,,,19.4,,,56.7,,,юго-восточный,0.0,,,5
1602072000,"Среда, 7 октября
12:00 (UTC)",,,13.0,,,,,,,,,,10.0,771.0,,,,,18.5,,,56.9,,,юго-восточный,0.0,,,5
1602082800,"Среда, 7 октября
15:00 (UTC)",,,11.0,,,,0.0,,,,,,10.0,771.0,,,,,17.4,,,60.2,,,южный,0.0,,19.5,5
1602093600,"Среда, 7 октября
18:00 (UTC)",,,11.0,,,,,,,,,,10.0,772.0,,,,,16.4,,,66.3,,,южный,0.0,,,3
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,772.0,,,,,15.7,,,64.8,,,южный,0.0,,,3
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,771.0,,,,,15.0,,,66.0,,,южный,0.0,,,3
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,0.0,,0.0,,,,10.0,772.0,,,,,15.3,,,64.7,14.9,,южный,0.0,,,4
